Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.375103,0.5250,0.5543,42.88
1,0.331321,0.5581,0.5331,41.53
2,0.311208,0.5716,0.5436,41.39
3,0.300660,0.5798,0.5005,41.39
4,0.289217,0.5866,0.3819,41.44
5,0.282046,0.5890,0.5245,41.47
6,0.273593,0.5953,0.5337,41.38
7,0.267389,0.5993,0.5158,41.31
8,0.259507,0.6050,0.4480,41.35
9,0.255504,0.6067,0.5581,41.45
10,0.249163,0.6101,0.5061,41.13
11,0.244727,0.6124,0.4443,41.22
12,0.241604,0.6153,0.5089,41.79
13,0.236565,0.6189,0.4524,41.19
14,0.233323,0.6211,0.4619,41.58
15,0.231062,0.6222,0.5495,41.59
16,0.228901,0.6237,0.4674,41.47
17,0.224846,0.6252,0.4991,42.06
18,0.222801,0.6277,0.3842,41.46
19,0.221201,0.6279,0.4005,42.14
20,0.219054,0.6296,0.5419,42.38
21,0.217639,0.6306,0.4771,41.74
22,0.214368,0.6340,0.4734,41.39
23,0.210678,0.6363,0.5326,41.32
24,0.210443,0.6365,0.3980,41.55
25,0.208013,0.6373,0.4807,41.58
26,0.206935,0.6394,0.4524,41.53
27,0.203288,0.6408,0.3632,41.65
28,0.204243,0.6409,0.4661,41.72
29,0.201573,0.6423,0.4884,41.67
30,0.200774,0.6440,0.4770,41.70
31,0.198268,0.6460,0.4497,41.49
32,0.196944,0.6456,0.4844,41.74
33,0.196237,0.6475,0.4950,41.87
34,0.194396,0.6479,0.4085,41.84
35,0.192704,0.6494,0.5036,41.84
36,0.193211,0.6488,0.4947,41.91
37,0.190392,0.6526,0.4298,41.35
38,0.187678,0.6535,0.5128,41.83
39,0.189022,0.6534,0.5026,41.86
40,0.186410,0.6544,0.4596,41.69
41,0.185963,0.6556,0.5152,41.73
42,0.185138,0.6566,0.5487,41.88
43,0.183486,0.6563,0.4901,41.47
44,0.184861,0.6574,0.4646,41.77
45,0.182250,0.6585,0.5191,41.98
46,0.182018,0.6588,0.4382,41.69
47,0.179067,0.6610,0.4730,41.64
48,0.177855,0.6624,0.5049,41.81
49,0.179490,0.6608,0.5075,41.65
50,0.178567,0.6621,0.4113,41.82
51,0.175449,0.6638,0.4464,41.52
52,0.176086,0.6636,0.5104,41.76
53,0.175648,0.6647,0.5244,41.88
54,0.175024,0.6651,0.5138,42.01
55,0.175317,0.6650,0.4073,42.24
56,0.172517,0.6678,0.5215,43.18
57,0.174284,0.6658,0.3655,41.64
58,0.173295,0.6675,0.4080,41.38
59,0.170533,0.6694,0.4657,41.44
60,0.170157,0.6690,0.4332,41.54
61,0.170544,0.6687,0.5077,41.57
62,0.170665,0.6682,0.5302,41.85
63,0.168958,0.6707,0.5086,41.81
64,0.167730,0.6715,0.4709,41.65
65,0.168237,0.6717,0.4842,41.87
66,0.167309,0.6721,0.3985,41.53
67,0.165718,0.6729,0.5166,41.37
68,0.167654,0.6721,0.4593,41.59
69,0.165472,0.6749,0.4632,41.86
70,0.165674,0.6735,0.4811,41.84
71,0.165210,0.6732,0.4291,42.35
72,0.163200,0.6763,0.5406,41.34
73,0.164028,0.6751,0.3755,41.49
74,0.162637,0.6766,0.4253,41.67
75,0.163667,0.6758,0.4867,41.91
76,0.162780,0.6765,0.3948,41.59
77,0.161081,0.6778,0.4537,41.81
78,0.161316,0.6789,0.5004,42.66
79,0.162096,0.6776,0.5271,42.21
80,0.161443,0.6776,0.4911,41.69
81,0.161223,0.6779,0.4448,41.59
82,0.159520,0.6790,0.4660,41.64
83,0.161291,0.6774,0.4934,41.64
84,0.159552,0.6798,0.5325,41.69
85,0.157964,0.6813,0.5013,41.74
86,0.159212,0.6799,0.5141,42.11
87,0.157446,0.6814,0.5229,41.77
88,0.156712,0.6822,0.4500,41.60
89,0.157039,0.6827,0.4813,41.44
90,0.157781,0.6817,0.3123,41.43
91,0.157265,0.6827,0.5385,41.46
92,0.156641,0.6829,0.4189,41.72
93,0.154079,0.6853,0.5092,41.49
94,0.155200,0.6836,0.4026,41.46
95,0.154641,0.6848,0.4437,41.60
96,0.155855,0.6835,0.3944,41.62
97,0.153800,0.6850,0.4790,41.39
98,0.155847,0.6839,0.5537,41.77
99,0.153437,0.6862,0.3543,41.60
100,0.154834,0.6844,0.3996,41.88
101,0.154126,0.6857,0.4952,41.54
102,0.151617,0.6880,0.4612,41.72
