Epoch,Loss,IOU_Train,IOU_Val,Time
835,0.127472,0.7172,0.5280,44.03
836,0.127735,0.7173,0.5022,43.49
837,0.127098,0.7179,0.5104,43.63
838,0.127997,0.7167,0.4821,43.61
839,0.127951,0.7170,0.4839,43.66
840,0.127224,0.7173,0.5291,44.38
841,0.127703,0.7177,0.5017,43.41
842,0.129097,0.7160,0.4322,43.29
843,0.127713,0.7168,0.5355,43.35
844,0.128017,0.7170,0.4912,43.55
845,0.128014,0.7169,0.5319,43.71
846,0.128565,0.7163,0.5001,43.40
847,0.128183,0.7170,0.4702,43.30
848,0.127419,0.7174,0.5178,43.29
849,0.128425,0.7171,0.4509,43.35
850,0.128032,0.7164,0.5187,43.30
851,0.128177,0.7167,0.4208,43.69
852,0.128140,0.7167,0.4245,43.64
853,0.128807,0.7158,0.4344,43.65
854,0.127604,0.7177,0.5169,43.79
855,0.127272,0.7177,0.5315,43.31
856,0.129976,0.7148,0.5000,43.66
857,0.128020,0.7163,0.5039,43.37
858,0.129089,0.7152,0.4576,45.24
859,0.128596,0.7161,0.4880,43.42
860,0.128181,0.7165,0.4789,43.41
861,0.126725,0.7183,0.4903,43.29
862,0.128365,0.7161,0.4952,43.34
863,0.128267,0.7166,0.4462,43.41
864,0.127686,0.7168,0.4474,43.95
865,0.128202,0.7169,0.4496,43.55
866,0.127773,0.7171,0.3991,43.47
867,0.128253,0.7169,0.5275,43.32
868,0.127550,0.7168,0.3555,43.77
869,0.127455,0.7172,0.5053,43.82
870,0.127443,0.7176,0.4482,43.83
871,0.129124,0.7155,0.4387,43.51
872,0.127274,0.7181,0.4430,43.75
873,0.128152,0.7169,0.4283,43.29
874,0.127657,0.7168,0.4625,43.45
875,0.128172,0.7170,0.4688,43.29
876,0.128404,0.7168,0.4575,43.33
877,0.128415,0.7169,0.5250,43.69
878,0.128553,0.7161,0.5002,43.41
879,0.128325,0.7165,0.4758,43.79
880,0.127952,0.7168,0.4611,43.33
881,0.129727,0.7156,0.5033,43.53
882,0.129596,0.7147,0.5255,43.37
883,0.128056,0.7167,0.4959,43.67
884,0.129259,0.7154,0.3597,43.73
885,0.127994,0.7168,0.5230,43.83
886,0.127447,0.7173,0.3676,43.85
887,0.127442,0.7170,0.4578,43.80
888,0.128334,0.7164,0.4969,43.56
889,0.127486,0.7176,0.3984,43.24
890,0.128303,0.7165,0.4579,43.23
891,0.127711,0.7167,0.2711,43.17
892,0.127869,0.7164,0.4917,43.21
893,0.128704,0.7159,0.4756,43.86
894,0.126901,0.7177,0.3788,43.78
895,0.128788,0.7161,0.4995,43.90
896,0.126792,0.7180,0.4825,44.10
897,0.127957,0.7171,0.4511,43.20
898,0.126438,0.7185,0.5191,43.34
899,0.128176,0.7170,0.5070,43.34
900,0.128126,0.7172,0.4117,43.81
901,0.127164,0.7176,0.2539,43.56
902,0.126748,0.7188,0.4858,43.22
903,0.127906,0.7171,0.4090,43.18
904,0.128409,0.7167,0.5207,43.57
905,0.127690,0.7170,0.3436,43.82
906,0.127952,0.7167,0.4447,43.52
907,0.127180,0.7173,0.4326,43.24
908,0.128229,0.7165,0.5092,43.53
909,0.128504,0.7166,0.5448,43.71
910,0.127424,0.7176,0.4901,43.60
911,0.127885,0.7172,0.5098,43.68
912,0.128289,0.7170,0.4682,43.95
913,0.128133,0.7167,0.4655,43.94
914,0.128512,0.7162,0.5200,43.35
915,0.126689,0.7186,0.4814,44.23
916,0.127875,0.7173,0.5278,43.61
917,0.127966,0.7171,0.5493,43.53
918,0.127287,0.7183,0.4248,43.76
919,0.127474,0.7176,0.5175,43.81
920,0.127511,0.7176,0.4745,43.79
921,0.127407,0.7176,0.4155,43.52
922,0.127095,0.7175,0.4261,43.95
923,0.128362,0.7165,0.2854,43.37
924,0.128262,0.7168,0.4762,43.84
925,0.127106,0.7177,0.5126,43.36
926,0.128610,0.7165,0.5026,43.32
927,0.127375,0.7179,0.4875,43.29
928,0.126916,0.7182,0.5125,43.18
929,0.127038,0.7180,0.5472,43.33
930,0.128306,0.7171,0.4190,43.30
931,0.127934,0.7174,0.5300,43.30
932,0.127233,0.7174,0.4617,43.27
933,0.127635,0.7178,0.4849,43.36
934,0.126749,0.7186,0.4488,44.39
935,0.128051,0.7171,0.5279,43.31
936,0.128273,0.7161,0.5210,43.76
937,0.128017,0.7167,0.4792,43.48
938,0.127842,0.7169,0.3608,43.17
939,0.128367,0.7166,0.5232,43.16
940,0.126834,0.7184,0.4848,43.25
941,0.127045,0.7184,0.4646,43.33
942,0.127131,0.7177,0.4328,43.44
943,0.127182,0.7180,0.5179,43.34
944,0.127636,0.7171,0.5048,43.34
945,0.127118,0.7177,0.4797,43.29
946,0.126607,0.7186,0.4946,43.41
947,0.127638,0.7178,0.4259,44.27
948,0.127647,0.7175,0.5056,43.63
949,0.127609,0.7174,0.4020,43.32
950,0.127581,0.7177,0.4607,43.50
951,0.127291,0.7176,0.5398,43.42
952,0.128003,0.7170,0.5187,43.69
953,0.127483,0.7180,0.3345,43.99
954,0.127691,0.7178,0.5235,43.29
955,0.126846,0.7180,0.4372,43.50
956,0.127329,0.7175,0.5000,43.45
957,0.128910,0.7162,0.4777,43.31
958,0.127347,0.7177,0.4534,43.36
959,0.127955,0.7172,0.5243,44.11
960,0.128984,0.7158,0.3603,44.08
961,0.127432,0.7178,0.4773,43.95
962,0.128331,0.7164,0.5272,44.19
963,0.128598,0.7164,0.5282,43.55
964,0.127292,0.7176,0.4440,43.51
965,0.127031,0.7177,0.4833,43.68
966,0.127510,0.7176,0.4640,43.25
