Epoch,IOU_Train,IOU_Val
835,0.7172,0.5280
836,0.7173,0.5022
837,0.7179,0.5104
838,0.7167,0.4821
839,0.7170,0.4839
840,0.7173,0.5291
841,0.7177,0.5017
842,0.7160,0.4322
843,0.7168,0.5355
844,0.7170,0.4912
845,0.7169,0.5319
846,0.7163,0.5001
847,0.7170,0.4702
848,0.7174,0.5178
849,0.7171,0.4509
850,0.7164,0.5187
851,0.7167,0.4208
852,0.7167,0.4245
853,0.7158,0.4344
854,0.7177,0.5169
855,0.7177,0.5315
856,0.7148,0.5000
857,0.7163,0.5039
858,0.7152,0.4576
859,0.7161,0.4880
860,0.7165,0.4789
861,0.7183,0.4903
862,0.7161,0.4952
863,0.7166,0.4462
864,0.7168,0.4474
865,0.7169,0.4496
866,0.7171,0.3991
867,0.7169,0.5275
868,0.7168,0.3555
869,0.7172,0.5053
870,0.7176,0.4482
871,0.7155,0.4387
872,0.7181,0.4430
873,0.7169,0.4283
874,0.7168,0.4625
875,0.7170,0.4688
876,0.7168,0.4575
877,0.7169,0.5250
878,0.7161,0.5002
879,0.7165,0.4758
880,0.7168,0.4611
881,0.7156,0.5033
882,0.7147,0.5255
883,0.7167,0.4959
884,0.7154,0.3597
885,0.7168,0.5230
886,0.7173,0.3676
887,0.7170,0.4578
888,0.7164,0.4969
889,0.7176,0.3984
890,0.7165,0.4579
891,0.7167,0.2711
892,0.7164,0.4917
893,0.7159,0.4756
894,0.7177,0.3788
895,0.7161,0.4995
896,0.7180,0.4825
897,0.7171,0.4511
898,0.7185,0.5191
899,0.7170,0.5070
900,0.7172,0.4117
901,0.7176,0.2539
902,0.7188,0.4858
903,0.7171,0.4090
904,0.7167,0.5207
905,0.7170,0.3436
906,0.7167,0.4447
907,0.7173,0.4326
908,0.7165,0.5092
909,0.7166,0.5448
910,0.7176,0.4901
911,0.7172,0.5098
912,0.7170,0.4682
913,0.7167,0.4655
914,0.7162,0.5200
915,0.7186,0.4814
916,0.7173,0.5278
917,0.7171,0.5493
918,0.7183,0.4248
919,0.7176,0.5175
920,0.7176,0.4745
921,0.7176,0.4155
922,0.7175,0.4261
923,0.7165,0.2854
924,0.7168,0.4762
925,0.7177,0.5126
926,0.7165,0.5026
927,0.7179,0.4875
928,0.7182,0.5125
929,0.7180,0.5472
930,0.7171,0.4190
931,0.7174,0.5300
932,0.7174,0.4617
933,0.7178,0.4849
934,0.7186,0.4488
935,0.7171,0.5279
936,0.7161,0.5210
937,0.7167,0.4792
938,0.7169,0.3608
939,0.7166,0.5232
940,0.7184,0.4848
941,0.7184,0.4646
942,0.7177,0.4328
943,0.7180,0.5179
944,0.7171,0.5048
945,0.7177,0.4797
946,0.7186,0.4946
947,0.7178,0.4259
948,0.7175,0.5056
949,0.7174,0.4020
950,0.7177,0.4607
951,0.7176,0.5398
952,0.7170,0.5187
953,0.7180,0.3345
954,0.7178,0.5235
955,0.7180,0.4372
956,0.7175,0.5000
957,0.7162,0.4777
958,0.7177,0.4534
959,0.7172,0.5243
960,0.7158,0.3603
961,0.7178,0.4773
962,0.7164,0.5272
963,0.7164,0.5282
964,0.7176,0.4440
965,0.7177,0.4833
966,0.7176,0.4640
