Epoch,IOU_Train,IOU_Val
275,0.7015,0.3685
276,0.7014,0.4170
277,0.7017,0.4258
278,0.6996,0.5097
279,0.7017,0.4899
280,0.7013,0.4767
281,0.7014,0.4597
282,0.7014,0.4814
283,0.7013,0.3062
284,0.6997,0.4723
285,0.7013,0.5376
286,0.7006,0.4406
287,0.7015,0.5207
288,0.7023,0.4472
289,0.7020,0.4031
290,0.7036,0.4287
291,0.7022,0.5123
292,0.7014,0.5099
293,0.7020,0.4600
294,0.7034,0.5295
295,0.7021,0.4719
296,0.7034,0.4770
297,0.7027,0.5419
298,0.7039,0.5221
299,0.7038,0.4707
300,0.7036,0.5271
301,0.7033,0.5226
