Epoch,IOU_Train,IOU_Val
300,0.7030,0.3694
301,0.7011,0.4176
302,0.7035,0.4726
303,0.7025,0.4429
304,0.7018,0.5315
305,0.7020,0.4520
306,0.7041,0.4536
307,0.7026,0.4653
308,0.7035,0.4332
309,0.7034,0.5417
310,0.7031,0.5151
311,0.7037,0.5173
312,0.7045,0.4921
313,0.7023,0.2503
314,0.7029,0.4848
315,0.7031,0.5594
316,0.7030,0.4660
317,0.7035,0.5010
318,0.7045,0.5403
319,0.7040,0.4068
320,0.7044,0.4875
321,0.7045,0.5377
322,0.7046,0.5315
323,0.7038,0.4730
324,0.7038,0.4509
325,0.7033,0.5386
326,0.7023,0.5021
