Epoch,Loss,IOU_Train,IOU_Val,Time
275,0.139857,0.7015,0.3685,43.56
276,0.139625,0.7014,0.4170,43.50
277,0.139223,0.7017,0.4258,43.61
278,0.141712,0.6996,0.5097,43.34
279,0.139505,0.7017,0.4899,43.32
280,0.139537,0.7013,0.4767,43.20
281,0.140066,0.7014,0.4597,43.89
282,0.139929,0.7014,0.4814,44.63
283,0.140377,0.7013,0.3062,43.39
284,0.141298,0.6997,0.4723,43.29
285,0.139725,0.7013,0.5376,43.19
286,0.140089,0.7006,0.4406,43.19
287,0.140329,0.7015,0.5207,44.15
288,0.138954,0.7023,0.4472,46.45
289,0.139183,0.7020,0.4031,47.10
290,0.138593,0.7036,0.4287,46.27
291,0.139625,0.7022,0.5123,45.51
292,0.139771,0.7014,0.5099,45.95
293,0.138919,0.7020,0.4600,46.59
294,0.137921,0.7034,0.5295,50.84
295,0.139715,0.7021,0.4719,45.93
296,0.137859,0.7034,0.4770,45.47
297,0.138194,0.7027,0.5419,47.47
298,0.138029,0.7039,0.5221,46.42
299,0.137721,0.7038,0.4707,47.44
300,0.137898,0.7036,0.5271,45.51
301,0.138308,0.7033,0.5226,45.35
