Epoch,Loss,IOU_Train,IOU_Val,Time
25,0.206934,0.6364,0.3287,55.12
26,0.207095,0.6360,0.5188,44.92
27,0.206509,0.6364,0.4369,44.56
28,0.204497,0.6385,0.5612,44.60
29,0.202481,0.6393,0.3075,44.91
30,0.203493,0.6384,0.5624,45.37
31,0.199970,0.6422,0.4664,44.58
32,0.199672,0.6412,0.4307,45.11
33,0.198877,0.6437,0.5028,45.36
34,0.197041,0.6438,0.5582,44.58
35,0.196298,0.6452,0.5430,44.58
36,0.194875,0.6461,0.4711,44.82
37,0.194106,0.6466,0.4739,44.59
38,0.194492,0.6461,0.5223,44.74
39,0.191878,0.6483,0.3885,44.62
40,0.190885,0.6486,0.5306,44.51
41,0.188540,0.6504,0.4351,44.45
42,0.191867,0.6483,0.5378,44.47
43,0.188237,0.6518,0.4395,44.83
44,0.188194,0.6524,0.5269,90.77
45,0.187477,0.6534,0.4997,46.18
46,0.187189,0.6534,0.5481,45.43
47,0.185044,0.6538,0.5342,44.55
48,0.186444,0.6537,0.4534,45.00
49,0.185632,0.6544,0.4884,44.58
50,0.183121,0.6566,0.4283,44.55
51,0.182587,0.6567,0.5061,44.57
52,0.182349,0.6579,0.4998,44.55
53,0.181055,0.6586,0.4678,44.54
54,0.180439,0.6588,0.5014,44.65
55,0.181517,0.6596,0.5007,44.54
56,0.181084,0.6579,0.4616,44.50
57,0.179991,0.6592,0.5163,44.54
58,0.179464,0.6592,0.4784,44.56
59,0.177425,0.6616,0.4907,44.60
60,0.177857,0.6615,0.5375,44.51
61,0.176947,0.6617,0.4611,44.52
62,0.178503,0.6610,0.5094,44.60
63,0.176943,0.6614,0.5314,44.54
64,0.172993,0.6661,0.4796,44.51
65,0.174852,0.6642,0.4505,44.56
66,0.174264,0.6640,0.4686,44.50
67,0.173814,0.6649,0.4807,44.56
68,0.173149,0.6660,0.5257,44.79
69,0.172183,0.6669,0.4606,44.53
70,0.173026,0.6664,0.4786,44.55
71,0.171264,0.6672,0.3700,44.52
72,0.172026,0.6674,0.3910,44.62
73,0.171310,0.6673,0.4445,44.62
74,0.170243,0.6691,0.4898,44.56
75,0.169887,0.6688,0.5554,44.52
76,0.169480,0.6694,0.5340,46.60
77,0.169789,0.6688,0.5099,44.66
78,0.171390,0.6683,0.5018,44.76
79,0.167328,0.6716,0.4471,44.62
80,0.168525,0.6704,0.4670,44.68
81,0.169547,0.6692,0.5311,44.63
82,0.167397,0.6712,0.5246,44.61
83,0.168175,0.6701,0.4598,44.76
84,0.168338,0.6703,0.4884,44.51
85,0.165991,0.6723,0.5477,44.70
86,0.166924,0.6723,0.5215,44.58
87,0.166475,0.6728,0.4537,44.53
88,0.164888,0.6741,0.5340,44.51
89,0.164975,0.6745,0.4667,44.61
90,0.166007,0.6727,0.5391,44.64
91,0.165191,0.6744,0.5012,44.66
92,0.165351,0.6733,0.4854,44.88
93,0.164502,0.6747,0.4810,44.62
94,0.164322,0.6746,0.4995,44.58
95,0.164348,0.6750,0.3813,44.59
96,0.163679,0.6750,0.5088,44.66
97,0.162134,0.6767,0.4480,44.64
98,0.162855,0.6764,0.5110,44.67
99,0.163254,0.6762,0.4290,44.65
100,0.161674,0.6765,0.3844,44.68
101,0.163028,0.6758,0.4738,44.61
102,0.159678,0.6792,0.4866,44.53
103,0.163867,0.6752,0.5040,44.53
104,0.163022,0.6766,0.5134,44.54
105,0.159815,0.6797,0.4177,44.54
106,0.160936,0.6780,0.4848,44.58
107,0.160700,0.6786,0.5010,44.54
108,0.161673,0.6779,0.5119,44.64
109,0.160487,0.6782,0.4787,44.51
110,0.160675,0.6789,0.5247,44.58
111,0.158387,0.6800,0.4106,44.55
112,0.157765,0.6817,0.3989,44.57
113,0.161430,0.6780,0.4339,44.57
114,0.158687,0.6801,0.4133,44.57
115,0.158199,0.6805,0.4957,44.54
116,0.158144,0.6810,0.4019,44.48
117,0.158982,0.6800,0.5360,44.54
118,0.158651,0.6799,0.4630,44.50
119,0.158303,0.6811,0.5513,44.52
120,0.157321,0.6811,0.5087,44.51
121,0.157780,0.6808,0.4751,44.52
122,0.158037,0.6813,0.5188,44.61
123,0.156532,0.6823,0.3694,44.60
124,0.156585,0.6831,0.5037,44.60
125,0.156316,0.6827,0.5397,44.84
126,0.156647,0.6831,0.5236,44.54
127,0.157037,0.6822,0.5619,44.66
128,0.155770,0.6834,0.4728,44.64
129,0.157332,0.6827,0.4059,44.61
130,0.156327,0.6835,0.4718,44.68
131,0.155140,0.6843,0.4698,44.69
132,0.154738,0.6851,0.3263,44.81
133,0.154845,0.6852,0.4657,44.66
134,0.155985,0.6834,0.4868,44.64
135,0.154043,0.6850,0.4833,44.59
136,0.154405,0.6849,0.4744,44.61
137,0.155018,0.6843,0.5490,44.59
138,0.153909,0.6859,0.5145,44.64
139,0.152521,0.6861,0.5070,44.60
140,0.154812,0.6850,0.5411,44.60
141,0.154184,0.6848,0.5097,44.59
142,0.153958,0.6850,0.4728,44.60
143,0.152585,0.6866,0.3870,44.58
144,0.153715,0.6861,0.5497,44.60
145,0.151989,0.6880,0.4664,44.60
146,0.153610,0.6855,0.4947,44.54
147,0.153167,0.6865,0.5146,44.59
148,0.152606,0.6863,0.5096,44.61
149,0.152057,0.6882,0.5480,44.57
150,0.151217,0.6884,0.4507,44.51
151,0.152808,0.6870,0.2492,44.64
152,0.151969,0.6872,0.5300,44.52
153,0.152721,0.6868,0.5109,44.59
154,0.151423,0.6880,0.4946,44.56
155,0.151496,0.6877,0.4977,44.62
156,0.152285,0.6872,0.3341,44.62
157,0.151188,0.6886,0.4873,44.65
158,0.151030,0.6887,0.5324,44.59
159,0.150009,0.6896,0.5236,44.71
160,0.150715,0.6894,0.4797,44.57
161,0.150586,0.6894,0.4973,44.55
162,0.150820,0.6893,0.4525,44.55
163,0.151040,0.6890,0.5065,44.50
164,0.149954,0.6897,0.4837,44.61
165,0.149372,0.6907,0.5598,44.59
166,0.150547,0.6890,0.5053,44.57
167,0.150680,0.6887,0.4593,44.57
168,0.150770,0.6894,0.4031,44.54
169,0.150393,0.6897,0.5121,44.46
170,0.148066,0.6918,0.4848,44.49
171,0.149553,0.6905,0.3811,44.40
172,0.150012,0.6903,0.4779,44.50
173,0.149184,0.6907,0.5285,44.44
174,0.149310,0.6908,0.5598,45.08
175,0.148296,0.6912,0.4225,44.54
176,0.148634,0.6905,0.4731,44.51
177,0.149852,0.6903,0.3673,44.39
178,0.148155,0.6922,0.4964,44.68
179,0.147081,0.6924,0.5129,44.54
180,0.147992,0.6921,0.5041,44.44
181,0.147485,0.6928,0.5022,44.47
182,0.147913,0.6919,0.4807,44.54
183,0.147847,0.6922,0.4478,44.51
184,0.148317,0.6918,0.5227,44.36
185,0.146760,0.6927,0.4851,44.43
186,0.147282,0.6923,0.3974,44.44
187,0.146905,0.6931,0.5271,44.43
188,0.146979,0.6929,0.4800,44.39
189,0.147612,0.6924,0.5234,44.46
190,0.148294,0.6916,0.4494,44.73
191,0.146766,0.6929,0.5167,44.52
192,0.146373,0.6939,0.4167,44.52
193,0.146796,0.6930,0.5129,44.54
194,0.146931,0.6931,0.4589,44.50
195,0.146375,0.6942,0.5230,44.52
196,0.146119,0.6938,0.4726,44.55
197,0.145513,0.6946,0.5290,44.52
198,0.145732,0.6938,0.4763,44.53
199,0.145733,0.6943,0.5057,44.57
200,0.147397,0.6932,0.5129,44.79
201,0.144574,0.6953,0.5309,44.54
202,0.145348,0.6942,0.4839,44.46
203,0.145478,0.6950,0.3720,44.48
204,0.145810,0.6943,0.4768,44.55
205,0.145160,0.6952,0.4639,44.45
206,0.145548,0.6947,0.4672,44.41
207,0.143756,0.6970,0.4822,44.47
208,0.145220,0.6952,0.5618,44.57
209,0.145238,0.6953,0.5138,44.54
210,0.145125,0.6957,0.4577,44.59
211,0.144423,0.6963,0.5124,44.64
212,0.144601,0.6955,0.5246,44.72
213,0.145113,0.6951,0.4879,44.60
214,0.143742,0.6970,0.3452,44.50
215,0.143951,0.6969,0.4002,44.65
216,0.145068,0.6958,0.4211,44.49
217,0.142870,0.6979,0.4826,44.42
218,0.143704,0.6965,0.4984,44.41
219,0.144861,0.6950,0.5082,44.55
220,0.143016,0.6974,0.3904,44.41
221,0.143315,0.6978,0.4552,44.49
222,0.143168,0.6970,0.5135,44.55
223,0.142522,0.6984,0.4942,44.40
224,0.145055,0.6956,0.5259,44.45
225,0.144072,0.6964,0.4987,44.56
226,0.143637,0.6974,0.5308,44.46
227,0.144775,0.6964,0.5291,44.94
228,0.142777,0.6979,0.4961,44.48
229,0.143749,0.6968,0.4509,44.52
230,0.142133,0.6979,0.4311,44.69
231,0.143241,0.6972,0.4903,44.52
232,0.143282,0.6978,0.4733,44.53
233,0.142927,0.6980,0.5041,44.50
234,0.143476,0.6969,0.4057,44.47
235,0.143190,0.6976,0.5090,44.61
236,0.142484,0.6981,0.3356,44.42
237,0.142607,0.6977,0.3888,44.47
238,0.143171,0.6978,0.5265,44.48
239,0.142677,0.6994,0.5115,44.47
240,0.142395,0.6987,0.5255,44.60
241,0.141619,0.6995,0.5403,44.45
242,0.143178,0.6981,0.4378,44.46
243,0.141849,0.6987,0.4683,44.50
244,0.141162,0.6996,0.4789,44.52
245,0.142279,0.6982,0.4050,44.57
246,0.141394,0.6999,0.5216,44.57
247,0.141928,0.6992,0.5209,44.49
248,0.141961,0.6990,0.4958,44.52
249,0.142004,0.6983,0.5061,44.47
250,0.141203,0.6998,0.4852,44.70
251,0.141699,0.6996,0.4927,45.73
252,0.141271,0.6991,0.4425,44.65
253,0.141255,0.7000,0.3353,44.56
254,0.140873,0.6999,0.4601,44.57
255,0.141554,0.6993,0.3247,44.58
256,0.141925,0.6991,0.2911,44.52
257,0.141861,0.6988,0.5479,44.65
258,0.140747,0.7002,0.5311,45.46
259,0.141591,0.6996,0.4428,46.07
260,0.141397,0.6995,0.5105,45.61
261,0.140439,0.7006,0.5383,45.32
262,0.140330,0.7006,0.4471,45.81
263,0.140415,0.7006,0.5242,45.29
264,0.141454,0.6992,0.5378,45.13
265,0.140849,0.7007,0.5237,44.93
266,0.140662,0.7009,0.4430,45.11
267,0.141652,0.6996,0.4851,45.33
268,0.142009,0.6994,0.4516,45.31
269,0.141181,0.7000,0.4444,45.41
270,0.140992,0.7005,0.4932,45.23
271,0.141227,0.6998,0.3778,45.23
272,0.141064,0.7002,0.5164,44.99
273,0.138974,0.7019,0.5075,45.73
274,0.140768,0.7002,0.5115,50.26
