Epoch,IOU_Train,IOU_Val
0,0.6578,0.5951
1,0.6872,0.6438
2,0.6958,0.6632
3,0.6981,0.6612
4,0.7062,0.6198
5,0.7081,0.6026
6,0.7109,0.6186
7,0.7147,0.6217
8,0.7165,0.5727
9,0.7200,0.6391
10,0.7202,0.6481
11,0.7228,0.6702
12,0.7242,0.6363
13,0.7275,0.6001
14,0.7280,0.6280
15,0.7320,0.6510
16,0.7347,0.5861
17,0.7351,0.6306
18,0.7380,0.6615
19,0.7390,0.6425
20,0.7422,0.6685
21,0.7462,0.6136
22,0.7462,0.6669
23,0.7490,0.6648
24,0.7517,0.6559
25,0.7525,0.6632
26,0.7544,0.6211
27,0.7576,0.6714
28,0.7574,0.5501
29,0.7608,0.6686
30,0.7628,0.6743
31,0.7639,0.5987
32,0.7656,0.5892
33,0.7654,0.6161
34,0.7687,0.6328
35,0.7688,0.6517
36,0.7699,0.5688
37,0.7716,0.6010
38,0.7715,0.6653
39,0.7742,0.6337
40,0.7731,0.6616
41,0.7757,0.6239
42,0.7765,0.6090
43,0.7761,0.6727
44,0.7769,0.6558
45,0.7787,0.6442
46,0.7787,0.6136
47,0.7790,0.6169
48,0.7801,0.6220
49,0.7810,0.5890
50,0.7806,0.6672
51,0.7813,0.6325
52,0.7824,0.5072
53,0.7828,0.6008
54,0.7838,0.6147
55,0.7846,0.6466
56,0.7856,0.5961
57,0.7872,0.5688
58,0.7862,0.6255
59,0.7855,0.6621
60,0.7883,0.6192
61,0.7884,0.6249
62,0.7879,0.6361
63,0.7894,0.6379
64,0.7892,0.6087
65,0.7896,0.6443
66,0.7914,0.6472
67,0.7917,0.6605
68,0.7911,0.4367
69,0.7929,0.6640
70,0.7931,0.6438
71,0.7941,0.6422
72,0.7923,0.4830
73,0.7952,0.5749
74,0.7954,0.6203
75,0.7962,0.4850
76,0.7953,0.6377
77,0.7974,0.5707
78,0.7964,0.6552
79,0.7976,0.4971
80,0.7976,0.5436
81,0.7969,0.6646
82,0.8004,0.5633
83,0.7999,0.6021
84,0.7992,0.6348
85,0.8010,0.4955
86,0.8016,0.5898
87,0.8013,0.6591
