epoch 1820 loss: 0.13350580558180808, elapse time: 5.774625062942505
epoch 1821 loss: 0.13331118747591972, elapse time: 5.769911289215088
epoch 1822 loss: 0.13375157453119754, elapse time: 5.790980577468872
epoch 1823 loss: 0.13666484132409096, elapse time: 5.783424377441406
epoch 1824 loss: 0.1382997367531061, elapse time: 5.776685953140259
epoch 1825 loss: 0.13879607766866683, elapse time: 5.778054237365723
epoch 1826 loss: 0.13640059269964694, elapse time: 5.791297912597656
epoch 1827 loss: 0.13561185747385024, elapse time: 5.779051303863525
epoch 1828 loss: 0.13628248274326324, elapse time: 5.776906490325928
epoch 1829 loss: 0.13591987676918507, elapse time: 5.778124570846558
epoch 1830 loss: 0.132822647690773, elapse time: 5.771906614303589
epoch 1831 loss: 0.1325406175106764, elapse time: 5.781570911407471
epoch 1832 loss: 0.13485224917531013, elapse time: 5.76657509803772
epoch 1833 loss: 0.13280573077499866, elapse time: 5.771723985671997
epoch 1834 loss: 0.13254067823290824, elapse time: 5.772042274475098
epoch 1835 loss: 0.13562614358961583, elapse time: 5.772378921508789
epoch 1836 loss: 0.13713414296507836, elapse time: 5.7902538776397705
epoch 1837 loss: 0.13449813537299632, elapse time: 5.804927825927734
epoch 1838 loss: 0.13271383196115494, elapse time: 5.786486625671387
epoch 1839 loss: 0.13608329519629478, elapse time: 5.793380975723267
epoch 1840 loss: 0.1340131964534521, elapse time: 5.789295196533203
epoch 1841 loss: 0.1333334069699049, elapse time: 5.777080535888672
epoch 1842 loss: 0.1327250689268112, elapse time: 5.7812275886535645
epoch 1843 loss: 0.1348027504980564, elapse time: 5.776676893234253
epoch 1844 loss: 0.13466101437807082, elapse time: 5.790937900543213
epoch 1845 loss: 0.1338845681399107, elapse time: 5.768564462661743
epoch 1846 loss: 0.13276286236941814, elapse time: 5.786671161651611
epoch 1847 loss: 0.13417677991092206, elapse time: 5.786366939544678
epoch 1848 loss: 0.13724078685045243, elapse time: 5.7757062911987305
epoch 1849 loss: 0.13740129582583904, elapse time: 5.779874563217163
epoch 1850 loss: 0.1382135935127735, elapse time: 5.78694224357605
epoch 1851 loss: 0.13413988947868347, elapse time: 5.765556335449219
epoch 1852 loss: 0.13538532108068466, elapse time: 5.767363548278809
epoch 1853 loss: 0.1337265197187662, elapse time: 5.780972242355347
epoch 1854 loss: 0.13703802824020386, elapse time: 5.774404525756836
epoch 1855 loss: 0.13445804715156556, elapse time: 5.775898456573486
epoch 1856 loss: 0.13405161798000337, elapse time: 5.781507730484009
epoch 1857 loss: 0.13606894351541995, elapse time: 5.803943157196045
epoch 1858 loss: 0.13453257977962493, elapse time: 5.777609825134277
epoch 1859 loss: 0.1346864126622677, elapse time: 5.781321048736572
epoch 1860 loss: 0.134398852288723, elapse time: 5.782358884811401
epoch 1861 loss: 0.13553741425275803, elapse time: 5.789336442947388
epoch 1862 loss: 0.13577696606516837, elapse time: 5.783326864242554
epoch 1863 loss: 0.13694664798676967, elapse time: 5.764399290084839
epoch 1864 loss: 0.13781139217317104, elapse time: 5.819159269332886
epoch 1865 loss: 0.13524367660284042, elapse time: 5.783228158950806
epoch 1866 loss: 0.132377041131258, elapse time: 5.785540819168091
epoch 1867 loss: 0.13446990288794042, elapse time: 5.793521881103516
epoch 1868 loss: 0.13429921343922616, elapse time: 5.777486085891724
epoch 1869 loss: 0.1339553602039814, elapse time: 5.759689807891846
epoch 1870 loss: 0.13635975047945975, elapse time: 5.772989749908447
epoch 1871 loss: 0.13759709000587464, elapse time: 5.807780742645264
epoch 1872 loss: 0.13594946786761283, elapse time: 5.784826755523682
epoch 1873 loss: 0.13850205019116402, elapse time: 5.783915758132935
epoch 1874 loss: 0.13599220514297486, elapse time: 5.784232139587402
epoch 1875 loss: 0.13616678901016713, elapse time: 5.764155149459839
epoch 1876 loss: 0.1369382619857788, elapse time: 5.776286840438843
epoch 1877 loss: 0.13376293890178204, elapse time: 5.770209550857544
epoch 1878 loss: 0.13694903552532195, elapse time: 5.774335622787476
epoch 1879 loss: 0.13990208730101586, elapse time: 5.774786949157715
epoch 1880 loss: 0.1345378030091524, elapse time: 5.775367498397827
epoch 1881 loss: 0.13370884582400322, elapse time: 5.786982774734497
epoch 1882 loss: 0.1331934541463852, elapse time: 5.78834080696106
epoch 1883 loss: 0.13470267690718174, elapse time: 5.782208204269409
epoch 1884 loss: 0.13454491905868055, elapse time: 5.765719175338745
epoch 1885 loss: 0.1334540292620659, elapse time: 5.765064239501953
epoch 1886 loss: 0.13416783139109612, elapse time: 5.788532018661499
epoch 1887 loss: 0.1344108246266842, elapse time: 5.778176546096802
epoch 1888 loss: 0.13288735337555407, elapse time: 5.769663095474243
epoch 1889 loss: 0.13195549622178077, elapse time: 5.764053583145142
epoch 1890 loss: 0.13532582819461822, elapse time: 5.790212631225586
epoch 1891 loss: 0.13695525527000427, elapse time: 5.782458066940308
epoch 1892 loss: 0.13495933152735234, elapse time: 5.783034801483154
epoch 1893 loss: 0.13489100225269796, elapse time: 5.776139259338379
epoch 1894 loss: 0.13470230400562286, elapse time: 5.779934406280518
epoch 1895 loss: 0.1349620781838894, elapse time: 5.782541036605835
epoch 1896 loss: 0.13474359214305878, elapse time: 5.780587673187256
epoch 1897 loss: 0.13599860817193984, elapse time: 5.783085823059082
epoch 1898 loss: 0.13596598543226718, elapse time: 5.780076742172241
epoch 1899 loss: 0.13593190610408784, elapse time: 5.773447513580322
epoch 1900 loss: 0.13421661779284477, elapse time: 5.787139177322388
epoch 1901 loss: 0.1337393257766962, elapse time: 5.777133464813232
epoch 1902 loss: 0.1359546571969986, elapse time: 5.767277956008911
epoch 1903 loss: 0.13466013669967652, elapse time: 5.773663520812988
epoch 1904 loss: 0.1377169631421566, elapse time: 5.771224737167358
epoch 1905 loss: 0.1392028782516718, elapse time: 5.771234512329102
epoch 1906 loss: 0.13516481779515743, elapse time: 5.75813627243042
epoch 1907 loss: 0.13408499509096145, elapse time: 5.775758981704712
epoch 1908 loss: 0.13612092547118665, elapse time: 5.780148983001709
epoch 1909 loss: 0.13700210079550743, elapse time: 5.780069589614868
epoch 1910 loss: 0.13890995383262633, elapse time: 5.802014589309692
epoch 1911 loss: 0.1339483391493559, elapse time: 5.787687301635742
epoch 1912 loss: 0.13423525504767894, elapse time: 5.788560390472412
epoch 1913 loss: 0.13482796885073184, elapse time: 5.810097932815552
epoch 1914 loss: 0.13450820334255695, elapse time: 5.792623281478882
epoch 1915 loss: 0.13389032371342183, elapse time: 5.7693257331848145
epoch 1916 loss: 0.13439576774835588, elapse time: 5.764843940734863
epoch 1917 loss: 0.13518754281103612, elapse time: 5.778722763061523
epoch 1918 loss: 0.13587129972875117, elapse time: 5.772490978240967
epoch 1919 loss: 0.13528241999447346, elapse time: 5.76661229133606
epoch 1920 loss: 0.13556251786649226, elapse time: 5.775682210922241
epoch 1921 loss: 0.13397996872663498, elapse time: 5.766347408294678
epoch 1922 loss: 0.13414765521883965, elapse time: 5.776773929595947
epoch 1923 loss: 0.13319365568459035, elapse time: 5.786495208740234
epoch 1924 loss: 0.13525128215551377, elapse time: 5.78084659576416
epoch 1925 loss: 0.13355845399200916, elapse time: 5.778457880020142
epoch 1926 loss: 0.13486024141311645, elapse time: 5.790294408798218
epoch 1927 loss: 0.13293516933917998, elapse time: 5.778085470199585
epoch 1928 loss: 0.13295954540371896, elapse time: 5.785414218902588
epoch 1929 loss: 0.13590109907090664, elapse time: 5.785588502883911
epoch 1930 loss: 0.13682625368237494, elapse time: 5.778756141662598
epoch 1931 loss: 0.13487393967807293, elapse time: 5.78129768371582
epoch 1932 loss: 0.1333862219005823, elapse time: 5.767236948013306
epoch 1933 loss: 0.13491684049367905, elapse time: 5.781584024429321
epoch 1934 loss: 0.13231631144881248, elapse time: 5.783506393432617
epoch 1935 loss: 0.13156585656106473, elapse time: 5.771472930908203
epoch 1936 loss: 0.13562212102115154, elapse time: 5.760830640792847
epoch 1937 loss: 0.13615863546729087, elapse time: 5.77698016166687
epoch 1938 loss: 0.13303918279707433, elapse time: 5.76340913772583
epoch 1939 loss: 0.13575245589017867, elapse time: 5.771279573440552
epoch 1940 loss: 0.13508566245436668, elapse time: 5.781536102294922
epoch 1941 loss: 0.13109196461737155, elapse time: 5.753727197647095
epoch 1942 loss: 0.13533424846827985, elapse time: 5.7839195728302
epoch 1943 loss: 0.13509751558303834, elapse time: 5.779819011688232
epoch 1944 loss: 0.13520973324775695, elapse time: 5.794302701950073
epoch 1945 loss: 0.13415252044796944, elapse time: 5.78184700012207
epoch 1946 loss: 0.1374122340232134, elapse time: 5.774212837219238
epoch 1947 loss: 0.1372439917176962, elapse time: 5.795954942703247
epoch 1948 loss: 0.13732325062155723, elapse time: 5.763307571411133
epoch 1949 loss: 0.13572895415127278, elapse time: 5.7853102684021
epoch 1950 loss: 0.13330008536577226, elapse time: 5.763266086578369
epoch 1951 loss: 0.13478077054023743, elapse time: 5.77605676651001
epoch 1952 loss: 0.1349028054624796, elapse time: 5.795847654342651
epoch 1953 loss: 0.13336265347898008, elapse time: 5.786329746246338
epoch 1954 loss: 0.13606312908232213, elapse time: 5.766833066940308
epoch 1955 loss: 0.1373565424233675, elapse time: 5.785285472869873
epoch 1956 loss: 0.1355357587337494, elapse time: 5.7645580768585205
epoch 1957 loss: 0.13300198055803775, elapse time: 5.768739938735962
epoch 1958 loss: 0.13331251069903374, elapse time: 5.78378963470459
epoch 1959 loss: 0.13289038017392157, elapse time: 5.794692039489746
epoch 1960 loss: 0.13418926261365413, elapse time: 5.785008430480957
epoch 1961 loss: 0.1361435607075691, elapse time: 5.776256084442139
epoch 1962 loss: 0.13492856174707413, elapse time: 5.769468307495117
epoch 1963 loss: 0.1310894388705492, elapse time: 5.778165102005005
epoch 1964 loss: 0.1332228437066078, elapse time: 5.783524751663208
epoch 1965 loss: 0.13450806625187398, elapse time: 5.784492492675781
epoch 1966 loss: 0.132340731844306, elapse time: 5.785210371017456
epoch 1967 loss: 0.13613964505493642, elapse time: 5.780442237854004
epoch 1968 loss: 0.1348847534507513, elapse time: 5.783325433731079
epoch 1969 loss: 0.13632807284593582, elapse time: 5.770971059799194
epoch 1970 loss: 0.13679856508970262, elapse time: 5.76690673828125
epoch 1971 loss: 0.1360875777900219, elapse time: 5.778856992721558
epoch 1972 loss: 0.13737720996141434, elapse time: 5.7817769050598145
epoch 1973 loss: 0.13288955613970757, elapse time: 5.780482769012451
epoch 1974 loss: 0.13411013633012772, elapse time: 5.775508880615234
epoch 1975 loss: 0.13429926559329033, elapse time: 5.76732325553894
epoch 1976 loss: 0.1334887970238924, elapse time: 5.770528316497803
epoch 1977 loss: 0.13425765484571456, elapse time: 5.785010576248169
epoch 1978 loss: 0.13968453668057917, elapse time: 5.792712211608887
epoch 1979 loss: 0.135890956223011, elapse time: 5.780304431915283
epoch 1980 loss: 0.13671934157609938, elapse time: 5.785041809082031
epoch 1981 loss: 0.13604311496019364, elapse time: 5.796905994415283
epoch 1982 loss: 0.13307731747627258, elapse time: 5.802924156188965
epoch 1983 loss: 0.13339325338602065, elapse time: 5.760584354400635
epoch 1984 loss: 0.13577247299253942, elapse time: 5.771889925003052
epoch 1985 loss: 0.140068182349205, elapse time: 5.779553413391113
epoch 1986 loss: 0.13901496604084967, elapse time: 5.783952236175537
epoch 1987 loss: 0.14032985493540764, elapse time: 5.781186103820801
epoch 1988 loss: 0.13950017057359218, elapse time: 5.775569677352905
epoch 1989 loss: 0.1339368648827076, elapse time: 5.778091192245483
epoch 1990 loss: 0.13512177690863608, elapse time: 5.770654201507568
epoch 1991 loss: 0.1332467496395111, elapse time: 5.786029577255249
epoch 1992 loss: 0.13242378309369088, elapse time: 5.7729034423828125
epoch 1993 loss: 0.13487858586013318, elapse time: 5.77146315574646
epoch 1994 loss: 0.13418701142072678, elapse time: 5.798778772354126
epoch 1995 loss: 0.13274930641055108, elapse time: 5.796138763427734
epoch 1996 loss: 0.13257327824831008, elapse time: 5.782896518707275
epoch 1997 loss: 0.1343989461660385, elapse time: 5.787431478500366
epoch 1998 loss: 0.13463678434491158, elapse time: 5.76393985748291
epoch 1999 loss: 0.13437156490981578, elapse time: 5.772350549697876
epoch 2000 loss: 0.13339776620268823, elapse time: 5.762081146240234
epoch 2001 loss: 0.13547896221280098, elapse time: 5.776990175247192
epoch 2002 loss: 0.13522023409605027, elapse time: 5.775656700134277
epoch 2003 loss: 0.13762199468910694, elapse time: 5.781588792800903
epoch 2004 loss: 0.136514800041914, elapse time: 5.794191122055054
epoch 2005 loss: 0.13405354879796505, elapse time: 5.778388738632202
epoch 2006 loss: 0.13390452601015568, elapse time: 5.78175687789917
epoch 2007 loss: 0.13394909389317036, elapse time: 5.795774698257446
epoch 2008 loss: 0.13281503245234488, elapse time: 5.786481142044067
epoch 2009 loss: 0.13140347711741923, elapse time: 5.7919700145721436
epoch 2010 loss: 0.13129689395427704, elapse time: 5.790530204772949
epoch 2011 loss: 0.13549520410597324, elapse time: 5.789516448974609
epoch 2012 loss: 0.13390010483562947, elapse time: 5.774148225784302
epoch 2013 loss: 0.1330360271036625, elapse time: 5.781125545501709
epoch 2014 loss: 0.13293325789272786, elapse time: 5.791057825088501
epoch 2015 loss: 0.1350982863456011, elapse time: 5.76107931137085
epoch 2016 loss: 0.13814070969820022, elapse time: 5.784536123275757
epoch 2017 loss: 0.13562024421989918, elapse time: 5.760310411453247
epoch 2018 loss: 0.13317035101354122, elapse time: 5.778241872787476
epoch 2019 loss: 0.13140768818557264, elapse time: 5.783396005630493
epoch 2020 loss: 0.13193941973149775, elapse time: 5.763182163238525
epoch 2021 loss: 0.13284978196024894, elapse time: 5.787984132766724
epoch 2022 loss: 0.13601080588996411, elapse time: 5.775317430496216
epoch 2023 loss: 0.13345199637115002, elapse time: 5.776410102844238
epoch 2024 loss: 0.13186593800783158, elapse time: 5.771655321121216
epoch 2025 loss: 0.13399836756289005, elapse time: 5.7639000415802
epoch 2026 loss: 0.13151511698961257, elapse time: 5.762971878051758
epoch 2027 loss: 0.13070591613650323, elapse time: 5.776486158370972
epoch 2028 loss: 0.13239612691104413, elapse time: 5.76694917678833
epoch 2029 loss: 0.13438318111002445, elapse time: 5.795098304748535
epoch 2030 loss: 0.13752238489687443, elapse time: 5.783707857131958
epoch 2031 loss: 0.13432318456470965, elapse time: 5.766859769821167
epoch 2032 loss: 0.13323292843997478, elapse time: 5.771613836288452
epoch 2033 loss: 0.13277103640139104, elapse time: 5.781934976577759
epoch 2034 loss: 0.13514765202999116, elapse time: 5.776660919189453
epoch 2035 loss: 0.13667115829885007, elapse time: 5.778218746185303
epoch 2036 loss: 0.13682507276535033, elapse time: 5.765726089477539
epoch 2037 loss: 0.1334438342601061, elapse time: 5.7826008796691895
epoch 2038 loss: 0.133866061642766, elapse time: 5.7832465171813965
epoch 2039 loss: 0.1343139685690403, elapse time: 5.782919645309448
epoch 2040 loss: 0.13471406400203706, elapse time: 5.777787685394287
epoch 2041 loss: 0.13372092619538306, elapse time: 5.768095970153809
epoch 2042 loss: 0.13503918536007403, elapse time: 5.7721498012542725
epoch 2043 loss: 0.13308257125318051, elapse time: 5.761577367782593
epoch 2044 loss: 0.13808003738522528, elapse time: 5.771125316619873
epoch 2045 loss: 0.13396210074424744, elapse time: 5.7902092933654785
epoch 2046 loss: 0.1322410799562931, elapse time: 5.77515721321106
epoch 2047 loss: 0.13548091240227222, elapse time: 5.779912948608398
epoch 2048 loss: 0.13775124065577984, elapse time: 5.775851488113403
epoch 2049 loss: 0.1340350616723299, elapse time: 5.7571940422058105
epoch 2050 loss: 0.13309336379170417, elapse time: 5.80297327041626
epoch 2051 loss: 0.13475998304784298, elapse time: 5.785458564758301
epoch 2052 loss: 0.133351980894804, elapse time: 5.77405571937561
epoch 2053 loss: 0.13413513749837874, elapse time: 5.7822585105896
epoch 2054 loss: 0.13449133075773717, elapse time: 5.768279552459717
epoch 2055 loss: 0.13029164336621762, elapse time: 5.79306435585022
epoch 2056 loss: 0.13182296007871627, elapse time: 5.777924299240112
epoch 2057 loss: 0.1363736938685179, elapse time: 5.765929937362671
epoch 2058 loss: 0.1374558571726084, elapse time: 5.781557083129883
epoch 2059 loss: 0.13413535617291927, elapse time: 5.7709641456604
epoch 2060 loss: 0.13344330936670304, elapse time: 5.7775349617004395
epoch 2061 loss: 0.1320477943867445, elapse time: 5.7697014808654785
epoch 2062 loss: 0.13612076081335545, elapse time: 5.755607604980469
epoch 2063 loss: 0.13374335505068302, elapse time: 5.769803047180176
epoch 2064 loss: 0.1367384023964405, elapse time: 5.785356760025024
epoch 2065 loss: 0.13556584790349008, elapse time: 5.778146028518677
epoch 2066 loss: 0.13325955644249915, elapse time: 5.784050941467285
epoch 2067 loss: 0.1331197701394558, elapse time: 5.785212755203247
epoch 2068 loss: 0.13347814083099366, elapse time: 5.777353286743164
epoch 2069 loss: 0.13203184828162193, elapse time: 5.763975381851196
epoch 2070 loss: 0.1350944496691227, elapse time: 5.755553722381592
epoch 2071 loss: 0.13308214023709297, elapse time: 5.757632732391357
epoch 2072 loss: 0.13140805922448634, elapse time: 5.785140514373779
epoch 2073 loss: 0.13180376663804055, elapse time: 5.767168760299683
epoch 2074 loss: 0.1334257133305073, elapse time: 5.782163381576538
epoch 2075 loss: 0.1355813205242157, elapse time: 5.785116910934448
epoch 2076 loss: 0.1339299961924553, elapse time: 5.774780511856079
epoch 2077 loss: 0.13533026799559594, elapse time: 5.777040719985962
epoch 2078 loss: 0.13095104061067103, elapse time: 5.776532888412476
epoch 2079 loss: 0.13223727829754353, elapse time: 5.775080680847168
epoch 2080 loss: 0.13360974080860616, elapse time: 5.761816740036011
epoch 2081 loss: 0.1321973219513893, elapse time: 5.805971622467041
epoch 2082 loss: 0.13235104233026504, elapse time: 5.77614951133728
epoch 2083 loss: 0.1326815016567707, elapse time: 5.779726266860962
epoch 2084 loss: 0.13217659741640092, elapse time: 5.763672351837158
epoch 2085 loss: 0.13638504594564438, elapse time: 5.764008045196533
epoch 2086 loss: 0.13371661826968192, elapse time: 5.785060882568359
epoch 2087 loss: 0.13395758122205734, elapse time: 5.771148920059204
epoch 2088 loss: 0.13222959637641907, elapse time: 5.787883758544922
epoch 2089 loss: 0.13197460323572158, elapse time: 5.762944221496582
epoch 2090 loss: 0.13466942459344863, elapse time: 5.759713649749756
epoch 2091 loss: 0.13237189687788486, elapse time: 5.775257349014282
epoch 2092 loss: 0.13357135206460952, elapse time: 5.788784027099609
epoch 2093 loss: 0.13271329328417777, elapse time: 5.758683681488037
epoch 2094 loss: 0.1335991732776165, elapse time: 5.7761595249176025
epoch 2095 loss: 0.13135949298739433, elapse time: 5.791491508483887
epoch 2096 loss: 0.13105345368385315, elapse time: 5.774120569229126
epoch 2097 loss: 0.13262158818542957, elapse time: 5.786088943481445
epoch 2098 loss: 0.13275386206805706, elapse time: 5.777517318725586
epoch 2099 loss: 0.13308192007243633, elapse time: 5.785351753234863
epoch 2100 loss: 0.1325609229505062, elapse time: 5.772539377212524
epoch 2101 loss: 0.1295822013169527, elapse time: 5.773838996887207
epoch 2102 loss: 0.13366615474224092, elapse time: 5.7744317054748535
epoch 2103 loss: 0.1321403242647648, elapse time: 5.775063753128052
epoch 2104 loss: 0.13324662148952485, elapse time: 5.7912278175354
epoch 2105 loss: 0.1367076437920332, elapse time: 5.779128074645996
epoch 2106 loss: 0.13496993370354177, elapse time: 5.776530027389526
epoch 2107 loss: 0.13483873791992665, elapse time: 5.785780429840088
epoch 2108 loss: 0.13563914261758328, elapse time: 5.7648773193359375
epoch 2109 loss: 0.1343102939426899, elapse time: 5.790600538253784
epoch 2110 loss: 0.13298056051135063, elapse time: 5.765425443649292
epoch 2111 loss: 0.13288232013583184, elapse time: 5.7810959815979
epoch 2112 loss: 0.13226540796458722, elapse time: 5.784279823303223
epoch 2113 loss: 0.13345579467713833, elapse time: 5.793408155441284
epoch 2114 loss: 0.13316215574741364, elapse time: 5.785900354385376
epoch 2115 loss: 0.13574411273002623, elapse time: 5.777745008468628
epoch 2116 loss: 0.13403379134833812, elapse time: 5.782605171203613
epoch 2117 loss: 0.13100087828934193, elapse time: 5.775527477264404
epoch 2118 loss: 0.133966701105237, elapse time: 5.758542537689209
epoch 2119 loss: 0.1342855766415596, elapse time: 5.753570795059204
epoch 2120 loss: 0.13380796648561954, elapse time: 5.783879280090332
epoch 2121 loss: 0.13249368779361248, elapse time: 5.781583070755005
epoch 2122 loss: 0.1311398170888424, elapse time: 5.772374868392944
epoch 2123 loss: 0.13524845913052558, elapse time: 5.769639253616333
epoch 2124 loss: 0.1370451830327511, elapse time: 5.763119220733643
epoch 2125 loss: 0.13292188793420792, elapse time: 5.774960517883301
epoch 2126 loss: 0.133221136033535, elapse time: 5.7979960441589355
epoch 2127 loss: 0.13183504939079285, elapse time: 5.785912275314331
epoch 2128 loss: 0.13446246571838855, elapse time: 5.783444881439209
epoch 2129 loss: 0.13033387511968614, elapse time: 5.778485536575317
epoch 2130 loss: 0.1287892073392868, elapse time: 5.777236223220825
epoch 2131 loss: 0.13089830614626408, elapse time: 5.76950216293335
epoch 2132 loss: 0.13575820177793502, elapse time: 5.778674602508545
epoch 2133 loss: 0.1356508694589138, elapse time: 5.798292398452759
epoch 2134 loss: 0.13354044780135155, elapse time: 5.792909145355225
epoch 2135 loss: 0.13233903907239436, elapse time: 5.772103309631348
epoch 2136 loss: 0.12993241399526595, elapse time: 5.786903142929077
epoch 2137 loss: 0.13053129352629184, elapse time: 5.794693231582642
epoch 2138 loss: 0.13346731439232826, elapse time: 5.787252426147461
epoch 2139 loss: 0.13214717321097852, elapse time: 5.78476881980896
epoch 2140 loss: 0.13154257982969284, elapse time: 5.784219741821289
epoch 2141 loss: 0.13346704170107843, elapse time: 5.754436731338501
epoch 2142 loss: 0.1335611891001463, elapse time: 5.780609369277954
epoch 2143 loss: 0.13416798412799835, elapse time: 5.792051792144775
epoch 2144 loss: 0.13432375565171242, elapse time: 5.781402111053467
epoch 2145 loss: 0.13389866352081298, elapse time: 5.787022352218628
epoch 2146 loss: 0.13208954483270646, elapse time: 5.779106616973877
epoch 2147 loss: 0.1342790424823761, elapse time: 5.761220932006836
epoch 2148 loss: 0.13244283460080625, elapse time: 5.783156394958496
epoch 2149 loss: 0.1342722438275814, elapse time: 5.79240870475769
epoch 2150 loss: 0.1320970945060253, elapse time: 5.77979850769043
epoch 2151 loss: 0.13055901117622853, elapse time: 5.7891845703125
epoch 2152 loss: 0.1329578034579754, elapse time: 5.7902748584747314
epoch 2153 loss: 0.1333397388458252, elapse time: 5.783000946044922
epoch 2154 loss: 0.13566494807600976, elapse time: 5.787057876586914
epoch 2155 loss: 0.1339675687253475, elapse time: 5.779772996902466
epoch 2156 loss: 0.13407507352530956, elapse time: 5.771593332290649
epoch 2157 loss: 0.13041797205805777, elapse time: 5.787714004516602
epoch 2158 loss: 0.13278114050626755, elapse time: 5.788028955459595
epoch 2159 loss: 0.13071277625858785, elapse time: 5.781368255615234
epoch 2160 loss: 0.13061378784477712, elapse time: 5.782477617263794
epoch 2161 loss: 0.13478408567607403, elapse time: 5.791376352310181
epoch 2162 loss: 0.1345971904695034, elapse time: 5.777513265609741
epoch 2163 loss: 0.13435309939086437, elapse time: 5.786869049072266
epoch 2164 loss: 0.13116659857332708, elapse time: 5.778136491775513
epoch 2165 loss: 0.13090624175965787, elapse time: 5.770519495010376
epoch 2166 loss: 0.13772553130984305, elapse time: 5.782984733581543
epoch 2167 loss: 0.13714604079723358, elapse time: 5.781769037246704
epoch 2168 loss: 0.1337253339588642, elapse time: 5.785707712173462
epoch 2169 loss: 0.13138885535299777, elapse time: 5.798682928085327
epoch 2170 loss: 0.132844777405262, elapse time: 5.77815580368042
epoch 2171 loss: 0.131224749609828, elapse time: 5.788373708724976
epoch 2172 loss: 0.1327930051833391, elapse time: 5.7826988697052
epoch 2173 loss: 0.13847645595669747, elapse time: 5.780881881713867
epoch 2174 loss: 0.134522495418787, elapse time: 5.761802673339844
epoch 2175 loss: 0.1318357601761818, elapse time: 5.777021169662476
epoch 2176 loss: 0.1310120191425085, elapse time: 5.78498101234436
epoch 2177 loss: 0.13332702480256559, elapse time: 5.7749550342559814
epoch 2178 loss: 0.13364642970263957, elapse time: 5.787850618362427
epoch 2179 loss: 0.1330095399171114, elapse time: 5.783330917358398
epoch 2180 loss: 0.13269054405391217, elapse time: 5.779629468917847
epoch 2181 loss: 0.13192036002874374, elapse time: 5.785550832748413
epoch 2182 loss: 0.13464910872280597, elapse time: 5.785863399505615
epoch 2183 loss: 0.13208623491227628, elapse time: 5.775920867919922
epoch 2184 loss: 0.13081983365118505, elapse time: 5.780189275741577
epoch 2185 loss: 0.13155729621648787, elapse time: 5.779386043548584
epoch 2186 loss: 0.1340302113443613, elapse time: 5.795339584350586
epoch 2187 loss: 0.13453139849007129, elapse time: 5.783376932144165
epoch 2188 loss: 0.1334349911659956, elapse time: 5.793412923812866
epoch 2189 loss: 0.1313529431819916, elapse time: 5.7855141162872314
epoch 2190 loss: 0.13299110047519208, elapse time: 5.773032188415527
epoch 2191 loss: 0.13566197976469993, elapse time: 5.774841785430908
epoch 2192 loss: 0.13440013937652112, elapse time: 5.785437345504761
epoch 2193 loss: 0.13124275393784046, elapse time: 5.787122964859009
epoch 2194 loss: 0.1337239198386669, elapse time: 5.791727542877197
epoch 2195 loss: 0.13276901356875898, elapse time: 5.7883148193359375
epoch 2196 loss: 0.1353588245809078, elapse time: 5.775727272033691
epoch 2197 loss: 0.13579779863357544, elapse time: 5.777564764022827
epoch 2198 loss: 0.1310598250478506, elapse time: 5.773091554641724
epoch 2199 loss: 0.12979558557271959, elapse time: 5.78471040725708
epoch 2200 loss: 0.1312412776052952, elapse time: 5.79006552696228
epoch 2201 loss: 0.13467460907995701, elapse time: 5.780060052871704
epoch 2202 loss: 0.13555401489138602, elapse time: 5.784430742263794
epoch 2203 loss: 0.1354564033448696, elapse time: 5.785254240036011
epoch 2204 loss: 0.1328840423375368, elapse time: 5.775056600570679
epoch 2205 loss: 0.12971043959259987, elapse time: 5.784221649169922
epoch 2206 loss: 0.13358232975006104, elapse time: 5.764585018157959
epoch 2207 loss: 0.13104040771722794, elapse time: 5.793777227401733
epoch 2208 loss: 0.13264123983681203, elapse time: 5.780168771743774
epoch 2209 loss: 0.13150037117302418, elapse time: 5.7874791622161865
epoch 2210 loss: 0.13114301562309266, elapse time: 5.781058073043823
epoch 2211 loss: 0.1359314426779747, elapse time: 5.780205488204956
epoch 2212 loss: 0.13450472056865692, elapse time: 5.787907600402832
epoch 2213 loss: 0.13569022454321383, elapse time: 5.777146816253662
epoch 2214 loss: 0.1317548979073763, elapse time: 5.796507120132446
epoch 2215 loss: 0.13209424130618572, elapse time: 5.7769622802734375
epoch 2216 loss: 0.13103355914354325, elapse time: 5.779891014099121
epoch 2217 loss: 0.13173038475215434, elapse time: 5.776119232177734
epoch 2218 loss: 0.13134453631937504, elapse time: 5.783628225326538
epoch 2219 loss: 0.13218130655586718, elapse time: 5.779428243637085
epoch 2220 loss: 0.13328091949224471, elapse time: 5.790356397628784
epoch 2221 loss: 0.13018748350441456, elapse time: 5.768308401107788
epoch 2222 loss: 0.13079109825193883, elapse time: 5.767598390579224
epoch 2223 loss: 0.13372264690697194, elapse time: 5.782260894775391
epoch 2224 loss: 0.13301013596355915, elapse time: 5.77895975112915
epoch 2225 loss: 0.13164041452109815, elapse time: 5.771973133087158
epoch 2226 loss: 0.13273501098155976, elapse time: 5.78895902633667
epoch 2227 loss: 0.1318140633404255, elapse time: 5.777562141418457
epoch 2228 loss: 0.13171445801854134, elapse time: 5.771454334259033
epoch 2229 loss: 0.131477889418602, elapse time: 5.780895709991455
epoch 2230 loss: 0.13046779595315455, elapse time: 5.775876045227051
