Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.367547,0.6113,0.5968,11.40
1,0.293466,0.6538,0.6171,11.16
2,0.281277,0.6626,0.6173,11.50
3,0.269605,0.6721,0.5390,11.01
4,0.261655,0.6789,0.6181,10.93
5,0.256796,0.6807,0.6165,11.56
6,0.251907,0.6847,0.5773,13.06
7,0.251955,0.6848,0.6228,11.34
8,0.247073,0.6893,0.5691,13.62
9,0.243097,0.6910,0.6107,13.40
10,0.240489,0.6934,0.5932,12.31
11,0.238906,0.6939,0.5555,13.45
12,0.235925,0.6968,0.5827,12.53
13,0.233190,0.6986,0.5850,11.80
14,0.230284,0.7007,0.5647,14.08
15,0.229833,0.7013,0.5381,11.46
16,0.226828,0.7045,0.6013,13.22
17,0.221588,0.7079,0.6132,12.32
18,0.220899,0.7079,0.5952,11.37
19,0.217329,0.7109,0.6238,11.27
20,0.217646,0.7101,0.6216,11.26
21,0.213545,0.7148,0.6415,12.52
22,0.212336,0.7143,0.6192,11.47
23,0.207573,0.7184,0.5829,11.58
24,0.207664,0.7180,0.6184,11.39
25,0.205302,0.7198,0.5893,11.91
26,0.203402,0.7223,0.5907,11.20
27,0.201180,0.7228,0.5919,11.38
28,0.197987,0.7260,0.5423,11.33
29,0.197513,0.7267,0.6289,11.28
30,0.196351,0.7273,0.6431,11.03
31,0.191063,0.7319,0.6426,11.21
32,0.191392,0.7313,0.6178,11.18
33,0.187542,0.7348,0.6342,11.02
34,0.188975,0.7333,0.6269,11.05
35,0.184982,0.7379,0.6304,11.06
36,0.184913,0.7369,0.5395,11.37
37,0.183166,0.7392,0.5817,11.44
38,0.179599,0.7423,0.6316,11.21
39,0.180015,0.7417,0.6453,11.19
40,0.178962,0.7432,0.6350,11.25
41,0.180215,0.7419,0.6432,11.11
42,0.177396,0.7448,0.5952,11.16
43,0.176598,0.7442,0.5169,12.91
44,0.174765,0.7468,0.5973,12.75
45,0.179409,0.7425,0.6338,10.99
46,0.178198,0.7435,0.5752,10.94
47,0.172177,0.7485,0.6051,10.96
48,0.171369,0.7494,0.5978,11.05
49,0.170165,0.7510,0.6336,13.38
50,0.171615,0.7494,0.6330,10.98
51,0.167260,0.7539,0.6186,11.41
52,0.168267,0.7522,0.6115,11.34
53,0.167557,0.7531,0.6079,11.17
54,0.165894,0.7546,0.6284,11.05
55,0.165229,0.7548,0.6268,11.27
56,0.166539,0.7541,0.5830,11.26
57,0.167631,0.7530,0.6333,11.12
58,0.162626,0.7580,0.6395,11.23
59,0.161751,0.7582,0.6148,11.45
60,0.160882,0.7592,0.5761,11.12
61,0.160688,0.7592,0.5996,11.17
62,0.161443,0.7584,0.5287,11.45
63,0.162324,0.7582,0.5331,12.00
64,0.158209,0.7611,0.4846,11.07
65,0.159841,0.7600,0.5948,11.31
66,0.159754,0.7597,0.5683,11.35
67,0.160160,0.7593,0.5959,11.21
68,0.156356,0.7636,0.6370,11.21
69,0.156030,0.7633,0.5858,11.70
70,0.155308,0.7640,0.6295,11.25
71,0.155103,0.7641,0.5557,11.03
72,0.153578,0.7657,0.5885,11.02
73,0.155517,0.7638,0.6345,11.89
74,0.154340,0.7653,0.6234,13.44
75,0.152774,0.7664,0.6417,11.02
76,0.152096,0.7672,0.5359,11.14
77,0.152793,0.7665,0.6097,11.27
78,0.152127,0.7681,0.6389,11.04
79,0.150478,0.7688,0.6107,11.02
80,0.151478,0.7681,0.5790,10.99
81,0.152066,0.7672,0.5580,11.33
82,0.151018,0.7685,0.5603,11.19
83,0.150735,0.7687,0.5150,11.07
84,0.148307,0.7712,0.5948,11.02
85,0.148227,0.7709,0.6040,13.19
86,0.149531,0.7700,0.5541,11.35
87,0.150046,0.7695,0.5830,11.08
88,0.148367,0.7716,0.6217,11.13
89,0.146713,0.7726,0.5611,11.13
90,0.147292,0.7721,0.6377,12.57
91,0.146958,0.7727,0.5422,11.24
92,0.148533,0.7706,0.6251,11.15
93,0.145135,0.7742,0.6270,11.04
94,0.146705,0.7725,0.5741,11.01
95,0.147593,0.7717,0.6019,11.19
96,0.144101,0.7750,0.5377,10.98
97,0.144150,0.7752,0.5700,10.99
98,0.145133,0.7742,0.6353,11.28
99,0.144754,0.7736,0.6411,11.04
100,0.142545,0.7770,0.6135,11.13
101,0.142717,0.7763,0.6012,11.16
102,0.143240,0.7759,0.5645,12.59
103,0.141853,0.7778,0.5688,11.01
104,0.142924,0.7761,0.5871,11.01
105,0.140647,0.7787,0.6253,11.04
106,0.141450,0.7775,0.6169,11.11
107,0.140466,0.7789,0.4516,11.03
108,0.140706,0.7786,0.6262,10.97
109,0.139824,0.7796,0.5729,11.13
110,0.141018,0.7784,0.6409,11.02
111,0.139876,0.7790,0.6096,11.60
112,0.139987,0.7792,0.5956,11.00
113,0.141082,0.7780,0.6091,11.22
114,0.142418,0.7769,0.5701,11.21
115,0.136833,0.7821,0.6262,11.16
116,0.137185,0.7822,0.4580,11.43
117,0.138852,0.7804,0.5007,11.19
118,0.138349,0.7805,0.5629,11.02
119,0.140164,0.7790,0.6229,11.04
120,0.136171,0.7835,0.5576,11.00
121,0.137373,0.7822,0.5426,11.04
122,0.141055,0.7781,0.5921,10.98
123,0.141599,0.7783,0.5908,10.97
124,0.138494,0.7806,0.4754,11.23
125,0.136930,0.7821,0.6228,11.05
126,0.135870,0.7838,0.5934,11.33
127,0.138247,0.7812,0.4585,11.13
128,0.135393,0.7840,0.6201,11.23
129,0.136015,0.7835,0.6127,11.09
130,0.134901,0.7842,0.6360,10.97
131,0.140417,0.7790,0.4869,11.00
132,0.134452,0.7851,0.5708,11.11
133,0.133716,0.7858,0.5901,11.03
134,0.134398,0.7852,0.6055,11.18
135,0.134633,0.7850,0.6103,11.08
136,0.141562,0.7783,0.5912,11.25
137,0.134315,0.7852,0.5631,11.06
138,0.136243,0.7828,0.6335,11.08
139,0.138956,0.7806,0.6300,11.00
140,0.131380,0.7886,0.6131,11.03
141,0.139172,0.7805,0.6325,11.78
142,0.143286,0.7758,0.6081,10.94
143,0.136655,0.7827,0.6166,11.05
144,0.133772,0.7857,0.5656,10.94
145,0.137805,0.7815,0.6103,11.00
146,0.137831,0.7815,0.6283,11.19
147,0.131168,0.7886,0.6169,10.94
148,0.131686,0.7879,0.5005,11.01
149,0.134988,0.7846,0.6091,11.06
150,0.130895,0.7890,0.5152,10.98
151,0.130684,0.7895,0.5747,11.36
152,0.133297,0.7867,0.5455,11.06
153,0.133456,0.7861,0.4084,11.00
154,0.129931,0.7900,0.6259,11.20
155,0.129221,0.7909,0.4637,11.16
156,0.133370,0.7864,0.5487,11.20
157,0.131653,0.7887,0.5805,10.98
158,0.133195,0.7866,0.5414,11.15
159,0.129472,0.7905,0.5542,11.21
160,0.130479,0.7895,0.5995,11.01
161,0.135335,0.7846,0.5796,11.23
