Epoch,IOU_Train,IOU_Val
0,0.6113,0.5968
1,0.6538,0.6171
2,0.6626,0.6173
3,0.6721,0.5390
4,0.6789,0.6181
5,0.6807,0.6165
6,0.6847,0.5773
7,0.6848,0.6228
8,0.6893,0.5691
9,0.6910,0.6107
10,0.6934,0.5932
11,0.6939,0.5555
12,0.6968,0.5827
13,0.6986,0.5850
14,0.7007,0.5647
15,0.7013,0.5381
16,0.7045,0.6013
17,0.7079,0.6132
18,0.7079,0.5952
19,0.7109,0.6238
20,0.7101,0.6216
21,0.7148,0.6415
22,0.7143,0.6192
23,0.7184,0.5829
24,0.7180,0.6184
25,0.7198,0.5893
26,0.7223,0.5907
27,0.7228,0.5919
28,0.7260,0.5423
29,0.7267,0.6289
30,0.7273,0.6431
31,0.7319,0.6426
32,0.7313,0.6178
33,0.7348,0.6342
34,0.7333,0.6269
35,0.7379,0.6304
36,0.7369,0.5395
37,0.7392,0.5817
38,0.7423,0.6316
39,0.7417,0.6453
40,0.7432,0.6350
41,0.7419,0.6432
42,0.7448,0.5952
43,0.7442,0.5169
44,0.7468,0.5973
45,0.7425,0.6338
46,0.7435,0.5752
47,0.7485,0.6051
48,0.7494,0.5978
49,0.7510,0.6336
50,0.7494,0.6330
51,0.7539,0.6186
52,0.7522,0.6115
53,0.7531,0.6079
54,0.7546,0.6284
55,0.7548,0.6268
56,0.7541,0.5830
57,0.7530,0.6333
58,0.7580,0.6395
59,0.7582,0.6148
60,0.7592,0.5761
61,0.7592,0.5996
62,0.7584,0.5287
63,0.7582,0.5331
64,0.7611,0.4846
65,0.7600,0.5948
66,0.7597,0.5683
67,0.7593,0.5959
68,0.7636,0.6370
69,0.7633,0.5858
70,0.7640,0.6295
71,0.7641,0.5557
72,0.7657,0.5885
73,0.7638,0.6345
74,0.7653,0.6234
75,0.7664,0.6417
76,0.7672,0.5359
77,0.7665,0.6097
78,0.7681,0.6389
79,0.7688,0.6107
80,0.7681,0.5790
81,0.7672,0.5580
82,0.7685,0.5603
83,0.7687,0.5150
84,0.7712,0.5948
85,0.7709,0.6040
86,0.7700,0.5541
87,0.7695,0.5830
88,0.7716,0.6217
89,0.7726,0.5611
90,0.7721,0.6377
91,0.7727,0.5422
92,0.7706,0.6251
93,0.7742,0.6270
94,0.7725,0.5741
95,0.7717,0.6019
96,0.7750,0.5377
97,0.7752,0.5700
98,0.7742,0.6353
99,0.7736,0.6411
100,0.7770,0.6135
101,0.7763,0.6012
102,0.7759,0.5645
103,0.7778,0.5688
104,0.7761,0.5871
105,0.7787,0.6253
106,0.7775,0.6169
107,0.7789,0.4516
108,0.7786,0.6262
109,0.7796,0.5729
110,0.7784,0.6409
111,0.7790,0.6096
112,0.7792,0.5956
113,0.7780,0.6091
114,0.7769,0.5701
115,0.7821,0.6262
116,0.7822,0.4580
117,0.7804,0.5007
118,0.7805,0.5629
119,0.7790,0.6229
120,0.7835,0.5576
121,0.7822,0.5426
122,0.7781,0.5921
123,0.7783,0.5908
124,0.7806,0.4754
125,0.7821,0.6228
126,0.7838,0.5934
127,0.7812,0.4585
128,0.7840,0.6201
129,0.7835,0.6127
130,0.7842,0.6360
131,0.7790,0.4869
132,0.7851,0.5708
133,0.7858,0.5901
134,0.7852,0.6055
135,0.7850,0.6103
136,0.7783,0.5912
137,0.7852,0.5631
138,0.7828,0.6335
139,0.7806,0.6300
140,0.7886,0.6131
141,0.7805,0.6325
142,0.7758,0.6081
143,0.7827,0.6166
144,0.7857,0.5656
145,0.7815,0.6103
146,0.7815,0.6283
147,0.7886,0.6169
148,0.7879,0.5005
149,0.7846,0.6091
150,0.7890,0.5152
151,0.7895,0.5747
152,0.7867,0.5455
153,0.7861,0.4084
154,0.7900,0.6259
155,0.7909,0.4637
156,0.7864,0.5487
157,0.7887,0.5805
158,0.7866,0.5414
159,0.7905,0.5542
160,0.7895,0.5995
161,0.7846,0.5796
162,0.7916,0.5620
163,0.7934,0.4511
164,0.7917,0.6259
165,0.7914,0.5809
166,0.7905,0.5820
167,0.7923,0.4494
168,0.7924,0.4690
169,0.7922,0.5395
170,0.7941,0.5960
171,0.7931,0.6159
172,0.7921,0.4018
173,0.7924,0.4880
174,0.7945,0.6204
175,0.7957,0.5959
176,0.7949,0.4718
177,0.7961,0.5449
178,0.7956,0.5775
179,0.7947,0.6061
180,0.7963,0.6003
181,0.7963,0.5733
182,0.7935,0.5813
183,0.7985,0.4752
184,0.7986,0.5266
185,0.7981,0.6169
186,0.7963,0.5425
187,0.7988,0.5385
188,0.7974,0.5797
189,0.7985,0.6041
190,0.7999,0.5861
191,0.7977,0.5354
192,0.7994,0.4142
193,0.8005,0.5751
194,0.8017,0.6240
195,0.7976,0.5382
196,0.7931,0.5831
197,0.8006,0.5133
198,0.8023,0.4181
199,0.8000,0.5843
200,0.7945,0.5875
201,0.8004,0.4245
202,0.8030,0.5124
203,0.8015,0.3747
204,0.8019,0.5864
205,0.7980,0.5756
206,0.8005,0.5438
207,0.8042,0.5841
208,0.8017,0.4991
209,0.8035,0.4075
210,0.7951,0.5378
211,0.7968,0.5616
212,0.8047,0.5771
213,0.8055,0.4960
214,0.8027,0.5287
215,0.8012,0.4956
216,0.8047,0.5813
217,0.8053,0.4652
218,0.8043,0.5742
219,0.8047,0.6013
220,0.8056,0.4669
221,0.8059,0.6157
222,0.8062,0.6296
223,0.8054,0.5000
224,0.8066,0.5808
225,0.8077,0.4975
226,0.8071,0.5012
227,0.8055,0.6225
228,0.8073,0.5465
229,0.8085,0.5874
230,0.8066,0.6077
231,0.8099,0.5252
232,0.8079,0.5827
233,0.8088,0.4976
234,0.8080,0.6273
235,0.8086,0.5479
236,0.8099,0.5377
237,0.8094,0.6040
238,0.8078,0.5852
239,0.8094,0.5807
240,0.8109,0.5944
241,0.8064,0.5785
242,0.8103,0.5336
243,0.8119,0.5558
244,0.8108,0.4861
245,0.8102,0.4482
246,0.8108,0.5228
247,0.8067,0.5983
248,0.8123,0.5513
249,0.8121,0.5731
250,0.8124,0.5721
251,0.8074,0.5336
252,0.8144,0.6421
253,0.8134,0.5531
254,0.8123,0.5553
255,0.8097,0.5671
256,0.8136,0.5951
257,0.8123,0.6017
258,0.8088,0.5895
259,0.8139,0.5819
260,0.8148,0.6098
261,0.8145,0.6063
262,0.8032,0.5379
263,0.8141,0.5755
264,0.8154,0.4934
265,0.8151,0.5575
266,0.8145,0.5035
267,0.8146,0.4722
268,0.8156,0.5716
269,0.8153,0.4953
270,0.8117,0.5218
271,0.8174,0.4645
272,0.8165,0.5383
273,0.8142,0.5755
274,0.8170,0.5494
275,0.8159,0.5867
276,0.8145,0.5972
277,0.8149,0.5899
278,0.8160,0.4389
279,0.8169,0.5599
280,0.8174,0.5661
281,0.8171,0.4983
282,0.8170,0.6038
283,0.8163,0.5895
284,0.8195,0.5276
285,0.8180,0.5870
286,0.8176,0.5416
287,0.8185,0.4958
288,0.8198,0.6060
289,0.8196,0.6139
290,0.8191,0.5224
291,0.8186,0.5081
292,0.8191,0.4744
293,0.8196,0.6244
294,0.8207,0.5421
295,0.8198,0.5308
296,0.8192,0.5518
297,0.8200,0.5257
298,0.8217,0.5081
299,0.8182,0.6019
300,0.8177,0.5091
301,0.8173,0.5941
302,0.8214,0.5973
303,0.8204,0.5888
304,0.8216,0.4395
305,0.8201,0.6125
306,0.8213,0.5629
307,0.8190,0.5406
308,0.8201,0.5742
309,0.8221,0.5150
310,0.8159,0.4996
311,0.8196,0.4398
312,0.8235,0.4089
313,0.8219,0.4907
314,0.8215,0.5695
315,0.8204,0.6081
316,0.8199,0.5419
317,0.8222,0.5653
318,0.8238,0.5764
319,0.8222,0.6110
320,0.8225,0.5670
321,0.8205,0.5729
322,0.8230,0.5843
323,0.8236,0.5749
324,0.8223,0.5905
325,0.8223,0.5996
326,0.8248,0.4078
327,0.8215,0.5821
328,0.8234,0.5494
329,0.8245,0.5965
330,0.8232,0.5951
331,0.8234,0.5880
332,0.8224,0.6165
333,0.8258,0.4864
334,0.8248,0.5354
335,0.8222,0.5583
336,0.8189,0.6007
337,0.8224,0.5868
338,0.8244,0.4570
339,0.8240,0.5532
340,0.8201,0.5928
341,0.8234,0.5696
342,0.8281,0.5620
343,0.8249,0.4890
344,0.8253,0.5324
345,0.8250,0.5683
346,0.8252,0.3899
347,0.8253,0.5689
348,0.8278,0.5174
349,0.8268,0.5604
350,0.8225,0.5082
351,0.8285,0.6370
352,0.8274,0.5330
353,0.8266,0.5496
354,0.8257,0.6047
355,0.8264,0.4250
356,0.8276,0.5547
357,0.8251,0.5012
358,0.8278,0.6152
359,0.8258,0.5068
360,0.8284,0.5191
361,0.8278,0.5038
