Epoch,IOU_Train,IOU_Val
0,0.5210,0.5484
1,0.5526,0.5196
2,0.5629,0.5554
3,0.5675,0.4447
4,0.5749,0.5294
5,0.5783,0.4030
6,0.5814,0.5530
7,0.5849,0.5244
8,0.5875,0.5219
9,0.5889,0.5490
10,0.5930,0.5420
11,0.5951,0.5389
12,0.5983,0.4715
13,0.5983,0.5285
14,0.5999,0.4837
15,0.6020,0.4982
16,0.6051,0.4916
17,0.6065,0.5443
18,0.6082,0.5565
19,0.6072,0.5217
20,0.6091,0.5551
21,0.6106,0.5056
22,0.6107,0.5028
23,0.6134,0.5522
24,0.6141,0.5040
25,0.6171,0.5264
26,0.6171,0.5404
27,0.6199,0.5507
28,0.6191,0.4669
29,0.6198,0.5259
30,0.6207,0.4580
31,0.6218,0.5312
32,0.6234,0.5053
33,0.6241,0.4727
34,0.6251,0.5587
35,0.6263,0.5293
36,0.6266,0.5280
37,0.6265,0.5387
38,0.6287,0.4261
39,0.6283,0.5584
40,0.6296,0.5328
41,0.6299,0.4867
42,0.6299,0.5324
43,0.6315,0.5475
44,0.6306,0.5040
45,0.6332,0.4843
46,0.6332,0.5234
47,0.6345,0.4461
48,0.6350,0.5552
49,0.6339,0.5441
50,0.6353,0.3905
51,0.6351,0.5355
52,0.6360,0.4953
53,0.6361,0.5170
54,0.6381,0.4741
55,0.6384,0.4915
56,0.6386,0.5511
57,0.6391,0.5575
58,0.6406,0.4668
59,0.6398,0.5120
60,0.6413,0.5074
61,0.6417,0.3249
62,0.6416,0.5370
63,0.6422,0.4650
64,0.6429,0.5355
65,0.6438,0.5323
66,0.6434,0.5299
67,0.6443,0.5186
68,0.6457,0.5141
69,0.6431,0.5531
70,0.6458,0.5287
71,0.6460,0.5212
72,0.6472,0.5496
73,0.6463,0.5263
74,0.6478,0.5395
75,0.6477,0.4940
76,0.6482,0.4685
77,0.6470,0.5608
78,0.6492,0.3993
79,0.6490,0.4735
80,0.6494,0.4245
81,0.6509,0.5514
82,0.6502,0.3886
83,0.6503,0.4871
84,0.6517,0.5126
85,0.6516,0.5463
86,0.6521,0.5576
87,0.6514,0.4659
88,0.6528,0.4662
89,0.6534,0.5067
90,0.6531,0.4343
91,0.6547,0.5416
92,0.6533,0.3893
93,0.6525,0.5169
94,0.6536,0.5068
95,0.6545,0.5358
96,0.6545,0.5342
97,0.6562,0.5273
98,0.6556,0.5197
99,0.6567,0.5304
100,0.6566,0.5157
101,0.6538,0.4868
102,0.6587,0.4753
103,0.6552,0.4405
104,0.6570,0.4157
105,0.6566,0.5611
106,0.6590,0.5433
107,0.6583,0.4766
108,0.6581,0.4182
109,0.6580,0.5558
110,0.6584,0.5175
111,0.6582,0.4338
112,0.6605,0.5109
113,0.6584,0.4946
114,0.6588,0.4684
115,0.6624,0.5553
116,0.6595,0.5041
117,0.6601,0.4594
118,0.6602,0.5144
119,0.6599,0.3856
120,0.6594,0.3848
121,0.6637,0.4882
122,0.6614,0.5348
123,0.6613,0.4731
124,0.6621,0.4803
125,0.6613,0.5431
126,0.6622,0.5454
127,0.6629,0.5075
128,0.6629,0.5531
129,0.6630,0.5335
130,0.6628,0.4812
131,0.6625,0.5554
132,0.6635,0.5108
133,0.6633,0.5298
134,0.6634,0.5338
135,0.6641,0.5320
136,0.6641,0.5593
137,0.6635,0.5507
138,0.6633,0.5610
139,0.6662,0.5531
140,0.6657,0.5418
141,0.6663,0.4882
142,0.6654,0.5148
143,0.6654,0.5566
144,0.6650,0.5223
145,0.6670,0.5514
146,0.6649,0.5408
147,0.6667,0.5418
148,0.6673,0.5309
149,0.6649,0.4553
150,0.6658,0.5582
151,0.6675,0.5391
152,0.6671,0.5283
153,0.6672,0.5202
154,0.6679,0.5161
155,0.6688,0.5340
156,0.6686,0.5613
157,0.6673,0.5421
158,0.6675,0.5095
159,0.6678,0.4818
160,0.6671,0.5063
161,0.6692,0.5315
162,0.6667,0.3951
163,0.6684,0.5547
164,0.6694,0.5427
165,0.6687,0.5586
166,0.6691,0.5269
167,0.6696,0.5500
168,0.6688,0.5596
169,0.6685,0.4715
170,0.6686,0.4736
171,0.6709,0.5538
172,0.6684,0.4452
173,0.6692,0.5532
174,0.6706,0.5587
175,0.6686,0.5035
176,0.6704,0.5513
177,0.6711,0.4965
178,0.6692,0.4780
179,0.6714,0.5084
180,0.6699,0.5550
181,0.6705,0.5593
182,0.6712,0.5562
183,0.6705,0.5317
184,0.6716,0.5574
185,0.6700,0.4596
186,0.6726,0.5575
187,0.6714,0.4977
188,0.6717,0.5444
189,0.6715,0.4707
190,0.6721,0.5594
191,0.6712,0.5562
192,0.6718,0.5337
193,0.6715,0.5020
194,0.6722,0.3740
195,0.6719,0.5029
196,0.6718,0.5537
197,0.6722,0.5386
198,0.6730,0.4916
199,0.6718,0.5196
200,0.6735,0.4250
201,0.6733,0.4828
202,0.6726,0.4806
203,0.6726,0.5560
204,0.6734,0.5042
205,0.6730,0.5435
206,0.6726,0.4098
207,0.6738,0.5549
208,0.6745,0.5559
209,0.6747,0.5447
210,0.6736,0.4409
211,0.6737,0.5552
212,0.6740,0.5042
213,0.6741,0.4129
214,0.6747,0.5000
215,0.6731,0.5285
216,0.6743,0.4739
217,0.6740,0.5523
218,0.6745,0.5507
219,0.6744,0.5387
220,0.6749,0.4206
221,0.6739,0.5056
222,0.6745,0.5607
223,0.6758,0.5471
224,0.6732,0.5612
225,0.6763,0.5597
226,0.6740,0.5064
227,0.6759,0.4583
228,0.6754,0.5317
229,0.6741,0.5071
230,0.6744,0.5014
231,0.6746,0.5554
232,0.6759,0.4627
233,0.6763,0.4970
234,0.6764,0.5477
235,0.6759,0.5538
236,0.6772,0.5504
237,0.6758,0.5324
238,0.6761,0.5113
239,0.6768,0.5157
240,0.6760,0.5432
241,0.6761,0.5596
242,0.6770,0.3405
243,0.6767,0.3614
244,0.6772,0.3536
245,0.6767,0.4786
246,0.6763,0.5317
247,0.6771,0.5601
248,0.6761,0.5075
249,0.6780,0.5298
250,0.6786,0.4676
251,0.6775,0.4573
252,0.6768,0.5318
253,0.6765,0.5471
254,0.6779,0.5306
255,0.6784,0.5010
256,0.6782,0.5289
257,0.6769,0.3886
258,0.6783,0.5235
259,0.6755,0.5526
260,0.6773,0.5600
261,0.6791,0.5165
262,0.6782,0.4959
263,0.6777,0.5520
264,0.6763,0.4914
265,0.6780,0.5231
266,0.6793,0.5233
267,0.6782,0.5574
268,0.6793,0.5611
269,0.6785,0.4998
270,0.6774,0.5576
271,0.6793,0.5333
272,0.6787,0.5349
273,0.6790,0.3960
274,0.6789,0.4202
275,0.6804,0.5333
276,0.6784,0.5501
277,0.6786,0.5620
278,0.6794,0.5204
279,0.6792,0.5294
280,0.6802,0.5478
281,0.6789,0.4680
282,0.6796,0.5222
283,0.6793,0.5327
284,0.6789,0.5200
285,0.6797,0.5222
286,0.6794,0.5391
287,0.6790,0.5305
288,0.6793,0.5387
289,0.6795,0.5274
290,0.6783,0.5447
291,0.6799,0.5185
292,0.6790,0.5162
293,0.6787,0.5536
294,0.6781,0.5229
295,0.6800,0.4927
296,0.6808,0.5287
297,0.6803,0.5381
298,0.6802,0.5118
299,0.6817,0.5326
300,0.6796,0.3541
301,0.6795,0.5337
302,0.6802,0.5518
303,0.6807,0.5492
304,0.6803,0.5638
305,0.6804,0.5560
306,0.6803,0.5536
307,0.6802,0.5404
308,0.6802,0.4225
309,0.6804,0.4687
310,0.6799,0.5517
311,0.6807,0.5174
312,0.6815,0.5631
313,0.6797,0.5594
314,0.6794,0.5316
315,0.6807,0.5463
316,0.6802,0.5450
317,0.6826,0.5488
318,0.6807,0.5050
319,0.6816,0.4764
320,0.6800,0.4826
321,0.6817,0.5629
322,0.6821,0.4887
323,0.6814,0.5628
324,0.6806,0.5617
325,0.6808,0.5476
326,0.6819,0.5513
327,0.6808,0.5591
328,0.6818,0.5516
329,0.6817,0.5115
330,0.6810,0.5611
331,0.6812,0.5545
332,0.6818,0.3975
333,0.6814,0.5123
334,0.6812,0.5371
335,0.6822,0.5507
336,0.6822,0.5312
337,0.6817,0.5315
338,0.6814,0.5071
339,0.6823,0.5585
340,0.6808,0.5029
341,0.6829,0.5513
342,0.6819,0.5485
343,0.6824,0.5342
344,0.6832,0.4958
345,0.6821,0.5516
346,0.6825,0.5531
347,0.6815,0.5473
348,0.6817,0.5330
349,0.6824,0.5568
350,0.6822,0.5477
351,0.6836,0.4774
352,0.6818,0.5137
353,0.6841,0.5300
354,0.6838,0.5453
355,0.6833,0.4702
356,0.6826,0.4609
357,0.6822,0.5417
358,0.6833,0.5602
359,0.6829,0.5473
360,0.6836,0.5418
361,0.6829,0.5553
362,0.6827,0.5465
363,0.6832,0.5505
364,0.6844,0.5506
365,0.6830,0.5652
366,0.6831,0.4666
367,0.6825,0.4562
368,0.6843,0.5540
369,0.6845,0.5485
370,0.6834,0.4442
371,0.6842,0.5616
372,0.6839,0.4899
373,0.6853,0.5639
374,0.6844,0.5616
375,0.6842,0.4481
376,0.6840,0.4996
377,0.6854,0.4079
378,0.6837,0.5521
379,0.6839,0.5427
380,0.6835,0.5330
381,0.6840,0.5575
382,0.6840,0.5421
383,0.6841,0.5278
384,0.6839,0.5588
385,0.6842,0.5340
386,0.6842,0.4962
387,0.6846,0.5422
388,0.6846,0.5544
389,0.6847,0.4798
390,0.6833,0.4332
391,0.6845,0.4969
392,0.6855,0.5448
393,0.6859,0.5260
394,0.6835,0.5565
395,0.6845,0.5357
396,0.6850,0.5370
397,0.6849,0.5134
398,0.6856,0.5192
399,0.6835,0.4723
400,0.6853,0.4741
401,0.6858,0.5580
402,0.6856,0.5244
403,0.6858,0.5645
404,0.6855,0.4124
405,0.6846,0.4877
406,0.6855,0.5262
407,0.6847,0.5607
