Epoch,Loss,IOU_Train,IOU_Val,Time
117,0.147907,0.7117,0.5621,18.31
118,0.148425,0.7111,0.5045,18.23
119,0.147653,0.7114,0.5760,18.18
120,0.147826,0.7118,0.5786,18.29
121,0.147241,0.7126,0.5707,18.30
122,0.147050,0.7126,0.5048,18.29
123,0.146639,0.7126,0.5836,18.43
124,0.146557,0.7126,0.4960,18.30
125,0.146633,0.7131,0.5523,18.26
126,0.145982,0.7132,0.5456,18.28
127,0.146618,0.7130,0.5295,18.53
128,0.145853,0.7137,0.5580,18.33
129,0.145553,0.7144,0.5854,18.44
130,0.145433,0.7139,0.5790,18.21
131,0.145594,0.7140,0.5529,18.48
132,0.144906,0.7147,0.5158,18.27
133,0.144597,0.7150,0.4157,18.53
134,0.144454,0.7153,0.4887,18.44
135,0.144224,0.7157,0.5440,18.34
136,0.144619,0.7153,0.5406,18.26
137,0.143887,0.7158,0.5032,18.28
138,0.144003,0.7159,0.5770,18.33
139,0.143356,0.7162,0.5764,18.31
140,0.143611,0.7160,0.5778,18.24
141,0.143253,0.7164,0.5544,18.33
142,0.142749,0.7170,0.3535,18.24
143,0.142949,0.7164,0.5394,18.33
144,0.142897,0.7166,0.5915,18.22
145,0.141563,0.7183,0.5580,18.79
146,0.142770,0.7168,0.5505,18.28
147,0.141773,0.7183,0.5863,18.25
148,0.141762,0.7179,0.5440,18.46
149,0.141374,0.7185,0.5550,18.19
150,0.141456,0.7183,0.5492,18.31
151,0.140588,0.7195,0.5717,18.40
152,0.141140,0.7189,0.5112,18.31
153,0.141158,0.7186,0.5320,18.37
154,0.140218,0.7201,0.5371,18.25
155,0.140614,0.7196,0.5770,18.70
156,0.140182,0.7199,0.5492,18.24
157,0.139732,0.7204,0.4858,18.43
158,0.139724,0.7205,0.4918,18.19
159,0.139977,0.7200,0.5783,18.25
160,0.139272,0.7209,0.5860,18.27
161,0.140148,0.7200,0.5407,18.40
162,0.138580,0.7218,0.5163,18.32
163,0.138707,0.7218,0.5372,18.47
164,0.138981,0.7212,0.5390,18.38
165,0.138485,0.7220,0.5780,18.35
166,0.137939,0.7228,0.4992,18.23
167,0.138088,0.7224,0.5586,18.58
168,0.137609,0.7229,0.5446,18.27
169,0.137125,0.7232,0.5359,18.49
170,0.137820,0.7228,0.5574,18.80
171,0.137330,0.7229,0.5692,18.41
172,0.136625,0.7237,0.5662,18.27
173,0.136655,0.7240,0.5533,18.29
174,0.136870,0.7238,0.5666,18.16
175,0.135981,0.7245,0.4662,18.29
176,0.136127,0.7252,0.5266,18.29
177,0.135847,0.7247,0.5524,18.24
178,0.135323,0.7256,0.5234,18.29
179,0.134952,0.7264,0.5293,18.29
180,0.135167,0.7261,0.5766,18.31
181,0.134572,0.7265,0.5110,18.80
182,0.134960,0.7262,0.5174,18.20
183,0.134145,0.7273,0.5658,18.23
184,0.134018,0.7276,0.5795,18.19
185,0.133744,0.7281,0.5824,18.25
186,0.133254,0.7288,0.5376,18.21
187,0.133354,0.7283,0.5780,18.37
188,0.133378,0.7281,0.5336,18.33
189,0.132966,0.7286,0.5771,18.26
190,0.132505,0.7294,0.5785,18.38
191,0.132429,0.7296,0.4947,22.94
192,0.131785,0.7302,0.4946,21.83
193,0.131972,0.7301,0.5409,18.30
194,0.131576,0.7310,0.5377,18.36
195,0.131548,0.7310,0.5790,18.21
196,0.130363,0.7325,0.3715,18.28
197,0.131272,0.7311,0.5677,18.41
198,0.130429,0.7325,0.5382,18.44
199,0.130364,0.7321,0.5209,18.27
200,0.130226,0.7326,0.5342,18.20
201,0.129715,0.7334,0.5740,18.30
202,0.129708,0.7335,0.5817,18.31
203,0.129855,0.7332,0.5354,18.41
204,0.129022,0.7343,0.5271,18.25
205,0.128397,0.7348,0.4298,18.41
206,0.128595,0.7351,0.4361,18.33
207,0.128701,0.7346,0.5242,18.62
208,0.127379,0.7366,0.5126,18.28
209,0.127522,0.7361,0.5457,18.45
210,0.127351,0.7366,0.4719,18.33
211,0.127305,0.7366,0.5535,18.90
212,0.126930,0.7372,0.5020,18.43
213,0.126709,0.7376,0.3956,19.27
214,0.126420,0.7379,0.5133,18.23
215,0.125888,0.7384,0.5282,18.26
216,0.126263,0.7382,0.5525,18.46
217,0.126072,0.7382,0.5381,18.38
218,0.125225,0.7396,0.4770,18.22
219,0.125331,0.7395,0.5462,18.26
220,0.125494,0.7396,0.5090,18.55
221,0.124716,0.7402,0.5153,18.64
222,0.124232,0.7411,0.5291,18.54
223,0.124361,0.7406,0.5650,18.45
224,0.123455,0.7418,0.4878,18.23
225,0.123638,0.7418,0.5717,18.30
226,0.123773,0.7417,0.5038,18.37
227,0.123564,0.7419,0.5352,18.29
228,0.122957,0.7428,0.4214,18.42
229,0.122832,0.7432,0.4811,18.59
230,0.122936,0.7425,0.5038,18.22
231,0.122757,0.7431,0.5181,18.18
232,0.122078,0.7443,0.4764,18.25
233,0.121896,0.7442,0.5733,18.27
234,0.121870,0.7442,0.5159,18.29
235,0.122013,0.7443,0.4858,18.24
236,0.121160,0.7453,0.4578,18.30
237,0.121122,0.7456,0.4269,18.41
238,0.121138,0.7454,0.4916,18.30
239,0.120820,0.7461,0.4905,18.25
240,0.120978,0.7458,0.5449,18.42
241,0.119954,0.7471,0.5284,20.57
242,0.119888,0.7472,0.5467,18.51
243,0.120299,0.7466,0.4987,18.36
244,0.119655,0.7478,0.5062,18.27
245,0.119768,0.7476,0.5580,18.40
246,0.119287,0.7481,0.4916,18.30
247,0.119109,0.7484,0.5741,18.27
248,0.118770,0.7490,0.5331,18.33
249,0.118625,0.7490,0.5135,18.27
250,0.118087,0.7498,0.5297,18.32
251,0.118811,0.7491,0.4585,18.21
252,0.117705,0.7505,0.4832,18.43
253,0.117841,0.7503,0.4895,18.44
254,0.117801,0.7506,0.4708,18.42
255,0.117697,0.7504,0.3959,18.41
256,0.117377,0.7512,0.5141,18.30
257,0.117069,0.7516,0.5343,18.28
258,0.117186,0.7513,0.5510,18.37
259,0.117023,0.7514,0.5401,18.55
260,0.116322,0.7525,0.4615,18.33
261,0.116545,0.7523,0.5467,19.05
262,0.116583,0.7522,0.5010,18.65
263,0.115951,0.7530,0.5402,18.43
264,0.115917,0.7532,0.4553,18.21
265,0.115935,0.7533,0.4898,18.25
266,0.115622,0.7537,0.5017,18.33
267,0.115480,0.7539,0.4902,18.25
268,0.115101,0.7543,0.4213,18.32
269,0.115103,0.7545,0.5018,18.27
270,0.114889,0.7546,0.4951,18.54
271,0.114786,0.7550,0.4595,18.35
272,0.114638,0.7551,0.5537,18.34
273,0.114616,0.7551,0.3390,18.26
274,0.114031,0.7558,0.5029,18.48
275,0.114671,0.7550,0.3697,18.29
276,0.114100,0.7560,0.4761,18.24
277,0.114014,0.7561,0.5300,18.34
278,0.113835,0.7564,0.4789,18.30
279,0.113593,0.7564,0.5162,18.25
280,0.113248,0.7569,0.4412,18.34
281,0.113463,0.7568,0.3905,18.59
282,0.113018,0.7575,0.3930,18.63
283,0.113313,0.7568,0.4361,18.31
284,0.112901,0.7578,0.5338,18.48
285,0.112382,0.7582,0.3256,18.47
286,0.112554,0.7581,0.5065,19.22
287,0.112646,0.7579,0.4060,18.35
288,0.112337,0.7586,0.4760,18.28
289,0.112337,0.7582,0.5276,18.22
290,0.111947,0.7589,0.5450,18.40
291,0.111909,0.7590,0.5136,19.07
292,0.111947,0.7589,0.3848,18.30
293,0.111343,0.7597,0.4922,18.22
294,0.111756,0.7592,0.4211,18.41
295,0.111322,0.7598,0.5002,18.30
296,0.111272,0.7600,0.5313,18.24
297,0.111299,0.7599,0.5142,18.23
298,0.110796,0.7606,0.4582,18.28
299,0.111295,0.7601,0.5353,18.87
300,0.110751,0.7606,0.4999,18.45
301,0.110404,0.7614,0.4095,18.23
302,0.110349,0.7616,0.5293,18.36
303,0.110541,0.7610,0.4917,18.29
304,0.110602,0.7611,0.4996,18.54
305,0.110133,0.7615,0.4704,18.28
306,0.110094,0.7616,0.5324,18.30
307,0.109794,0.7622,0.4750,18.21
308,0.110260,0.7615,0.5010,18.23
309,0.109272,0.7628,0.5640,18.26
310,0.109455,0.7627,0.4493,18.24
311,0.109385,0.7628,0.5247,18.29
312,0.109291,0.7627,0.4273,18.18
313,0.108819,0.7637,0.4889,18.26
314,0.109129,0.7630,0.4634,18.17
315,0.109049,0.7631,0.4597,18.35
316,0.109203,0.7631,0.4811,18.33
317,0.109075,0.7632,0.4615,19.39
318,0.108756,0.7637,0.3484,18.35
319,0.108589,0.7640,0.5333,18.61
320,0.108242,0.7645,0.3662,18.29
321,0.108084,0.7647,0.5265,18.29
322,0.107689,0.7652,0.3671,18.20
323,0.108141,0.7645,0.4671,18.32
324,0.107882,0.7651,0.5319,18.46
325,0.107763,0.7649,0.4501,18.48
326,0.107721,0.7649,0.5323,18.32
327,0.107672,0.7653,0.5341,18.58
328,0.107612,0.7654,0.4590,18.37
329,0.107515,0.7655,0.4692,18.57
330,0.107350,0.7659,0.4801,18.34
331,0.107207,0.7659,0.5101,18.29
332,0.107383,0.7655,0.4711,18.31
333,0.107008,0.7664,0.5357,18.40
334,0.106993,0.7664,0.5137,18.41
335,0.107127,0.7661,0.4234,18.19
336,0.107302,0.7660,0.4864,18.23
337,0.106376,0.7672,0.5410,18.36
338,0.106716,0.7665,0.3668,18.68
339,0.106280,0.7673,0.4524,18.13
340,0.106517,0.7670,0.5622,18.14
341,0.106360,0.7673,0.5209,18.22
342,0.106186,0.7674,0.5091,18.25
343,0.106206,0.7674,0.4709,18.25
344,0.105909,0.7679,0.4875,18.39
345,0.106075,0.7675,0.3598,18.30
346,0.106097,0.7676,0.4544,18.24
347,0.105828,0.7681,0.5625,18.33
348,0.105528,0.7684,0.5091,18.31
349,0.105880,0.7680,0.5130,18.28
350,0.105234,0.7689,0.4445,18.24
351,0.105543,0.7685,0.5020,18.46
352,0.105322,0.7687,0.5150,18.69
353,0.105134,0.7691,0.5152,21.14
354,0.104989,0.7692,0.4717,18.57
355,0.104980,0.7692,0.5132,18.31
356,0.104833,0.7693,0.4670,18.20
357,0.104759,0.7696,0.3299,18.21
358,0.105028,0.7692,0.4640,18.21
359,0.104532,0.7698,0.5364,18.24
360,0.104715,0.7699,0.5735,18.34
361,0.104581,0.7698,0.5188,18.29
362,0.104557,0.7697,0.3738,18.20
363,0.104431,0.7702,0.5636,18.46
364,0.103911,0.7707,0.3742,18.57
365,0.104305,0.7704,0.5521,18.30
366,0.104731,0.7698,0.5450,18.18
367,0.104024,0.7707,0.5082,18.29
368,0.103774,0.7708,0.4335,18.24
369,0.103400,0.7715,0.3707,18.30
370,0.103638,0.7712,0.3697,18.28
371,0.104011,0.7709,0.5695,18.39
372,0.103361,0.7717,0.5024,18.35
373,0.103667,0.7712,0.4767,19.41
374,0.103481,0.7716,0.5133,18.25
375,0.103101,0.7720,0.4176,18.29
376,0.103433,0.7717,0.5316,18.24
377,0.103290,0.7719,0.5335,18.15
378,0.103119,0.7718,0.4681,18.28
379,0.103180,0.7722,0.4552,18.67
380,0.102943,0.7723,0.5309,18.34
381,0.102904,0.7726,0.4936,18.38
382,0.102956,0.7721,0.3735,18.24
383,0.102583,0.7727,0.5289,18.19
384,0.102741,0.7726,0.4205,18.44
385,0.102655,0.7729,0.5535,18.24
386,0.102472,0.7731,0.4784,18.28
387,0.102472,0.7731,0.4045,18.45
388,0.102316,0.7734,0.4678,18.33
389,0.102481,0.7732,0.2677,18.23
390,0.102469,0.7731,0.3600,18.40
391,0.102101,0.7737,0.4721,18.35
392,0.101939,0.7738,0.5091,18.23
393,0.102074,0.7738,0.5449,18.26
394,0.101862,0.7740,0.5455,18.32
395,0.102096,0.7739,0.5169,18.22
396,0.101911,0.7738,0.5188,18.19
397,0.101942,0.7738,0.5397,18.27
398,0.101229,0.7748,0.4426,18.37
399,0.101830,0.7742,0.5144,18.24
400,0.101572,0.7745,0.5505,18.27
401,0.101381,0.7748,0.3764,18.27
402,0.101625,0.7744,0.4964,18.23
403,0.101560,0.7743,0.5282,18.39
404,0.101367,0.7747,0.4724,18.28
405,0.101050,0.7754,0.5210,18.23
406,0.101454,0.7745,0.3677,18.29
407,0.101044,0.7752,0.5440,18.28
408,0.101210,0.7751,0.5289,18.22
409,0.101134,0.7751,0.4993,18.19
410,0.100995,0.7754,0.5148,18.29
411,0.101213,0.7749,0.4484,18.22
412,0.100549,0.7758,0.4977,18.30
413,0.100817,0.7756,0.4594,18.23
414,0.100901,0.7755,0.3932,18.38
415,0.100749,0.7757,0.4914,18.43
416,0.100777,0.7756,0.4221,18.30
417,0.100404,0.7762,0.3698,18.41
418,0.100362,0.7761,0.5019,18.91
419,0.100228,0.7763,0.5472,18.44
420,0.100296,0.7764,0.4898,18.28
421,0.100587,0.7760,0.4157,18.29
422,0.099987,0.7769,0.5188,18.31
423,0.099970,0.7767,0.4291,18.26
424,0.100015,0.7765,0.4937,18.42
425,0.100402,0.7762,0.4238,18.31
426,0.099622,0.7774,0.4424,18.37
427,0.099829,0.7771,0.4980,18.54
428,0.099536,0.7775,0.5367,18.38
429,0.099659,0.7772,0.5208,18.24
430,0.099829,0.7771,0.4428,18.33
431,0.099585,0.7774,0.4252,18.69
432,0.100032,0.7770,0.5606,18.29
433,0.099547,0.7776,0.5001,18.23
434,0.099555,0.7775,0.4490,18.37
435,0.099302,0.7777,0.4429,18.52
436,0.099771,0.7772,0.4222,18.31
437,0.099366,0.7778,0.4418,18.33
438,0.099274,0.7776,0.4394,18.58
439,0.099164,0.7781,0.5320,18.24
440,0.099032,0.7781,0.4678,18.47
441,0.099004,0.7785,0.5635,18.31
442,0.099738,0.7771,0.4877,18.39
443,0.098682,0.7786,0.5356,18.25
444,0.098840,0.7787,0.3671,18.33
445,0.098823,0.7786,0.4566,18.42
446,0.099023,0.7783,0.5421,18.39
447,0.098808,0.7786,0.4429,18.34
448,0.098494,0.7792,0.4099,18.31
449,0.098714,0.7788,0.4742,18.26
450,0.098743,0.7789,0.3243,18.53
451,0.098548,0.7788,0.4149,18.32
452,0.098428,0.7792,0.4120,18.31
453,0.098539,0.7793,0.5496,18.26
454,0.097892,0.7799,0.5381,18.35
455,0.098510,0.7790,0.5085,18.28
456,0.098512,0.7790,0.4691,18.27
457,0.097755,0.7802,0.4339,18.34
458,0.098365,0.7794,0.5230,18.31
459,0.097930,0.7798,0.4396,18.23
460,0.098363,0.7795,0.4681,18.29
461,0.097621,0.7804,0.5137,18.38
462,0.098253,0.7793,0.4372,18.33
463,0.097831,0.7800,0.3934,18.27
464,0.097555,0.7804,0.3386,18.31
465,0.097600,0.7806,0.5028,18.21
466,0.097789,0.7801,0.5347,18.29
467,0.097655,0.7805,0.5259,18.43
468,0.097217,0.7810,0.4720,18.29
469,0.097789,0.7801,0.4062,18.38
470,0.097610,0.7806,0.5196,18.34
471,0.097505,0.7804,0.4624,18.33
472,0.097538,0.7805,0.4898,18.36
473,0.097887,0.7800,0.5022,18.29
474,0.097074,0.7812,0.4287,18.32
475,0.097249,0.7810,0.4137,18.26
476,0.097544,0.7808,0.4499,18.24
477,0.097094,0.7811,0.4926,18.27
478,0.097096,0.7813,0.4728,18.34
479,0.097233,0.7810,0.4575,18.35
480,0.097208,0.7812,0.4086,18.55
481,0.097028,0.7813,0.5729,18.35
482,0.097190,0.7812,0.4558,18.42
483,0.097058,0.7813,0.4211,18.23
484,0.097173,0.7813,0.5156,18.36
485,0.096739,0.7818,0.5107,18.27
486,0.096604,0.7820,0.5284,18.29
487,0.096887,0.7815,0.4742,18.50
488,0.097180,0.7814,0.4758,18.37
489,0.096485,0.7823,0.5164,18.60
490,0.096410,0.7822,0.5152,18.33
491,0.096993,0.7814,0.5287,18.53
492,0.096584,0.7820,0.4242,18.48
493,0.096526,0.7820,0.4954,18.43
494,0.096672,0.7818,0.5039,19.14
495,0.096496,0.7822,0.4330,18.25
496,0.096543,0.7820,0.5047,18.34
497,0.096691,0.7821,0.3893,18.24
498,0.096238,0.7828,0.4535,18.48
499,0.096322,0.7825,0.5084,18.15
500,0.096414,0.7825,0.4660,18.32
501,0.096253,0.7826,0.4787,18.24
502,0.096130,0.7826,0.5283,18.35
503,0.096075,0.7829,0.4715,18.20
504,0.096034,0.7827,0.4322,18.62
505,0.096031,0.7827,0.4266,18.27
506,0.095893,0.7832,0.4687,18.28
507,0.095758,0.7833,0.5103,18.34
508,0.095965,0.7830,0.4659,18.24
509,0.096009,0.7830,0.5103,18.28
510,0.095907,0.7832,0.5032,18.36
511,0.095778,0.7832,0.5092,18.29
512,0.096174,0.7825,0.4928,18.48
513,0.095607,0.7838,0.4692,18.29
514,0.095742,0.7834,0.4915,18.31
515,0.095862,0.7834,0.4385,18.28
516,0.095528,0.7836,0.5030,18.33
517,0.095693,0.7835,0.5057,18.50
518,0.095631,0.7834,0.4799,19.04
519,0.095308,0.7841,0.3889,18.94
520,0.095303,0.7841,0.4009,18.27
521,0.095298,0.7842,0.5256,18.31
522,0.095412,0.7839,0.4753,18.34
523,0.094981,0.7844,0.4930,18.34
524,0.095492,0.7838,0.5366,18.33
525,0.095065,0.7844,0.4264,18.23
526,0.095090,0.7843,0.5672,18.73
527,0.095123,0.7842,0.5323,18.28
528,0.095259,0.7843,0.3566,18.25
529,0.095143,0.7842,0.4848,18.26
530,0.094988,0.7845,0.4730,18.30
531,0.095318,0.7839,0.4940,18.40
532,0.095076,0.7846,0.5319,18.32
533,0.095003,0.7847,0.3400,18.35
534,0.094753,0.7847,0.4500,18.25
535,0.094809,0.7848,0.5403,18.68
536,0.094784,0.7848,0.5426,18.34
537,0.094641,0.7850,0.4842,18.38
538,0.094621,0.7850,0.4429,18.23
539,0.095164,0.7844,0.4454,18.30
540,0.094724,0.7850,0.4576,18.86
541,0.094813,0.7847,0.5275,20.77
542,0.094568,0.7850,0.4925,18.24
543,0.094559,0.7852,0.4606,18.25
544,0.094511,0.7854,0.4713,19.47
545,0.094857,0.7845,0.4184,18.36
546,0.094717,0.7851,0.4557,18.28
547,0.094287,0.7858,0.4124,18.27
548,0.094389,0.7855,0.4284,18.33
549,0.094139,0.7859,0.4995,18.26
550,0.094451,0.7853,0.4727,18.23
551,0.094278,0.7856,0.5413,18.38
552,0.094106,0.7859,0.4872,18.36
553,0.094195,0.7860,0.5169,19.22
554,0.094046,0.7862,0.4832,18.23
555,0.094136,0.7858,0.5466,18.24
556,0.093977,0.7861,0.4774,18.36
557,0.094017,0.7859,0.5069,18.31
558,0.094194,0.7857,0.3868,18.32
559,0.094131,0.7858,0.5424,18.42
560,0.094130,0.7860,0.4824,18.67
561,0.093805,0.7866,0.4097,18.35
562,0.094189,0.7855,0.5370,18.23
563,0.094072,0.7859,0.4832,18.30
564,0.093877,0.7864,0.4750,18.28
565,0.094049,0.7860,0.4300,18.34
566,0.093916,0.7863,0.3359,18.26
567,0.093873,0.7865,0.4350,18.23
568,0.093517,0.7869,0.3742,18.25
569,0.093534,0.7867,0.4417,18.44
570,0.093621,0.7864,0.5362,18.40
571,0.093725,0.7864,0.5105,18.30
572,0.093662,0.7865,0.4054,18.26
573,0.093726,0.7865,0.4271,18.30
574,0.093813,0.7864,0.4730,18.34
575,0.093515,0.7867,0.4423,18.44
576,0.093636,0.7867,0.4077,18.32
577,0.093543,0.7868,0.4857,18.18
578,0.093369,0.7869,0.4437,18.29
579,0.093616,0.7868,0.4989,18.48
580,0.093499,0.7870,0.4818,18.37
581,0.093356,0.7871,0.4301,18.26
582,0.093649,0.7865,0.4108,18.34
583,0.093579,0.7867,0.5050,18.21
584,0.093207,0.7872,0.3180,18.43
585,0.093383,0.7870,0.4768,18.44
586,0.093253,0.7873,0.4988,18.27
587,0.093308,0.7871,0.5165,18.32
588,0.093045,0.7876,0.4806,18.25
589,0.093219,0.7872,0.4109,18.26
590,0.093122,0.7875,0.4559,18.28
591,0.092886,0.7876,0.4590,18.26
592,0.092959,0.7876,0.5384,18.16
593,0.093051,0.7875,0.4068,18.18
594,0.093006,0.7878,0.4457,18.18
595,0.092669,0.7879,0.4259,18.29
596,0.092632,0.7883,0.5429,18.27
597,0.092945,0.7875,0.5147,18.29
598,0.092798,0.7881,0.4283,18.41
599,0.092736,0.7880,0.3377,18.31
600,0.092856,0.7878,0.4045,18.24
601,0.092846,0.7879,0.4231,18.65
602,0.092930,0.7877,0.3369,18.25
603,0.092622,0.7882,0.5440,18.17
604,0.092740,0.7882,0.5312,18.27
605,0.092804,0.7876,0.4220,18.20
606,0.092594,0.7884,0.5176,18.29
607,0.092527,0.7883,0.5487,18.93
608,0.092492,0.7885,0.5501,18.27
609,0.092970,0.7876,0.4417,18.40
610,0.092372,0.7887,0.3793,20.59
611,0.092653,0.7879,0.3621,18.76
612,0.092304,0.7889,0.5074,18.22
613,0.092620,0.7881,0.5490,18.24
614,0.092413,0.7887,0.5140,18.37
615,0.092706,0.7880,0.3874,18.36
616,0.092318,0.7888,0.5248,18.58
617,0.092308,0.7890,0.4477,18.30
618,0.092570,0.7885,0.4971,18.45
619,0.092276,0.7887,0.4174,18.29
620,0.092358,0.7888,0.4815,18.65
621,0.092241,0.7889,0.3817,18.54
622,0.092165,0.7890,0.4357,18.30
623,0.091941,0.7893,0.4427,18.31
624,0.091920,0.7894,0.4118,18.19
625,0.091948,0.7892,0.5621,18.21
626,0.092174,0.7888,0.5174,18.38
627,0.091853,0.7896,0.5097,18.39
628,0.091542,0.7898,0.5476,18.33
629,0.092164,0.7890,0.5411,18.28
630,0.092124,0.7890,0.4405,18.18
631,0.092077,0.7892,0.4859,18.33
632,0.092173,0.7889,0.5028,18.32
633,0.091959,0.7893,0.4426,18.40
634,0.091794,0.7895,0.4754,18.27
635,0.092074,0.7892,0.5248,18.26
636,0.091521,0.7900,0.4195,18.26
637,0.091793,0.7895,0.4860,18.31
638,0.091974,0.7895,0.5181,18.43
639,0.091721,0.7897,0.5335,18.49
640,0.091513,0.7901,0.4292,18.25
641,0.091404,0.7903,0.5204,18.35
642,0.091711,0.7895,0.4819,18.36
643,0.091556,0.7901,0.3867,18.32
644,0.091524,0.7900,0.5143,18.37
645,0.091658,0.7897,0.5025,18.37
646,0.091686,0.7896,0.3436,18.29
647,0.091278,0.7904,0.5063,18.58
648,0.091471,0.7901,0.4545,18.41
649,0.091408,0.7900,0.4741,18.49
650,0.091322,0.7904,0.4922,18.29
651,0.091392,0.7901,0.4374,18.22
652,0.091447,0.7901,0.4743,18.32
653,0.091389,0.7902,0.4422,18.88
654,0.091204,0.7906,0.4286,18.26
655,0.091224,0.7906,0.4212,18.27
656,0.091176,0.7904,0.4264,18.31
657,0.091385,0.7902,0.4134,18.27
658,0.091174,0.7905,0.5557,18.24
659,0.091429,0.7900,0.3923,18.34
660,0.091168,0.7905,0.4383,18.57
661,0.091321,0.7904,0.4666,18.42
662,0.091015,0.7907,0.4895,18.23
663,0.090991,0.7906,0.4906,18.35
