Epoch,IOU_Train,IOU_Val
0,0.5271,0.5527
1,0.5706,0.4525
2,0.5811,0.5593
3,0.5919,0.5303
4,0.5987,0.5054
5,0.6046,0.5341
6,0.6099,0.4336
7,0.6142,0.4749
8,0.6170,0.4118
9,0.6226,0.5128
10,0.6248,0.4540
11,0.6280,0.3440
12,0.6341,0.4355
13,0.6346,0.5169
14,0.6388,0.3733
15,0.6397,0.4350
16,0.6435,0.3982
17,0.6442,0.5178
18,0.6486,0.2766
19,0.6505,0.4304
20,0.6519,0.2893
21,0.6553,0.2721
22,0.6582,0.3740
23,0.6584,0.5108
24,0.6622,0.3469
25,0.6648,0.5218
26,0.6664,0.4760
27,0.6672,0.4822
28,0.6690,0.3857
29,0.6714,0.4023
30,0.6730,0.4131
31,0.6741,0.5155
32,0.6748,0.5169
33,0.6758,0.4160
34,0.6778,0.4775
35,0.6781,0.5468
36,0.6812,0.4622
37,0.6812,0.4547
38,0.6842,0.3236
39,0.6850,0.3574
40,0.6850,0.5422
41,0.6859,0.5199
42,0.6887,0.2846
43,0.6887,0.4594
44,0.6899,0.5522
45,0.6909,0.4002
46,0.6929,0.5404
47,0.6925,0.5233
48,0.6943,0.4751
49,0.6954,0.5602
50,0.6945,0.5112
51,0.6961,0.4809
52,0.6958,0.3609
53,0.6967,0.5174
54,0.6969,0.4869
55,0.6991,0.5106
56,0.6996,0.3707
57,0.7004,0.3378
58,0.7012,0.4745
59,0.7024,0.5061
60,0.7030,0.3214
61,0.7038,0.4635
62,0.7044,0.2422
63,0.7047,0.5374
64,0.7057,0.3995
65,0.7054,0.5359
66,0.7067,0.5105
67,0.7057,0.4967
68,0.7078,0.4784
69,0.7089,0.5284
70,0.7088,0.4998
71,0.7090,0.4852
72,0.7104,0.4838
73,0.7102,0.5504
74,0.7114,0.5019
75,0.7126,0.5295
76,0.7110,0.4399
77,0.7142,0.4692
78,0.7126,0.4592
79,0.7144,0.5052
80,0.7134,0.5057
81,0.7155,0.1719
82,0.7146,0.4525
83,0.7160,0.5435
84,0.7169,0.5302
85,0.7168,0.4836
86,0.7184,0.4848
87,0.7173,0.4692
88,0.7187,0.5616
89,0.7176,0.4980
90,0.7196,0.1981
91,0.7200,0.4981
92,0.7205,0.4408
93,0.7215,0.4596
94,0.7209,0.5437
95,0.7223,0.4768
96,0.7238,0.4654
97,0.7230,0.5364
98,0.7227,0.5216
99,0.7243,0.3988
100,0.7235,0.5014
101,0.7258,0.5240
102,0.7253,0.5642
103,0.7250,0.4175
104,0.7281,0.5160
105,0.7268,0.4417
106,0.7278,0.2124
107,0.7284,0.5274
108,0.7287,0.4827
109,0.7290,0.3735
110,0.7303,0.2487
111,0.7300,0.5231
112,0.7310,0.5222
113,0.7313,0.5281
114,0.7310,0.4058
115,0.7328,0.5193
116,0.7330,0.3790
117,0.7333,0.5387
118,0.7325,0.3522
119,0.7357,0.4553
120,0.7349,0.3508
121,0.7348,0.3683
122,0.7363,0.4991
123,0.7365,0.5524
124,0.7369,0.4909
125,0.7369,0.4955
126,0.7388,0.3743
127,0.7382,0.4365
128,0.7394,0.5446
129,0.7391,0.4228
130,0.7393,0.5126
131,0.7406,0.5343
132,0.7436,0.5221
133,0.7414,0.4929
134,0.7423,0.4935
135,0.7429,0.5213
136,0.7433,0.3061
137,0.7441,0.2015
138,0.7448,0.5156
139,0.7465,0.3707
140,0.7451,0.5270
141,0.7452,0.3589
142,0.7465,0.3738
143,0.7479,0.5297
144,0.7490,0.5024
145,0.7489,0.5097
146,0.7498,0.4445
147,0.7500,0.4360
148,0.7501,0.5280
149,0.7518,0.4878
150,0.7513,0.5382
151,0.7527,0.5263
152,0.7519,0.3574
153,0.7539,0.4043
154,0.7544,0.3391
155,0.7546,0.3235
156,0.7547,0.4742
157,0.7561,0.4827
158,0.7574,0.5034
159,0.7563,0.4889
160,0.7581,0.4950
161,0.7581,0.5359
162,0.7571,0.5114
163,0.7598,0.4778
164,0.7599,0.4158
165,0.7599,0.5140
166,0.7613,0.3984
167,0.7615,0.4333
168,0.7615,0.4738
169,0.7619,0.4436
170,0.7631,0.4814
171,0.7637,0.3986
172,0.7642,0.5107
173,0.7648,0.4001
174,0.7649,0.4663
175,0.7653,0.4898
176,0.7665,0.4659
177,0.7670,0.5099
178,0.7671,0.4993
179,0.7675,0.4554
180,0.7678,0.5261
181,0.7697,0.5491
182,0.7697,0.3441
183,0.7697,0.4526
184,0.7709,0.5169
185,0.7713,0.4934
186,0.7717,0.5051
187,0.7719,0.4925
188,0.7723,0.4696
189,0.7729,0.3750
190,0.7743,0.4065
191,0.7740,0.4855
192,0.7742,0.4760
193,0.7746,0.4833
194,0.7752,0.5237
195,0.7757,0.3832
196,0.7771,0.3833
197,0.7762,0.4203
198,0.7775,0.4895
199,0.7762,0.4940
200,0.7785,0.4952
201,0.7779,0.4798
202,0.7792,0.4861
203,0.7784,0.4506
204,0.7798,0.4687
205,0.7804,0.5048
206,0.7817,0.4060
207,0.7804,0.3539
208,0.7820,0.4957
209,0.7821,0.3912
210,0.7819,0.4960
211,0.7821,0.5030
212,0.7822,0.3464
213,0.7839,0.4168
214,0.7836,0.4865
215,0.7846,0.4803
216,0.7844,0.4792
217,0.7840,0.5023
218,0.7854,0.4840
219,0.7856,0.4429
220,0.7864,0.5147
221,0.7859,0.4756
222,0.7864,0.5049
223,0.7874,0.5203
224,0.7862,0.5367
225,0.7881,0.5385
