Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.370815,0.5271,0.5527,42.44
1,0.318660,0.5706,0.4525,40.00
2,0.297857,0.5811,0.5593,40.02
3,0.279863,0.5919,0.5303,39.99
4,0.269212,0.5987,0.5054,40.22
5,0.257606,0.6046,0.5341,40.32
6,0.247731,0.6099,0.4336,40.45
7,0.240849,0.6142,0.4749,40.22
8,0.234257,0.6170,0.4118,40.17
9,0.229186,0.6226,0.5128,40.41
10,0.225332,0.6248,0.4540,40.15
11,0.219803,0.6280,0.3440,40.30
12,0.214126,0.6341,0.4355,40.26
13,0.212125,0.6346,0.5169,40.25
14,0.206218,0.6388,0.3733,40.19
15,0.204849,0.6397,0.4350,40.63
16,0.199319,0.6435,0.3982,40.65
17,0.200357,0.6442,0.5178,40.37
18,0.193484,0.6486,0.2766,40.38
19,0.190852,0.6505,0.4304,40.50
20,0.189311,0.6519,0.2893,40.77
21,0.185190,0.6553,0.2721,40.65
22,0.183520,0.6582,0.3740,40.44
23,0.183013,0.6584,0.5108,40.43
24,0.177375,0.6622,0.3469,40.32
25,0.175233,0.6648,0.5218,40.59
26,0.173758,0.6664,0.4760,40.45
27,0.173227,0.6672,0.4822,40.52
28,0.171474,0.6690,0.3857,40.56
29,0.168697,0.6714,0.4023,40.57
30,0.167691,0.6730,0.4131,40.08
31,0.165234,0.6741,0.5155,40.57
32,0.165673,0.6748,0.5169,40.63
33,0.164237,0.6758,0.4160,40.15
34,0.162188,0.6778,0.4775,40.44
35,0.162329,0.6781,0.5468,40.45
36,0.159266,0.6812,0.4622,40.61
37,0.159120,0.6812,0.4547,40.32
38,0.157065,0.6842,0.3236,40.58
39,0.155863,0.6850,0.3574,40.57
40,0.155872,0.6850,0.5422,40.49
41,0.154358,0.6859,0.5199,40.63
42,0.152487,0.6887,0.2846,40.60
43,0.152904,0.6887,0.4594,40.62
44,0.150859,0.6899,0.5522,40.36
45,0.150504,0.6909,0.4002,40.14
46,0.148822,0.6929,0.5404,40.54
47,0.149160,0.6925,0.5233,40.49
48,0.147817,0.6943,0.4751,40.54
49,0.146827,0.6954,0.5602,40.60
50,0.147230,0.6945,0.5112,40.55
51,0.146006,0.6961,0.4809,40.51
52,0.146205,0.6958,0.3609,40.52
53,0.145561,0.6967,0.5174,40.53
54,0.145856,0.6969,0.4869,40.35
55,0.143289,0.6991,0.5106,40.34
56,0.142565,0.6996,0.3707,40.53
57,0.142401,0.7004,0.3378,40.59
58,0.141989,0.7012,0.4745,40.53
59,0.140747,0.7024,0.5061,40.53
60,0.139853,0.7030,0.3214,40.36
61,0.139546,0.7038,0.4635,40.25
62,0.139010,0.7044,0.2422,40.53
63,0.138629,0.7047,0.5374,40.53
64,0.138140,0.7057,0.3995,40.05
65,0.138276,0.7054,0.5359,40.59
66,0.137244,0.7067,0.5105,40.58
67,0.137767,0.7057,0.4967,40.60
68,0.136012,0.7078,0.4784,40.54
69,0.135695,0.7089,0.5284,40.56
70,0.135297,0.7088,0.4998,40.57
71,0.135073,0.7090,0.4852,40.38
72,0.134032,0.7104,0.4838,40.16
73,0.134098,0.7102,0.5504,40.21
74,0.133382,0.7114,0.5019,40.48
75,0.132267,0.7126,0.5295,40.55
76,0.133955,0.7110,0.4399,40.42
77,0.131227,0.7142,0.4692,40.44
78,0.132617,0.7126,0.4592,40.47
79,0.131184,0.7144,0.5052,40.66
80,0.131929,0.7134,0.5057,40.68
81,0.130293,0.7155,0.1719,40.54
82,0.130763,0.7146,0.4525,40.49
83,0.129901,0.7160,0.5435,40.15
84,0.128997,0.7169,0.5302,40.48
85,0.129025,0.7168,0.4836,40.68
86,0.128128,0.7184,0.4848,40.62
87,0.128568,0.7173,0.4692,40.34
88,0.127339,0.7187,0.5616,40.66
89,0.128257,0.7176,0.4980,40.40
90,0.126804,0.7196,0.1981,40.59
91,0.126667,0.7200,0.4981,40.53
92,0.125531,0.7205,0.4408,40.33
93,0.125752,0.7215,0.4596,40.53
94,0.125582,0.7209,0.5437,40.44
95,0.124733,0.7223,0.4768,40.57
96,0.124217,0.7238,0.4654,40.40
97,0.124470,0.7230,0.5364,40.26
98,0.124583,0.7227,0.5216,40.52
99,0.123453,0.7243,0.3988,40.58
100,0.124506,0.7235,0.5014,40.57
101,0.122174,0.7258,0.5240,40.44
102,0.122939,0.7253,0.5642,40.44
103,0.123177,0.7250,0.4175,40.40
104,0.121123,0.7281,0.5160,40.36
105,0.121703,0.7268,0.4417,40.42
106,0.120812,0.7278,0.2124,40.43
107,0.120326,0.7284,0.5274,40.62
108,0.119993,0.7287,0.4827,40.33
109,0.119935,0.7290,0.3735,40.48
110,0.119197,0.7303,0.2487,40.32
111,0.119235,0.7300,0.5231,40.47
112,0.118480,0.7310,0.5222,40.49
113,0.118566,0.7313,0.5281,40.40
114,0.118578,0.7310,0.4058,40.40
115,0.117602,0.7328,0.5193,40.41
116,0.117085,0.7330,0.3790,40.36
117,0.117038,0.7333,0.5387,40.43
118,0.118027,0.7325,0.3522,40.33
119,0.115583,0.7357,0.4553,40.48
120,0.116363,0.7349,0.3508,40.51
121,0.115846,0.7348,0.3683,40.49
122,0.114698,0.7363,0.4991,40.38
123,0.115141,0.7365,0.5524,40.37
124,0.114460,0.7369,0.4909,40.46
125,0.114485,0.7369,0.4955,40.35
