Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.374310,0.5258,0.5503,30.56
1,0.331204,0.5625,0.5488,21.80
2,0.315262,0.5729,0.5533,21.75
3,0.302746,0.5807,0.5412,21.80
4,0.293606,0.5858,0.5251,22.12
5,0.286414,0.5901,0.5068,21.98
6,0.277740,0.5960,0.5563,22.10
7,0.270660,0.5996,0.5483,21.61
8,0.265696,0.6029,0.5505,21.61
9,0.261395,0.6041,0.4954,21.85
10,0.253931,0.6081,0.5413,21.96
11,0.255364,0.6083,0.4968,22.05
12,0.246879,0.6114,0.3917,21.61
13,0.243937,0.6152,0.5539,21.67
14,0.240385,0.6166,0.4934,21.64
15,0.238343,0.6180,0.3993,21.85
16,0.233851,0.6206,0.3927,21.95
17,0.229947,0.6234,0.5444,21.82
18,0.230204,0.6231,0.4586,21.90
19,0.224958,0.6267,0.4210,21.88
20,0.222482,0.6281,0.5307,21.69
21,0.220923,0.6311,0.4674,22.04
22,0.220928,0.6306,0.5365,21.95
23,0.220237,0.6316,0.5461,21.96
24,0.215940,0.6338,0.4802,21.80
25,0.212698,0.6350,0.4399,21.83
26,0.214214,0.6348,0.5268,22.13
27,0.211508,0.6370,0.4806,21.94
28,0.207003,0.6408,0.5244,22.12
29,0.206470,0.6403,0.5525,22.07
30,0.208064,0.6394,0.5026,21.89
31,0.205779,0.6425,0.5328,21.96
32,0.201775,0.6437,0.5406,21.89
33,0.200104,0.6462,0.4719,23.15
34,0.201368,0.6456,0.3762,21.82
35,0.197674,0.6464,0.4636,21.83
36,0.198392,0.6473,0.5328,22.17
37,0.195362,0.6494,0.5230,22.07
38,0.196044,0.6478,0.5091,21.90
39,0.193468,0.6510,0.5181,21.85
40,0.196740,0.6496,0.5535,22.01
41,0.191716,0.6515,0.4901,21.87
42,0.190138,0.6542,0.5342,21.98
43,0.189794,0.6531,0.5162,22.00
44,0.188155,0.6553,0.5180,21.92
45,0.188524,0.6561,0.5068,21.86
46,0.184746,0.6581,0.5203,21.86
47,0.187467,0.6564,0.5419,21.93
48,0.183906,0.6595,0.5407,21.83
49,0.182770,0.6603,0.5035,23.03
50,0.182731,0.6596,0.4802,21.96
51,0.183237,0.6599,0.4927,21.91
52,0.181672,0.6604,0.5542,22.20
53,0.180883,0.6612,0.4656,21.98
54,0.181868,0.6607,0.5206,22.36
55,0.180488,0.6626,0.5363,22.01
56,0.176674,0.6653,0.4267,22.07
57,0.181819,0.6629,0.5275,21.94
58,0.176573,0.6652,0.4847,22.01
59,0.177869,0.6645,0.5577,21.89
60,0.174566,0.6677,0.5488,21.83
61,0.175364,0.6656,0.4715,21.94
62,0.175166,0.6663,0.3103,21.85
63,0.177766,0.6657,0.5203,21.72
64,0.173019,0.6690,0.5077,21.80
65,0.175376,0.6683,0.5050,21.89
66,0.173985,0.6683,0.5570,22.40
67,0.174783,0.6683,0.5620,21.93
