Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.376016,0.5226,0.3570,38.92
1,0.335056,0.5530,0.5121,38.82
2,0.314342,0.5661,0.4860,37.72
3,0.304855,0.5722,0.5570,37.75
4,0.293133,0.5799,0.5163,37.98
5,0.284788,0.5841,0.5261,38.73
6,0.275024,0.5882,0.5466,38.36
7,0.266781,0.5934,0.4931,37.79
8,0.261088,0.5961,0.5314,38.20
9,0.254644,0.5998,0.5000,38.15
10,0.250292,0.6010,0.5227,38.18
11,0.243302,0.6058,0.3790,37.94
12,0.239309,0.6081,0.5157,38.06
13,0.234807,0.6117,0.4841,37.89
14,0.229123,0.6156,0.5536,37.77
15,0.226419,0.6162,0.4953,37.88
16,0.222701,0.6180,0.4910,38.14
17,0.219053,0.6213,0.5548,38.06
18,0.217824,0.6217,0.5598,38.91
19,0.212396,0.6253,0.5207,38.27
20,0.210392,0.6272,0.5335,39.32
21,0.206729,0.6307,0.5420,38.26
22,0.204777,0.6319,0.5260,37.93
23,0.203202,0.6324,0.4945,38.06
24,0.200097,0.6342,0.5514,38.26
25,0.196485,0.6376,0.4220,38.25
26,0.195472,0.6389,0.5303,38.12
27,0.192952,0.6404,0.4222,37.84
28,0.190343,0.6437,0.5570,37.78
29,0.189727,0.6444,0.4498,38.42
30,0.185977,0.6473,0.4203,38.13
31,0.185459,0.6471,0.5088,38.33
32,0.182895,0.6487,0.5614,38.38
33,0.181768,0.6512,0.5426,38.99
34,0.180305,0.6529,0.4137,37.80
35,0.179426,0.6537,0.5521,37.95
36,0.177027,0.6554,0.5517,37.83
37,0.176873,0.6551,0.5406,37.85
38,0.174335,0.6583,0.4755,37.83
39,0.174047,0.6583,0.5567,38.03
40,0.173240,0.6592,0.5139,37.87
41,0.171493,0.6611,0.5362,37.98
42,0.170132,0.6622,0.5588,38.13
43,0.168233,0.6644,0.4978,37.98
44,0.168513,0.6642,0.4298,37.94
45,0.168015,0.6645,0.4497,38.06
46,0.164379,0.6686,0.4970,38.19
47,0.164107,0.6686,0.5341,38.11
48,0.163636,0.6695,0.5160,37.85
49,0.163655,0.6695,0.5576,38.58
50,0.162561,0.6708,0.5308,38.03
51,0.161224,0.6719,0.5249,38.27
52,0.161702,0.6723,0.4915,38.21
53,0.160718,0.6727,0.4550,37.93
54,0.159399,0.6741,0.5549,38.12
55,0.158071,0.6755,0.5391,38.19
56,0.157542,0.6760,0.4874,38.03
57,0.156905,0.6771,0.4649,37.99
58,0.156364,0.6776,0.4782,38.32
59,0.156075,0.6779,0.5033,38.03
60,0.156111,0.6778,0.3778,38.39
61,0.156081,0.6784,0.5252,37.71
62,0.153992,0.6798,0.5303,37.50
63,0.154476,0.6802,0.5415,38.36
64,0.152483,0.6816,0.5096,37.99
65,0.153404,0.6813,0.4977,38.55
66,0.152580,0.6821,0.5507,37.62
67,0.151627,0.6826,0.5201,37.57
68,0.151466,0.6838,0.3584,37.57
69,0.150698,0.6849,0.5249,37.65
70,0.149734,0.6856,0.5160,37.51
71,0.148598,0.6870,0.5008,37.56
72,0.148854,0.6868,0.5574,37.51
73,0.147643,0.6875,0.5367,37.54
74,0.147904,0.6881,0.4472,37.66
75,0.147632,0.6885,0.4757,37.62
76,0.146541,0.6894,0.4218,38.20
77,0.146345,0.6898,0.4684,37.75
78,0.146179,0.6900,0.5014,38.11
79,0.145083,0.6908,0.4327,37.60
80,0.145112,0.6910,0.5353,37.73
81,0.145135,0.6915,0.5455,37.53
82,0.143060,0.6935,0.5421,37.56
83,0.143667,0.6930,0.4191,37.56
84,0.144122,0.6924,0.4288,37.57
85,0.143413,0.6932,0.5280,37.79
86,0.143735,0.6938,0.4994,37.52
87,0.142542,0.6943,0.5590,37.54
88,0.142767,0.6947,0.4522,37.58
89,0.142174,0.6948,0.5114,37.52
90,0.141642,0.6959,0.5078,37.69
91,0.141053,0.6966,0.5044,37.67
92,0.140197,0.6980,0.3532,37.55
93,0.141018,0.6965,0.5478,37.52
94,0.140252,0.6973,0.5236,37.68
95,0.139169,0.6989,0.4906,38.12
96,0.138999,0.6990,0.5319,37.60
97,0.138634,0.6993,0.4954,37.87
98,0.138614,0.6995,0.4922,37.55
99,0.138268,0.7001,0.5423,37.56
100,0.137914,0.7007,0.5368,37.58
101,0.137865,0.7005,0.5023,37.71
102,0.137359,0.7010,0.5231,37.61
103,0.136319,0.7025,0.5140,37.95
104,0.135332,0.7039,0.5394,37.61
105,0.136009,0.7029,0.5217,37.66
106,0.136414,0.7024,0.5238,37.56
107,0.135331,0.7041,0.5390,37.58
108,0.135979,0.7029,0.4554,38.06
109,0.135066,0.7046,0.5259,37.69
110,0.134254,0.7055,0.5174,37.51
111,0.134157,0.7056,0.5664,38.21
112,0.133646,0.7061,0.5174,37.51
113,0.133257,0.7069,0.3751,37.96
114,0.133366,0.7065,0.5325,37.49
115,0.133472,0.7066,0.4857,37.54
116,0.132231,0.7080,0.4021,38.11
117,0.132817,0.7072,0.4581,37.66
118,0.132181,0.7080,0.5200,37.64
119,0.131683,0.7088,0.4840,37.51
120,0.132148,0.7084,0.5066,37.51
121,0.132397,0.7085,0.5054,37.50
122,0.131190,0.7095,0.5244,37.52
123,0.131154,0.7101,0.5325,37.59
124,0.130923,0.7103,0.4688,37.85
125,0.130465,0.7108,0.4917,37.61
126,0.130300,0.7115,0.4008,37.61
127,0.129987,0.7114,0.5286,37.56
128,0.129674,0.7116,0.4593,38.12
129,0.129396,0.7120,0.5433,37.66
130,0.129275,0.7126,0.5468,37.63
131,0.129318,0.7124,0.3763,37.56
132,0.128555,0.7133,0.5120,37.55
133,0.128081,0.7142,0.4520,37.75
134,0.127910,0.7148,0.3138,37.83
135,0.127894,0.7146,0.5463,37.57
136,0.126785,0.7158,0.5085,38.72
137,0.127557,0.7148,0.4775,37.58
138,0.126457,0.7166,0.5397,37.59
139,0.126472,0.7166,0.1845,37.56
140,0.126356,0.7167,0.5012,38.48
141,0.125871,0.7172,0.5349,37.54
142,0.125538,0.7182,0.5359,37.61
143,0.125655,0.7180,0.4692,37.63
144,0.125607,0.7182,0.5042,37.90
145,0.124502,0.7192,0.4882,37.67
146,0.124628,0.7193,0.5127,37.63
147,0.124378,0.7195,0.4507,37.63
148,0.123996,0.7198,0.5254,37.63
149,0.124080,0.7195,0.1994,37.64
150,0.123748,0.7206,0.2557,37.63
151,0.123267,0.7213,0.4516,37.59
152,0.123288,0.7211,0.4250,37.54
153,0.123516,0.7213,0.1706,37.56
154,0.122437,0.7222,0.5081,37.62
155,0.122159,0.7229,0.4228,37.71
156,0.122301,0.7227,0.3980,37.58
157,0.122172,0.7228,0.3510,37.59
158,0.121570,0.7237,0.4493,37.55
159,0.121384,0.7240,0.3752,37.69
160,0.121404,0.7237,0.3701,37.85
161,0.120788,0.7250,0.4812,37.54
162,0.120878,0.7252,0.5044,38.01
163,0.119854,0.7263,0.4645,37.70
164,0.120521,0.7254,0.4663,37.58
165,0.120231,0.7259,0.4887,37.49
166,0.119712,0.7268,0.4756,37.80
167,0.120047,0.7264,0.4342,37.51
168,0.118907,0.7277,0.5202,37.50
169,0.119633,0.7267,0.5291,37.50
170,0.119175,0.7276,0.3821,37.73
171,0.118395,0.7288,0.4670,38.14
172,0.118321,0.7290,0.4503,38.06
173,0.118678,0.7285,0.4241,37.69
174,0.118515,0.7287,0.4089,37.56
175,0.117535,0.7301,0.4238,37.53
176,0.117754,0.7299,0.5524,37.70
177,0.117479,0.7303,0.2390,37.66
178,0.117256,0.7306,0.5218,37.51
179,0.116958,0.7310,0.5004,37.73
180,0.116664,0.7313,0.3106,38.00
181,0.117006,0.7313,0.5392,37.57
182,0.116213,0.7321,0.4154,37.56
183,0.116427,0.7320,0.5221,37.82
184,0.116265,0.7322,0.3393,37.79
185,0.116378,0.7323,0.3816,37.54
186,0.115522,0.7332,0.4590,37.71
187,0.114964,0.7341,0.5319,37.54
188,0.114905,0.7344,0.4974,37.57
189,0.115266,0.7337,0.4095,37.82
190,0.115197,0.7340,0.4470,37.50
191,0.114798,0.7347,0.5066,37.51
192,0.114556,0.7348,0.4826,38.36
193,0.114422,0.7352,0.4007,37.51
194,0.114229,0.7356,0.4194,37.49
195,0.113882,0.7357,0.5136,37.84
196,0.113610,0.7360,0.4179,38.80
197,0.113256,0.7370,0.5334,37.69
198,0.114094,0.7353,0.4214,37.59
199,0.113283,0.7371,0.4684,38.57
200,0.112575,0.7378,0.4854,37.72
201,0.112709,0.7379,0.5462,37.63
202,0.112412,0.7383,0.4434,37.61
203,0.112687,0.7377,0.4196,37.74
204,0.112011,0.7388,0.4798,37.89
205,0.112232,0.7388,0.4239,37.56
206,0.112274,0.7383,0.4580,37.57
207,0.111925,0.7392,0.4166,37.58
208,0.111647,0.7397,0.5460,37.54
209,0.111624,0.7396,0.3826,42.42
210,0.111300,0.7401,0.5305,37.58
211,0.111455,0.7399,0.4310,37.68
212,0.110957,0.7408,0.5164,37.56
213,0.110939,0.7406,0.4447,38.59
214,0.110916,0.7408,0.5280,37.63
215,0.110455,0.7416,0.4718,38.34
216,0.110388,0.7419,0.3763,38.22
217,0.110516,0.7413,0.4843,37.50
218,0.110402,0.7417,0.3687,37.52
219,0.109595,0.7430,0.4828,38.15
220,0.109914,0.7425,0.4799,37.94
221,0.109394,0.7433,0.3633,37.55
222,0.109585,0.7430,0.4829,37.62
223,0.109508,0.7432,0.3615,37.66
224,0.110033,0.7425,0.3841,37.62
225,0.109151,0.7437,0.4975,37.84
226,0.109009,0.7440,0.4599,37.57
227,0.109174,0.7438,0.3514,37.95
228,0.108980,0.7438,0.4903,39.53
229,0.108547,0.7450,0.4809,37.66
230,0.108802,0.7444,0.4715,37.54
231,0.108538,0.7445,0.4289,37.51
232,0.107761,0.7459,0.4241,37.76
233,0.108420,0.7448,0.4866,37.58
234,0.107605,0.7461,0.4466,38.32
235,0.107742,0.7462,0.5076,37.63
236,0.107713,0.7462,0.2684,37.50
237,0.107433,0.7468,0.4970,37.73
238,0.107940,0.7458,0.4393,37.48
239,0.107067,0.7470,0.4698,37.54
240,0.107500,0.7463,0.4187,38.77
241,0.106918,0.7476,0.4344,38.02
242,0.107394,0.7466,0.5018,37.67
243,0.106819,0.7477,0.4013,37.91
244,0.106748,0.7479,0.4865,37.53
245,0.106447,0.7482,0.5205,37.59
246,0.106253,0.7485,0.5209,37.64
247,0.106611,0.7486,0.4380,37.52
248,0.106203,0.7485,0.4207,37.51
249,0.105980,0.7490,0.3318,37.56
250,0.105635,0.7495,0.5023,37.59
251,0.105707,0.7496,0.3827,37.88
252,0.105871,0.7492,0.5043,37.54
253,0.105630,0.7499,0.5102,37.55
254,0.105176,0.7504,0.4492,37.55
255,0.105653,0.7500,0.4976,37.63
256,0.105127,0.7505,0.5240,37.54
257,0.105381,0.7501,0.4538,37.55
258,0.104840,0.7508,0.2995,37.54
259,0.104853,0.7507,0.4553,37.56
260,0.104831,0.7511,0.4454,37.64
261,0.104695,0.7512,0.5180,38.23
262,0.104862,0.7510,0.4842,37.92
263,0.104947,0.7507,0.4371,38.33
264,0.104443,0.7517,0.4475,38.16
265,0.104683,0.7514,0.4046,38.31
266,0.104924,0.7509,0.4323,38.15
267,0.103704,0.7528,0.5186,38.01
268,0.103967,0.7525,0.4854,37.99
269,0.103898,0.7524,0.4072,37.92
270,0.103555,0.7532,0.5155,38.01
271,0.104112,0.7526,0.4648,38.39
272,0.103783,0.7527,0.4051,38.56
273,0.103859,0.7530,0.5101,38.07
274,0.103406,0.7538,0.4205,38.14
275,0.103472,0.7535,0.3899,38.03
276,0.103396,0.7532,0.4466,38.00
277,0.103312,0.7536,0.5331,38.02
278,0.102905,0.7544,0.4077,38.07
279,0.102742,0.7544,0.4947,37.87
280,0.103093,0.7543,0.4957,37.98
281,0.102929,0.7544,0.4183,37.85
282,0.102350,0.7551,0.4722,38.18
283,0.102733,0.7549,0.5308,38.22
284,0.102464,0.7550,0.4056,38.24
285,0.102441,0.7554,0.4629,38.96
286,0.102604,0.7545,0.4983,38.33
287,0.102617,0.7549,0.4814,38.11
288,0.102290,0.7556,0.5110,38.25
289,0.102115,0.7558,0.4712,38.38
290,0.102062,0.7558,0.5085,38.27
291,0.102031,0.7560,0.4596,38.15
292,0.101856,0.7558,0.5340,38.28
293,0.101899,0.7563,0.4451,38.20
294,0.102010,0.7561,0.4715,38.14
295,0.101420,0.7569,0.3638,38.37
296,0.102040,0.7559,0.4387,38.20
297,0.101449,0.7569,0.3950,38.12
298,0.101469,0.7567,0.4534,38.85
299,0.100970,0.7577,0.4779,38.70
300,0.101056,0.7573,0.2557,38.21
301,0.101287,0.7572,0.3445,38.14
302,0.100875,0.7579,0.4162,39.35
303,0.100731,0.7579,0.4769,39.34
304,0.100631,0.7581,0.4175,38.09
305,0.100478,0.7587,0.5041,38.17
306,0.101068,0.7578,0.4989,38.22
307,0.100696,0.7582,0.5012,38.23
308,0.100449,0.7587,0.3535,38.29
309,0.100842,0.7581,0.3808,38.31
310,0.100214,0.7590,0.4130,38.06
311,0.099977,0.7595,0.4905,38.13
312,0.100493,0.7585,0.3684,38.22
313,0.100026,0.7594,0.4576,37.98
314,0.100092,0.7593,0.4890,38.34
315,0.100370,0.7588,0.4204,38.44
316,0.100197,0.7593,0.4505,38.37
317,0.099816,0.7596,0.2799,38.10
318,0.100065,0.7593,0.4780,38.19
319,0.099771,0.7595,0.5284,38.00
320,0.099899,0.7597,0.3276,38.01
321,0.099882,0.7595,0.5032,37.94
322,0.100532,0.7587,0.4953,37.89
323,0.099229,0.7606,0.5083,38.07
324,0.099711,0.7598,0.3607,37.91
325,0.099965,0.7595,0.4088,38.00
326,0.099314,0.7605,0.4018,38.11
327,0.099093,0.7606,0.3509,38.94
328,0.099119,0.7608,0.4112,38.85
329,0.099100,0.7607,0.3950,38.31
330,0.098947,0.7613,0.5056,38.32
331,0.098926,0.7613,0.5300,38.30
332,0.099157,0.7611,0.3959,37.83
333,0.098999,0.7609,0.3715,38.15
334,0.098598,0.7616,0.4571,38.14
335,0.099085,0.7611,0.4866,38.32
336,0.098632,0.7616,0.4269,38.15
337,0.098366,0.7621,0.4099,37.96
338,0.098838,0.7616,0.4315,37.82
339,0.098532,0.7622,0.4232,38.24
340,0.098334,0.7623,0.4977,37.97
341,0.098464,0.7622,0.3655,38.18
342,0.098034,0.7628,0.3721,38.51
