Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.380585,0.5157,0.5043,31.52
1,0.326244,0.5476,0.5402,27.10
2,0.307299,0.5596,0.5124,24.64
3,0.300271,0.5620,0.4973,30.06
4,0.291750,0.5681,0.5370,24.07
5,0.286717,0.5733,0.4930,24.49
6,0.282207,0.5763,0.4833,27.24
7,0.276312,0.5805,0.4571,27.42
8,0.272936,0.5823,0.5214,24.17
9,0.268157,0.5851,0.5498,25.58
10,0.266468,0.5871,0.5424,23.95
11,0.260755,0.5894,0.5046,21.36
12,0.258044,0.5925,0.5268,22.35
13,0.254068,0.5951,0.5094,21.29
14,0.252958,0.5953,0.5164,21.39
15,0.248941,0.5984,0.4532,21.22
16,0.247129,0.5997,0.5414,21.25
17,0.244422,0.6011,0.5292,21.22
18,0.242912,0.6020,0.5297,21.19
19,0.239624,0.6050,0.5406,21.25
20,0.237384,0.6062,0.5359,21.30
21,0.233609,0.6094,0.5476,22.08
22,0.232368,0.6099,0.5320,21.24
23,0.229793,0.6135,0.5516,21.28
24,0.227907,0.6136,0.5342,21.40
25,0.223881,0.6171,0.5462,21.34
26,0.222499,0.6176,0.5605,21.29
27,0.221056,0.6197,0.5655,21.15
28,0.219866,0.6202,0.5522,21.26
29,0.217615,0.6221,0.5314,21.21
30,0.214068,0.6243,0.5581,21.27
31,0.212860,0.6268,0.5518,21.24
32,0.210365,0.6284,0.5552,21.26
33,0.208944,0.6304,0.5459,21.21
34,0.206046,0.6320,0.5351,21.26
35,0.204527,0.6331,0.5537,21.27
36,0.202746,0.6347,0.5324,21.40
37,0.200142,0.6371,0.5472,21.34
38,0.199352,0.6364,0.5582,21.20
39,0.198633,0.6383,0.5551,21.19
40,0.196524,0.6404,0.5559,21.86
41,0.194127,0.6416,0.5297,21.33
42,0.191102,0.6450,0.5481,21.45
43,0.190435,0.6453,0.5407,21.53
44,0.190082,0.6463,0.5504,21.57
45,0.189117,0.6471,0.5588,21.24
46,0.187338,0.6490,0.5145,21.25
47,0.185561,0.6498,0.5429,21.27
48,0.184941,0.6515,0.5079,21.29
49,0.184667,0.6512,0.5169,21.22
50,0.182209,0.6527,0.5393,21.33
51,0.180180,0.6548,0.5509,21.23
52,0.179951,0.6546,0.5016,21.28
53,0.179454,0.6563,0.3941,21.23
54,0.179552,0.6562,0.5160,21.30
55,0.177886,0.6572,0.5307,21.61
56,0.177032,0.6584,0.4761,21.36
57,0.174484,0.6608,0.4813,21.61
58,0.174792,0.6601,0.5137,21.27
59,0.174256,0.6608,0.5478,21.35
60,0.173695,0.6615,0.4681,21.31
61,0.171644,0.6645,0.5027,21.27
62,0.171294,0.6637,0.5234,21.50
63,0.172792,0.6628,0.5007,21.22
64,0.170096,0.6652,0.5576,21.35
65,0.169181,0.6654,0.5379,21.28
66,0.169520,0.6651,0.4103,24.46
67,0.168041,0.6673,0.5521,21.75
68,0.167321,0.6679,0.5397,21.30
69,0.166849,0.6684,0.4359,21.56
70,0.166040,0.6696,0.5421,21.23
71,0.165945,0.6693,0.5483,21.47
72,0.165581,0.6696,0.5518,21.49
73,0.163562,0.6717,0.5585,21.29
74,0.165004,0.6710,0.5259,21.33
75,0.163472,0.6716,0.5216,21.37
76,0.162836,0.6727,0.4901,24.10
77,0.163186,0.6724,0.4657,21.71
78,0.162884,0.6730,0.5322,21.35
79,0.161654,0.6742,0.4519,21.20
80,0.161105,0.6740,0.4921,21.36
81,0.161061,0.6748,0.5474,21.30
82,0.159153,0.6765,0.3616,21.32
83,0.159767,0.6758,0.5474,21.30
84,0.159170,0.6768,0.3732,21.43
85,0.159791,0.6756,0.5330,21.24
86,0.158489,0.6779,0.5137,21.24
87,0.158024,0.6775,0.5098,21.24
88,0.157400,0.6781,0.5064,21.47
89,0.156235,0.6794,0.5342,21.30
90,0.156128,0.6799,0.4880,21.42
91,0.156337,0.6797,0.5546,21.26
92,0.155955,0.6800,0.5448,21.32
93,0.155602,0.6810,0.5254,21.31
94,0.155267,0.6808,0.5327,22.33
95,0.154238,0.6817,0.5238,21.25
96,0.153991,0.6822,0.5275,21.23
97,0.153287,0.6826,0.4824,21.21
98,0.153225,0.6832,0.5033,21.90
99,0.153689,0.6824,0.5380,21.49
100,0.153889,0.6825,0.5368,21.26
101,0.152152,0.6841,0.3504,21.22
102,0.152297,0.6842,0.4914,21.59
103,0.152047,0.6848,0.5476,21.30
104,0.151859,0.6843,0.3981,21.29
105,0.151672,0.6850,0.4524,21.42
106,0.149622,0.6876,0.5517,21.21
107,0.150272,0.6863,0.5218,21.67
108,0.150894,0.6853,0.5188,21.47
109,0.149218,0.6874,0.4113,21.20
110,0.149475,0.6873,0.4468,21.26
111,0.150397,0.6858,0.4658,24.23
112,0.149195,0.6879,0.4965,21.26
113,0.148744,0.6881,0.4675,21.33
114,0.148071,0.6888,0.4774,21.49
115,0.148812,0.6881,0.4847,21.28
116,0.148232,0.6888,0.5068,21.35
117,0.149564,0.6874,0.4893,21.39
118,0.147135,0.6901,0.5009,21.37
119,0.147740,0.6895,0.5162,21.26
120,0.146371,0.6909,0.5070,21.87
121,0.147297,0.6901,0.5446,21.35
122,0.146034,0.6909,0.2281,21.36
123,0.146970,0.6895,0.3926,21.23
124,0.145877,0.6914,0.5420,21.30
125,0.145631,0.6917,0.5483,21.23
126,0.145527,0.6919,0.5477,21.24
127,0.144787,0.6926,0.4330,21.49
128,0.145669,0.6918,0.4608,21.25
129,0.145066,0.6928,0.5460,21.36
130,0.144395,0.6930,0.5485,21.27
131,0.144701,0.6935,0.5502,21.34
132,0.143898,0.6937,0.2989,21.40
133,0.144624,0.6933,0.4982,21.59
134,0.143567,0.6938,0.5404,21.20
135,0.143378,0.6945,0.5509,21.43
136,0.143541,0.6948,0.4043,21.40
137,0.142460,0.6957,0.4990,21.28
138,0.143298,0.6950,0.5366,21.36
139,0.142483,0.6961,0.5011,21.40
140,0.142766,0.6952,0.5508,21.25
141,0.142447,0.6956,0.5535,21.37
142,0.142215,0.6960,0.5015,21.24
143,0.141357,0.6965,0.5296,21.24
144,0.141743,0.6966,0.4370,21.61
145,0.141311,0.6968,0.1773,21.39
146,0.140673,0.6979,0.4568,21.34
147,0.141218,0.6967,0.4254,21.49
148,0.140025,0.6987,0.5409,21.32
149,0.140011,0.6985,0.3861,21.76
150,0.141051,0.6973,0.5432,21.36
151,0.139819,0.6988,0.5249,21.31
152,0.140484,0.6983,0.5241,22.19
153,0.139687,0.6991,0.3621,21.27
154,0.139471,0.6994,0.5038,21.43
155,0.138761,0.6996,0.2935,21.51
156,0.140149,0.6987,0.5042,21.50
157,0.138262,0.7010,0.5539,21.31
158,0.138794,0.6998,0.4265,21.29
159,0.138961,0.7002,0.5542,21.48
160,0.138088,0.7011,0.4705,21.31
161,0.138018,0.7011,0.5305,21.73
162,0.138110,0.7011,0.5346,21.30
163,0.138283,0.7007,0.4821,21.72
164,0.137566,0.7014,0.5145,21.28
165,0.137276,0.7022,0.3241,21.40
166,0.137265,0.7023,0.3961,21.38
167,0.137055,0.7021,0.5149,24.26
168,0.137271,0.7025,0.4253,21.38
169,0.136979,0.7025,0.5517,21.52
170,0.136464,0.7033,0.3358,21.27
171,0.136003,0.7038,0.5475,21.41
172,0.136492,0.7031,0.5481,21.40
173,0.135984,0.7037,0.5439,22.04
174,0.135496,0.7042,0.4376,21.21
175,0.135966,0.7032,0.4211,21.24
176,0.135498,0.7044,0.5365,21.32
177,0.135167,0.7045,0.4846,21.24
178,0.135345,0.7048,0.2649,21.23
179,0.135227,0.7048,0.4860,21.29
180,0.135640,0.7038,0.5374,21.25
181,0.134534,0.7055,0.5472,21.44
182,0.134301,0.7060,0.3664,21.57
183,0.134127,0.7060,0.3716,21.41
184,0.134167,0.7064,0.4186,21.39
185,0.133341,0.7070,0.4651,21.34
186,0.133428,0.7071,0.5332,23.40
187,0.133614,0.7064,0.5431,21.28
188,0.133938,0.7067,0.4667,21.38
189,0.132822,0.7079,0.3490,21.22
190,0.132791,0.7076,0.4083,21.47
191,0.133025,0.7075,0.5041,21.52
192,0.132224,0.7087,0.5314,21.24
193,0.132224,0.7084,0.5087,21.60
194,0.131885,0.7087,0.5485,21.68
195,0.131798,0.7087,0.4207,21.20
196,0.131859,0.7090,0.5408,21.37
197,0.131622,0.7092,0.5201,21.35
198,0.131433,0.7094,0.2800,21.22
199,0.131298,0.7099,0.4970,21.36
200,0.130543,0.7104,0.3424,21.29
201,0.131056,0.7100,0.4884,21.21
