Epoch,IOU_Train,IOU_Val
0,0.5157,0.5043
1,0.5476,0.5402
2,0.5596,0.5124
3,0.5620,0.4973
4,0.5681,0.5370
5,0.5733,0.4930
6,0.5763,0.4833
7,0.5805,0.4571
8,0.5823,0.5214
9,0.5851,0.5498
10,0.5871,0.5424
11,0.5894,0.5046
12,0.5925,0.5268
13,0.5951,0.5094
14,0.5953,0.5164
15,0.5984,0.4532
16,0.5997,0.5414
17,0.6011,0.5292
18,0.6020,0.5297
19,0.6050,0.5406
20,0.6062,0.5359
21,0.6094,0.5476
22,0.6099,0.5320
23,0.6135,0.5516
24,0.6136,0.5342
25,0.6171,0.5462
26,0.6176,0.5605
27,0.6197,0.5655
28,0.6202,0.5522
29,0.6221,0.5314
30,0.6243,0.5581
31,0.6268,0.5518
32,0.6284,0.5552
33,0.6304,0.5459
34,0.6320,0.5351
35,0.6331,0.5537
36,0.6347,0.5324
37,0.6371,0.5472
38,0.6364,0.5582
39,0.6383,0.5551
40,0.6404,0.5559
41,0.6416,0.5297
42,0.6450,0.5481
43,0.6453,0.5407
44,0.6463,0.5504
45,0.6471,0.5588
46,0.6490,0.5145
47,0.6498,0.5429
48,0.6515,0.5079
49,0.6512,0.5169
50,0.6527,0.5393
51,0.6548,0.5509
52,0.6546,0.5016
53,0.6563,0.3941
54,0.6562,0.5160
55,0.6572,0.5307
56,0.6584,0.4761
57,0.6608,0.4813
58,0.6601,0.5137
59,0.6608,0.5478
60,0.6615,0.4681
61,0.6645,0.5027
62,0.6637,0.5234
63,0.6628,0.5007
64,0.6652,0.5576
65,0.6654,0.5379
66,0.6651,0.4103
67,0.6673,0.5521
68,0.6679,0.5397
69,0.6684,0.4359
70,0.6696,0.5421
71,0.6693,0.5483
72,0.6696,0.5518
73,0.6717,0.5585
74,0.6710,0.5259
75,0.6716,0.5216
76,0.6727,0.4901
77,0.6724,0.4657
78,0.6730,0.5322
79,0.6742,0.4519
80,0.6740,0.4921
81,0.6748,0.5474
82,0.6765,0.3616
83,0.6758,0.5474
84,0.6768,0.3732
85,0.6756,0.5330
86,0.6779,0.5137
87,0.6775,0.5098
88,0.6781,0.5064
89,0.6794,0.5342
90,0.6799,0.4880
91,0.6797,0.5546
92,0.6800,0.5448
93,0.6810,0.5254
94,0.6808,0.5327
95,0.6817,0.5238
96,0.6822,0.5275
97,0.6826,0.4824
98,0.6832,0.5033
99,0.6824,0.5380
100,0.6825,0.5368
101,0.6841,0.3504
102,0.6842,0.4914
103,0.6848,0.5476
104,0.6843,0.3981
105,0.6850,0.4524
106,0.6876,0.5517
107,0.6863,0.5218
108,0.6853,0.5188
109,0.6874,0.4113
110,0.6873,0.4468
111,0.6858,0.4658
112,0.6879,0.4965
113,0.6881,0.4675
114,0.6888,0.4774
115,0.6881,0.4847
116,0.6888,0.5068
117,0.6874,0.4893
118,0.6901,0.5009
119,0.6895,0.5162
120,0.6909,0.5070
121,0.6901,0.5446
122,0.6909,0.2281
123,0.6895,0.3926
124,0.6914,0.5420
125,0.6917,0.5483
126,0.6919,0.5477
127,0.6926,0.4330
128,0.6918,0.4608
129,0.6928,0.5460
130,0.6930,0.5485
131,0.6935,0.5502
132,0.6937,0.2989
133,0.6933,0.4982
134,0.6938,0.5404
135,0.6945,0.5509
136,0.6948,0.4043
137,0.6957,0.4990
138,0.6950,0.5366
139,0.6961,0.5011
140,0.6952,0.5508
141,0.6956,0.5535
142,0.6960,0.5015
143,0.6965,0.5296
144,0.6966,0.4370
145,0.6968,0.1773
146,0.6979,0.4568
147,0.6967,0.4254
148,0.6987,0.5409
149,0.6985,0.3861
150,0.6973,0.5432
151,0.6988,0.5249
152,0.6983,0.5241
153,0.6991,0.3621
154,0.6994,0.5038
155,0.6996,0.2935
156,0.6987,0.5042
157,0.7010,0.5539
158,0.6998,0.4265
159,0.7002,0.5542
160,0.7011,0.4705
161,0.7011,0.5305
162,0.7011,0.5346
163,0.7007,0.4821
164,0.7014,0.5145
165,0.7022,0.3241
166,0.7023,0.3961
167,0.7021,0.5149
168,0.7025,0.4253
169,0.7025,0.5517
170,0.7033,0.3358
171,0.7038,0.5475
172,0.7031,0.5481
173,0.7037,0.5439
174,0.7042,0.4376
175,0.7032,0.4211
176,0.7044,0.5365
177,0.7045,0.4846
178,0.7048,0.2649
179,0.7048,0.4860
180,0.7038,0.5374
181,0.7055,0.5472
182,0.7060,0.3664
183,0.7060,0.3716
184,0.7064,0.4186
185,0.7070,0.4651
186,0.7071,0.5332
187,0.7064,0.5431
188,0.7067,0.4667
189,0.7079,0.3490
190,0.7076,0.4083
191,0.7075,0.5041
192,0.7087,0.5314
193,0.7084,0.5087
194,0.7087,0.5485
195,0.7087,0.4207
196,0.7090,0.5408
197,0.7092,0.5201
198,0.7094,0.2800
199,0.7099,0.4970
200,0.7104,0.3424
201,0.7100,0.4884
202,0.7110,0.5328
203,0.7109,0.3133
204,0.7117,0.2439
205,0.7107,0.4475
206,0.7124,0.5467
207,0.7120,0.5021
208,0.7121,0.4553
209,0.7130,0.4936
210,0.7121,0.4802
211,0.7132,0.4727
212,0.7128,0.2942
213,0.7130,0.3924
214,0.7132,0.5028
