Epoch,IOU_Train,IOU_Val
0,0.5114,0.5193
1,0.5501,0.5394
2,0.5699,0.5261
3,0.5787,0.5274
4,0.5873,0.5434
5,0.5945,0.5420
6,0.5986,0.5252
7,0.6034,0.4709
8,0.6077,0.4802
9,0.6104,0.3737
10,0.6125,0.5253
11,0.6156,0.4730
12,0.6194,0.5380
13,0.6225,0.5258
14,0.6262,0.5671
15,0.6264,0.5187
16,0.6322,0.5379
17,0.6314,0.4147
18,0.6341,0.4293
19,0.6356,0.4223
20,0.6378,0.4290
21,0.6401,0.5528
22,0.6420,0.4842
23,0.6416,0.4179
24,0.6430,0.4082
25,0.6471,0.5534
26,0.6469,0.5137
27,0.6484,0.4760
28,0.6505,0.5063
29,0.6519,0.3209
30,0.6531,0.4542
31,0.6536,0.4971
32,0.6556,0.5276
33,0.6578,0.4782
34,0.6562,0.5032
35,0.6592,0.4984
36,0.6603,0.5027
37,0.6623,0.5300
38,0.6630,0.4886
39,0.6635,0.4476
40,0.6669,0.5433
41,0.6653,0.5059
42,0.6673,0.4217
43,0.6690,0.4389
44,0.6681,0.5204
45,0.6688,0.5219
46,0.6716,0.5625
47,0.6708,0.5525
48,0.6740,0.4942
49,0.6739,0.5230
50,0.6751,0.4484
51,0.6760,0.5555
52,0.6777,0.5161
53,0.6773,0.4898
54,0.6794,0.5263
55,0.6803,0.5655
56,0.6788,0.5534
57,0.6800,0.5438
58,0.6819,0.5442
59,0.6834,0.5085
60,0.6838,0.5352
61,0.6845,0.5290
62,0.6848,0.5074
63,0.6860,0.5076
64,0.6866,0.4223
65,0.6864,0.5068
66,0.6882,0.3600
67,0.6870,0.4784
68,0.6896,0.5109
69,0.6875,0.3785
70,0.6914,0.5620
71,0.6909,0.4652
72,0.6921,0.5377
73,0.6907,0.5461
74,0.6935,0.4359
75,0.6934,0.5396
76,0.6934,0.5403
77,0.6956,0.4726
78,0.6940,0.5097
79,0.6950,0.5728
80,0.6954,0.5291
81,0.6958,0.5538
82,0.6973,0.4792
83,0.6974,0.5021
84,0.6980,0.5403
85,0.7003,0.5121
86,0.6992,0.4822
87,0.7010,0.5002
88,0.7017,0.5020
89,0.7011,0.5083
90,0.7033,0.5429
91,0.7016,0.4926
92,0.7030,0.4870
93,0.7026,0.4997
94,0.7050,0.4855
95,0.7045,0.5645
96,0.7057,0.5067
97,0.7042,0.5057
98,0.7058,0.5524
99,0.7070,0.5212
100,0.7085,0.5376
101,0.7088,0.5093
102,0.7081,0.5412
103,0.7093,0.5396
104,0.7087,0.3953
105,0.7103,0.4730
106,0.7098,0.5206
107,0.7114,0.4471
108,0.7104,0.3500
109,0.7122,0.5265
110,0.7128,0.5608
111,0.7123,0.4978
112,0.7150,0.5461
113,0.7152,0.4706
114,0.7144,0.4417
115,0.7177,0.5509
116,0.7167,0.4075
117,0.7175,0.3856
118,0.7178,0.5382
119,0.7195,0.4647
120,0.7191,0.4843
121,0.7197,0.5097
122,0.7214,0.4899
123,0.7211,0.5664
124,0.7222,0.4625
125,0.7222,0.4580
126,0.7248,0.5625
127,0.7245,0.5009
128,0.7245,0.5002
129,0.7263,0.5076
130,0.7262,0.5111
131,0.7261,0.2569
132,0.7275,0.4766
133,0.7279,0.5143
134,0.7275,0.4890
135,0.7303,0.3140
136,0.7302,0.5351
137,0.7318,0.4132
138,0.7312,0.5368
139,0.7318,0.5340
140,0.7323,0.5228
141,0.7333,0.5313
142,0.7343,0.5384
143,0.7344,0.4894
144,0.7342,0.3695
145,0.7354,0.4096
146,0.7364,0.5540
147,0.7370,0.4648
148,0.7374,0.4827
149,0.7375,0.4103
150,0.7392,0.5288
151,0.7387,0.4675
152,0.7395,0.3831
153,0.7400,0.4468
154,0.7406,0.4880
155,0.7412,0.4663
156,0.7410,0.5212
157,0.7423,0.5120
158,0.7412,0.3994
159,0.7441,0.5108
160,0.7441,0.3510
161,0.7441,0.4294
162,0.7440,0.4705
163,0.7466,0.4324
164,0.7452,0.4911
165,0.7463,0.4688
166,0.7471,0.4533
167,0.7468,0.5031
168,0.7477,0.5189
169,0.7485,0.4061
170,0.7486,0.4531
171,0.7491,0.3154
172,0.7503,0.4891
173,0.7504,0.5147
174,0.7508,0.3764
175,0.7520,0.5146
176,0.7519,0.4970
177,0.7522,0.4644
178,0.7527,0.5208
179,0.7528,0.4995
180,0.7537,0.4298
181,0.7548,0.3463
182,0.7547,0.5093
183,0.7550,0.4076
184,0.7551,0.4027
185,0.7559,0.4693
186,0.7570,0.4912
187,0.7565,0.3339
188,0.7578,0.5396
189,0.7574,0.5066
190,0.7573,0.4689
191,0.7587,0.3090
192,0.7563,0.4413
193,0.7606,0.5248
194,0.7589,0.4738
195,0.7594,0.4306
196,0.7607,0.4793
197,0.7611,0.5237
198,0.7622,0.5559
199,0.7615,0.4771
200,0.7619,0.4728
201,0.7636,0.4365
202,0.7637,0.4994
203,0.7631,0.3806
204,0.7643,0.5081
205,0.7644,0.4487
206,0.7654,0.4418
207,0.7647,0.3953
208,0.7661,0.4085
209,0.7660,0.3522
210,0.7659,0.4895
211,0.7668,0.4785
212,0.7673,0.4973
213,0.7666,0.4376
214,0.7683,0.3882
215,0.7681,0.3923
216,0.7676,0.4589
217,0.7685,0.5110
218,0.7700,0.4492
219,0.7700,0.4513
220,0.7691,0.4464
221,0.7695,0.5115
222,0.7697,0.4775
223,0.7698,0.4512
224,0.7719,0.4556
225,0.7716,0.3527
226,0.7702,0.5062
227,0.7729,0.5095
228,0.7716,0.4674
229,0.7727,0.4294
230,0.7735,0.5013
231,0.7741,0.3632
232,0.7738,0.4796
233,0.7733,0.3963
234,0.7748,0.4824
235,0.7744,0.4004
236,0.7754,0.3811
237,0.7749,0.4746
238,0.7765,0.4523
239,0.7765,0.3757
240,0.7753,0.5264
241,0.7772,0.4321
242,0.7769,0.5142
243,0.7780,0.4907
244,0.7781,0.4406
245,0.7784,0.5190
246,0.7782,0.4568
247,0.7789,0.4727
248,0.7800,0.4512
249,0.7796,0.4982
250,0.7786,0.3843
251,0.7802,0.4169
252,0.7805,0.4525
253,0.7802,0.4657
254,0.7807,0.3990
255,0.7804,0.4732
256,0.7815,0.4906
257,0.7823,0.4408
258,0.7810,0.4701
259,0.7824,0.4411
260,0.7818,0.3365
261,0.7830,0.3427
262,0.7834,0.4176
263,0.7836,0.4297
264,0.7829,0.3415
265,0.7832,0.4465
266,0.7839,0.5238
267,0.7848,0.5040
268,0.7847,0.3471
269,0.7840,0.4467
270,0.7848,0.4275
271,0.7851,0.4885
272,0.7865,0.4660
273,0.7857,0.3563
274,0.7859,0.5071
275,0.7859,0.4293
276,0.7865,0.4036
277,0.7875,0.4789
278,0.7872,0.2856
279,0.7871,0.5281
280,0.7870,0.5131
281,0.7881,0.5019
282,0.7882,0.5036
283,0.7891,0.5299
284,0.7883,0.4545
285,0.7890,0.4730
286,0.7893,0.4886
287,0.7890,0.2895
288,0.7900,0.5338
289,0.7903,0.3656
290,0.7899,0.5148
291,0.7911,0.4859
292,0.7907,0.4191
293,0.7908,0.4016
294,0.7914,0.5180
295,0.7909,0.3967
296,0.7917,0.4883
297,0.7920,0.4406
298,0.7915,0.2319
299,0.7924,0.4967
300,0.7928,0.5033
301,0.7927,0.4294
302,0.7931,0.5324
303,0.7935,0.3769
304,0.7934,0.4924
305,0.7933,0.4851
306,0.7932,0.4232
307,0.7950,0.4482
308,0.7948,0.4429
309,0.7948,0.5050
310,0.7952,0.3413
311,0.7952,0.4681
312,0.7957,0.3898
313,0.7949,0.5320
314,0.7953,0.4931
315,0.7957,0.5010
316,0.7956,0.4939
317,0.7967,0.4786
318,0.7968,0.3969
319,0.7972,0.3732
320,0.7971,0.3632
321,0.7969,0.4938
322,0.7966,0.4945
323,0.7970,0.4965
324,0.7979,0.3529
325,0.7981,0.3680
326,0.7978,0.4836
327,0.7983,0.5265
328,0.7986,0.5039
329,0.7982,0.4890
330,0.7994,0.5120
331,0.7982,0.4915
332,0.7998,0.3450
333,0.7998,0.4609
334,0.7993,0.3630
335,0.7992,0.3190
336,0.7998,0.4449
337,0.7995,0.3074
338,0.7999,0.3863
339,0.8001,0.4929
340,0.8005,0.4406
341,0.8013,0.4601
342,0.8010,0.3422
343,0.8010,0.5088
344,0.8003,0.5292
345,0.8013,0.3568
346,0.8021,0.3516
347,0.8014,0.4749
348,0.8019,0.4273
349,0.8015,0.5072
350,0.8026,0.4459
351,0.8022,0.3824
352,0.8021,0.3874
353,0.8031,0.4076
354,0.8038,0.4664
355,0.8022,0.4579
356,0.8036,0.3484
357,0.8033,0.4326
358,0.8035,0.4203
359,0.8038,0.4547
360,0.8042,0.4633
361,0.8044,0.4242
362,0.8045,0.3213
363,0.8048,0.5107
364,0.8056,0.4977
365,0.8050,0.4204
366,0.8049,0.4108
367,0.8045,0.5003
368,0.8063,0.4520
369,0.8067,0.3463
370,0.8065,0.3620
371,0.8069,0.5265
372,0.8066,0.5049
373,0.8059,0.2882
374,0.8080,0.4375
375,0.8074,0.4764
376,0.8066,0.4580
377,0.8062,0.4061
378,0.8076,0.4111
379,0.8071,0.4039
380,0.8072,0.3025
381,0.8080,0.4417
382,0.8078,0.5034
383,0.8077,0.4497
384,0.8076,0.4951
385,0.8086,0.3642
386,0.8074,0.4298
387,0.8092,0.4173
388,0.8085,0.4280
389,0.8094,0.4502
390,0.8097,0.2876
391,0.8087,0.5025
