Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.372820,0.5758,0.5888,14.08
1,0.309491,0.6256,0.5828,14.03
2,0.295842,0.6357,0.5705,14.52
3,0.285150,0.6418,0.5847,13.73
4,0.278592,0.6462,0.5793,13.74
5,0.274410,0.6484,0.5877,13.67
6,0.267032,0.6543,0.5477,13.73
7,0.263586,0.6559,0.5728,13.69
8,0.257430,0.6609,0.6015,13.66
9,0.253326,0.6633,0.6032,13.67
10,0.249590,0.6660,0.5766,15.49
11,0.244527,0.6689,0.6070,13.61
12,0.240477,0.6716,0.5764,13.88
13,0.234625,0.6762,0.6065,13.66
14,0.232498,0.6774,0.5568,14.23
15,0.230329,0.6799,0.5774,13.67
16,0.224820,0.6827,0.6010,13.65
17,0.221418,0.6858,0.5467,13.84
18,0.220400,0.6855,0.5840,13.65
19,0.214795,0.6902,0.5895,13.84
20,0.213260,0.6917,0.5999,13.85
21,0.209370,0.6945,0.5823,13.75
22,0.206036,0.6977,0.5570,13.77
23,0.204996,0.6988,0.5636,13.76
24,0.202421,0.6995,0.5588,13.73
25,0.198101,0.7037,0.5073,13.73
26,0.196771,0.7045,0.5827,13.68
27,0.194786,0.7070,0.5325,13.79
28,0.191723,0.7094,0.5181,13.72
29,0.190803,0.7104,0.5035,14.41
30,0.190318,0.7101,0.4125,13.93
31,0.188373,0.7129,0.6065,13.78
32,0.186358,0.7144,0.5811,13.78
33,0.184651,0.7159,0.5827,13.77
34,0.184601,0.7166,0.5770,13.77
35,0.182508,0.7188,0.5926,13.78
36,0.181127,0.7185,0.5225,13.77
37,0.180084,0.7204,0.5516,13.77
38,0.178897,0.7213,0.5556,13.69
39,0.177521,0.7221,0.5426,13.63
40,0.175921,0.7234,0.5371,13.81
41,0.175216,0.7245,0.5806,13.81
42,0.174025,0.7256,0.4265,13.68
43,0.173063,0.7261,0.4681,13.83
44,0.172085,0.7268,0.4982,13.81
45,0.170911,0.7279,0.6054,13.77
46,0.171421,0.7275,0.5475,13.82
47,0.170086,0.7293,0.5549,15.85
48,0.169603,0.7289,0.5269,14.06
49,0.168016,0.7303,0.5756,13.80
50,0.166190,0.7321,0.5349,13.81
51,0.164533,0.7333,0.5585,13.75
52,0.165145,0.7328,0.5493,13.81
53,0.162863,0.7347,0.4990,13.96
54,0.162285,0.7358,0.5863,13.98
55,0.161595,0.7360,0.5983,13.83
56,0.160607,0.7373,0.5641,13.83
57,0.160362,0.7374,0.5274,15.78
58,0.159228,0.7383,0.5197,13.90
59,0.160316,0.7382,0.5250,13.72
60,0.157800,0.7395,0.5457,13.87
