Epoch,IOU_Train,IOU_Val
0,0.5120,0.5322
1,0.5502,0.5557
2,0.5635,0.5576
3,0.5708,0.5355
4,0.5795,0.5381
5,0.5828,0.5272
6,0.5877,0.5564
7,0.5914,0.5497
8,0.5967,0.5291
9,0.6005,0.3698
10,0.6045,0.5497
11,0.6081,0.5447
12,0.6134,0.4498
13,0.6144,0.4664
14,0.6194,0.4399
15,0.6226,0.5161
16,0.6265,0.4862
17,0.6275,0.3598
18,0.6303,0.5281
19,0.6348,0.4718
20,0.6381,0.4533
21,0.6376,0.4007
22,0.6431,0.4466
23,0.6439,0.3906
24,0.6489,0.4226
25,0.6510,0.3642
26,0.6528,0.2550
27,0.6541,0.3663
28,0.6573,0.2760
29,0.6611,0.2359
30,0.6626,0.5249
31,0.6629,0.4115
32,0.6660,0.4784
33,0.6684,0.4147
34,0.6694,0.4925
35,0.6725,0.4215
36,0.6749,0.5196
37,0.6756,0.4234
38,0.6767,0.4746
39,0.6794,0.3344
40,0.6800,0.5219
41,0.6818,0.3863
42,0.6836,0.3649
43,0.6848,0.4491
44,0.6866,0.3838
45,0.6875,0.5196
46,0.6887,0.4146
47,0.6902,0.5214
48,0.6933,0.4794
49,0.6911,0.3711
50,0.6948,0.3785
51,0.6944,0.4442
52,0.6963,0.4679
53,0.6970,0.4573
54,0.6988,0.4762
55,0.6990,0.4726
56,0.7008,0.3335
57,0.7010,0.2378
58,0.7021,0.3092
59,0.7037,0.4880
60,0.7051,0.4993
61,0.7054,0.4683
62,0.7069,0.4512
63,0.7079,0.2610
64,0.7084,0.4934
65,0.7091,0.4044
66,0.7110,0.3550
67,0.7117,0.4931
68,0.7125,0.4965
69,0.7145,0.5023
70,0.7152,0.4312
71,0.7155,0.4432
72,0.7169,0.4478
73,0.7176,0.4649
74,0.7179,0.4354
75,0.7205,0.2632
76,0.7213,0.4626
77,0.7219,0.4603
78,0.7223,0.3415
79,0.7236,0.4239
80,0.7238,0.3757
81,0.7267,0.2394
82,0.7263,0.2359
83,0.7272,0.3660
84,0.7283,0.3987
85,0.7292,0.3205
86,0.7303,0.4849
87,0.7312,0.2720
88,0.7316,0.4677
89,0.7334,0.2201
90,0.7327,0.5184
91,0.7354,0.3841
92,0.7353,0.4488
93,0.7370,0.5513
94,0.7381,0.4817
95,0.7382,0.4851
96,0.7402,0.3944
97,0.7406,0.2257
98,0.7418,0.3823
99,0.7428,0.4099
100,0.7440,0.4775
101,0.7451,0.4638
102,0.7457,0.3799
103,0.7473,0.3085
104,0.7474,0.4127
105,0.7480,0.3179
106,0.7494,0.4829
107,0.7502,0.5423
108,0.7512,0.3101
109,0.7529,0.4034
110,0.7531,0.4454
111,0.7541,0.4289
112,0.7555,0.3783
113,0.7551,0.4003
114,0.7573,0.4430
115,0.7572,0.3260
116,0.7586,0.3310
117,0.7594,0.5009
118,0.7605,0.4178
119,0.7611,0.3485
120,0.7631,0.4597
121,0.7629,0.4142
122,0.7633,0.2167
123,0.7651,0.2260
124,0.7651,0.3043
125,0.7660,0.3192
126,0.7667,0.4769
127,0.7668,0.4204
128,0.7690,0.2989
129,0.7695,0.3584
130,0.7702,0.4317
131,0.7705,0.4121
132,0.7717,0.3897
133,0.7722,0.4361
134,0.7731,0.3231
135,0.7740,0.3908
136,0.7750,0.4609
137,0.7758,0.4187
138,0.7751,0.2928
139,0.7762,0.3049
140,0.7768,0.3773
141,0.7781,0.4310
142,0.7788,0.4830
143,0.7786,0.3518
144,0.7802,0.2551
145,0.7797,0.3793
146,0.7817,0.4244
147,0.7817,0.4415
148,0.7824,0.3849
149,0.7833,0.4430
150,0.7833,0.4793
151,0.7835,0.4837
152,0.7844,0.2291
153,0.7852,0.4366
154,0.7863,0.3860
155,0.7862,0.4640
156,0.7875,0.2787
157,0.7873,0.4416
158,0.7884,0.3426
159,0.7886,0.4384
160,0.7887,0.2655
161,0.7894,0.3832
162,0.7904,0.4097
163,0.7905,0.4172
164,0.7911,0.4112
165,0.7916,0.4002
166,0.7925,0.2753
167,0.7923,0.3032
168,0.7941,0.4132
169,0.7940,0.4356
170,0.7944,0.4556
171,0.7940,0.5065
172,0.7954,0.3331
173,0.7956,0.3985
174,0.7962,0.4746
175,0.7973,0.3559
176,0.7973,0.4678
177,0.7986,0.5435
178,0.7981,0.1697
179,0.7988,0.3930
180,0.7991,0.4600
181,0.7998,0.4788
182,0.8005,0.4794
183,0.7998,0.3850
184,0.8001,0.2795
185,0.8014,0.4482
186,0.8018,0.1072
187,0.8010,0.3762
188,0.8025,0.3897
189,0.8030,0.3868
190,0.8035,0.3410
191,0.8042,0.4252
192,0.8046,0.2306
193,0.8045,0.2880
194,0.8052,0.3807
195,0.8054,0.1901
196,0.8064,0.3972
197,0.8062,0.5181
198,0.8070,0.1636
199,0.8069,0.2367
200,0.8075,0.3709
201,0.8078,0.4036
202,0.8083,0.4679
203,0.8083,0.3573
204,0.8091,0.4621
205,0.8092,0.3787
206,0.8102,0.3601
207,0.8104,0.4669
208,0.8105,0.3460
209,0.8106,0.4215
210,0.8118,0.3371
211,0.8118,0.4060
212,0.8121,0.4108
213,0.8123,0.4976
214,0.8131,0.3509
215,0.8133,0.3883
216,0.8136,0.3704
217,0.8138,0.3758
218,0.8145,0.3881
219,0.8153,0.3924
220,0.8138,0.2926
221,0.8155,0.3834
222,0.8155,0.3265
223,0.8159,0.2287
224,0.8165,0.4861
225,0.8168,0.4261
226,0.8170,0.3789
227,0.8175,0.4247
228,0.8172,0.3252
229,0.8181,0.4540
230,0.8185,0.4617
231,0.8187,0.1535
232,0.8185,0.4025
233,0.8189,0.3791
234,0.8195,0.3661
235,0.8196,0.2984
236,0.8200,0.4890
237,0.8210,0.3851
238,0.8202,0.3117
239,0.8208,0.4815
240,0.8217,0.3409
241,0.8215,0.3462
242,0.8213,0.4196
243,0.8231,0.4980
244,0.8225,0.3812
245,0.8227,0.3332
246,0.8229,0.3415
247,0.8232,0.3963
248,0.8238,0.3408
249,0.8242,0.1571
250,0.8240,0.3117
251,0.8249,0.3527
252,0.8244,0.4483
253,0.8250,0.5236
254,0.8251,0.4193
255,0.8260,0.2830
256,0.8261,0.2265
257,0.8259,0.3846
258,0.8260,0.1815
259,0.8264,0.4447
260,0.8274,0.3751
261,0.8274,0.3066
262,0.8273,0.3865
263,0.8279,0.4105
264,0.8280,0.4043
265,0.8285,0.3846
266,0.8288,0.4652
267,0.8293,0.2877
268,0.8292,0.2225
269,0.8295,0.3410
270,0.8301,0.3333
271,0.8300,0.3025
272,0.8303,0.3807
273,0.8308,0.2292
274,0.8301,0.3295
275,0.8311,0.4523
276,0.8309,0.4473
277,0.8315,0.3809
278,0.8318,0.3280
279,0.8311,0.4174
280,0.8322,0.3013
281,0.8323,0.3000
282,0.8326,0.2620
283,0.8333,0.3713
284,0.8329,0.4139
285,0.8335,0.3885
286,0.8336,0.4089
287,0.8336,0.3239
288,0.8346,0.4599
289,0.8338,0.2829
290,0.8347,0.3393
291,0.8345,0.4393
292,0.8351,0.4213
293,0.8352,0.3288
294,0.8355,0.3189
295,0.8356,0.3118
296,0.8360,0.3940
297,0.8365,0.3794
298,0.8366,0.2467
299,0.8370,0.4759
300,0.8367,0.2453
301,0.8377,0.4062
302,0.8375,0.3861
303,0.8375,0.4246
304,0.8375,0.3020
305,0.8374,0.3865
306,0.8381,0.2420
307,0.8386,0.3620
308,0.8384,0.2800
309,0.8384,0.3664
310,0.8387,0.4407
311,0.8388,0.2499
312,0.8396,0.3780
313,0.8404,0.3940
314,0.8397,0.4124
315,0.8402,0.3322
316,0.8400,0.2720
317,0.8402,0.3277
318,0.8413,0.3483
319,0.8409,0.3127
320,0.8409,0.4235
321,0.8415,0.3144
322,0.8422,0.3224
323,0.8417,0.3609
324,0.8419,0.3616
325,0.8425,0.3007
326,0.8422,0.3395
327,0.8425,0.4113
328,0.8427,0.3997
329,0.8427,0.4219
330,0.8432,0.3207
331,0.8439,0.2545
332,0.8442,0.4036
333,0.8439,0.4160
334,0.8437,0.3689
335,0.8442,0.4901
336,0.8446,0.3687
337,0.8450,0.3914
338,0.8451,0.3548
339,0.8453,0.3630
340,0.8445,0.3297
341,0.8457,0.4592
342,0.8450,0.2274
343,0.8458,0.4839
344,0.8460,0.3745
345,0.8460,0.4005
346,0.8463,0.3610
347,0.8464,0.3470
348,0.8467,0.3449
349,0.8472,0.4185
350,0.8479,0.3499
351,0.8473,0.3938
352,0.8476,0.4363
353,0.8478,0.2266
354,0.8478,0.2100
355,0.8480,0.2900
356,0.8485,0.3188
357,0.8482,0.4000
358,0.8485,0.3806
359,0.8491,0.3358
360,0.8484,0.4734
361,0.8493,0.3798
362,0.8496,0.4008
363,0.8495,0.2954
364,0.8496,0.3095
365,0.8504,0.4186
366,0.8498,0.4172
367,0.8506,0.3115
368,0.8509,0.4885
369,0.8502,0.2944
370,0.8510,0.4502
371,0.8510,0.4465
372,0.8511,0.2681
373,0.8515,0.4159
374,0.8521,0.4216
375,0.8517,0.2895
376,0.8519,0.2655
377,0.8518,0.4287
378,0.8521,0.3080
379,0.8527,0.3562
380,0.8525,0.3379
381,0.8530,0.3330
382,0.8531,0.3365
383,0.8531,0.3610
384,0.8524,0.4515
385,0.8538,0.3784
386,0.8538,0.2400
387,0.8533,0.4462
388,0.8534,0.2880
389,0.8544,0.3452
390,0.8543,0.3405
391,0.8543,0.2692
392,0.8544,0.2841
393,0.8548,0.2584
394,0.8546,0.3058
395,0.8550,0.4269
396,0.8551,0.3454
397,0.8557,0.2984
398,0.8555,0.3785
399,0.8555,0.2666
400,0.8557,0.3343
401,0.8562,0.4270
402,0.8565,0.4363
403,0.8561,0.2625
404,0.8564,0.1973
405,0.8562,0.3452
406,0.8559,0.3827
407,0.8569,0.3122
408,0.8572,0.4767
409,0.8570,0.3614
410,0.8575,0.2883
411,0.8575,0.3877
412,0.8574,0.3903
413,0.8582,0.3132
414,0.8574,0.2886
415,0.8586,0.3873
416,0.8586,0.2451
417,0.8586,0.3432
418,0.8586,0.2039
419,0.8589,0.4372
420,0.8587,0.4185
421,0.8591,0.2782
422,0.8591,0.3312
423,0.8593,0.3726
424,0.8591,0.4769
425,0.8596,0.3374
426,0.8599,0.4279
427,0.8599,0.1986
428,0.8604,0.3740
429,0.8602,0.3919
430,0.8609,0.3523
431,0.8606,0.3412
432,0.8610,0.4442
433,0.8609,0.3718
434,0.8612,0.2321
435,0.8616,0.2953
436,0.8616,0.3741
437,0.8617,0.3403
438,0.8617,0.3073
439,0.8620,0.3358
440,0.8621,0.3695
441,0.8626,0.3439
442,0.8623,0.2948
443,0.8630,0.2317
444,0.8629,0.3895
445,0.8624,0.3789
446,0.8625,0.3566
447,0.8633,0.3118
448,0.8634,0.4081
449,0.8637,0.3943
450,0.8637,0.3188
451,0.8639,0.2621
452,0.8641,0.3471
453,0.8643,0.2852
454,0.8644,0.4095
455,0.8637,0.2469
456,0.8643,0.4265
457,0.8643,0.3436
458,0.8649,0.3092
459,0.8658,0.3810
460,0.8652,0.5134
461,0.8652,0.4121
462,0.8653,0.1709
463,0.8658,0.3206
464,0.8659,0.3128
465,0.8661,0.3944
466,0.8663,0.4166
467,0.8662,0.2388
468,0.8666,0.3523
469,0.8663,0.2521
470,0.8666,0.2908
471,0.8671,0.2169
