Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.379971,0.5221,0.4570,24.02
1,0.333158,0.5590,0.5525,23.58
2,0.314182,0.5698,0.5609,23.45
3,0.303178,0.5774,0.5480,23.54
4,0.290583,0.5837,0.5482,23.56
5,0.282985,0.5900,0.5591,23.80
6,0.273201,0.5950,0.5301,24.00
7,0.265180,0.5996,0.5355,23.58
8,0.259530,0.6036,0.5260,23.52
9,0.254014,0.6073,0.5405,23.58
10,0.245801,0.6118,0.5595,23.63
11,0.240152,0.6160,0.5251,23.69
12,0.233542,0.6196,0.5360,23.50
13,0.232006,0.6213,0.5295,23.88
14,0.222904,0.6263,0.5646,23.53
15,0.219715,0.6288,0.5334,23.71
16,0.214473,0.6326,0.5311,23.74
17,0.209022,0.6364,0.4906,23.83
18,0.204868,0.6390,0.4811,23.67
19,0.200193,0.6433,0.4207,23.74
20,0.197995,0.6456,0.5613,23.76
21,0.193249,0.6490,0.5123,23.86
22,0.190394,0.6515,0.4834,23.77
23,0.188213,0.6540,0.5457,23.79
24,0.183632,0.6574,0.4564,24.09
25,0.179680,0.6616,0.4333,23.88
26,0.179846,0.6615,0.4455,23.82
27,0.174783,0.6660,0.4446,23.80
28,0.172825,0.6676,0.5247,23.97
29,0.170893,0.6700,0.5612,23.80
30,0.167588,0.6729,0.4916,24.49
31,0.166759,0.6741,0.5310,23.81
32,0.165108,0.6758,0.4995,23.92
33,0.162671,0.6782,0.4750,23.83
34,0.162000,0.6791,0.4653,23.77
35,0.159471,0.6819,0.5220,23.89
36,0.158543,0.6825,0.5111,23.85
37,0.157663,0.6845,0.5646,23.92
38,0.155358,0.6858,0.4284,23.93
39,0.154023,0.6879,0.4943,24.01
40,0.153144,0.6892,0.5587,23.83
41,0.151989,0.6894,0.4155,23.91
42,0.149316,0.6920,0.4864,23.91
43,0.148823,0.6932,0.5012,23.89
44,0.148687,0.6940,0.5316,23.86
45,0.146563,0.6963,0.5094,23.85
46,0.144826,0.6974,0.4824,23.87
47,0.144422,0.6981,0.5412,24.07
48,0.144474,0.6981,0.5204,23.75
49,0.143194,0.7000,0.5200,24.06
50,0.141963,0.7013,0.4693,23.82
51,0.140744,0.7026,0.5042,23.77
52,0.139094,0.7046,0.3699,23.91
53,0.138581,0.7050,0.5388,23.80
54,0.137965,0.7060,0.4554,23.79
55,0.137274,0.7066,0.3309,23.88
56,0.136668,0.7073,0.4191,23.80
57,0.135671,0.7086,0.3681,23.78
58,0.135218,0.7091,0.4746,23.98
59,0.132960,0.7118,0.5553,23.88
60,0.133872,0.7109,0.5092,23.90
61,0.133503,0.7117,0.4596,23.87
62,0.131606,0.7140,0.5290,23.88
63,0.132468,0.7129,0.5624,23.80
64,0.129772,0.7160,0.4832,24.07
65,0.129029,0.7164,0.4291,23.81
66,0.129036,0.7167,0.4967,23.82
67,0.128452,0.7177,0.5463,23.91
68,0.128625,0.7177,0.4738,23.86
69,0.127543,0.7189,0.3341,23.96
70,0.126208,0.7209,0.4582,23.81
71,0.126175,0.7209,0.4308,23.79
72,0.125137,0.7219,0.3888,23.84
73,0.124564,0.7230,0.4865,23.82
74,0.123988,0.7236,0.4581,23.81
75,0.123741,0.7242,0.5373,23.78
76,0.123270,0.7247,0.4710,23.90
77,0.122718,0.7257,0.4617,23.95
78,0.123034,0.7257,0.2982,23.79
79,0.121083,0.7275,0.4723,23.84
80,0.120859,0.7283,0.4983,23.75
81,0.120260,0.7288,0.5128,23.82
82,0.119500,0.7304,0.3873,23.81
83,0.119510,0.7299,0.5654,23.82
84,0.118167,0.7319,0.5300,23.91
85,0.118208,0.7318,0.4827,23.78
86,0.117690,0.7325,0.4775,23.95
