Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.395104,0.5068,0.5548,23.69
1,0.345866,0.5484,0.5513,21.32
2,0.326188,0.5608,0.5503,21.12
3,0.311322,0.5691,0.5660,21.13
4,0.301961,0.5750,0.5341,21.17
5,0.292327,0.5784,0.5621,21.80
6,0.284146,0.5840,0.5677,21.90
7,0.276797,0.5880,0.5501,21.55
8,0.270083,0.5908,0.5582,21.33
9,0.263256,0.5954,0.4734,21.86
10,0.256618,0.5984,0.5419,21.29
11,0.250067,0.6040,0.5471,21.27
12,0.243323,0.6079,0.4852,21.29
13,0.239134,0.6116,0.4928,21.33
14,0.231859,0.6154,0.5111,21.37
15,0.226746,0.6196,0.4777,21.55
16,0.221301,0.6223,0.5354,21.28
17,0.217697,0.6249,0.5634,21.73
18,0.212872,0.6299,0.5044,21.31
19,0.206456,0.6352,0.5356,21.51
20,0.204472,0.6364,0.4334,21.63
21,0.199978,0.6390,0.5277,21.64
22,0.196208,0.6430,0.5716,21.37
23,0.194681,0.6442,0.5384,21.51
24,0.189597,0.6493,0.5737,21.35
25,0.187858,0.6501,0.3977,21.68
26,0.186652,0.6528,0.4953,21.71
27,0.183499,0.6538,0.5672,21.68
28,0.180688,0.6568,0.5170,21.30
29,0.178742,0.6587,0.5507,21.47
30,0.177242,0.6612,0.5277,21.38
31,0.175028,0.6625,0.5431,21.34
32,0.172833,0.6644,0.4046,22.02
33,0.170693,0.6673,0.4941,21.42
34,0.169535,0.6680,0.5397,21.49
35,0.167593,0.6692,0.5069,21.50
36,0.166679,0.6710,0.4785,21.57
37,0.164518,0.6726,0.4290,21.48
38,0.162941,0.6749,0.5012,22.50
39,0.162186,0.6752,0.4838,21.48
40,0.160682,0.6779,0.5184,21.58
41,0.160585,0.6775,0.5132,21.55
42,0.158603,0.6794,0.5073,21.55
43,0.156732,0.6819,0.5185,21.59
44,0.156616,0.6822,0.4452,21.43
45,0.155622,0.6838,0.4033,21.36
46,0.154830,0.6841,0.5203,21.34
47,0.153232,0.6855,0.4394,21.34
48,0.151809,0.6871,0.5285,21.59
49,0.151809,0.6868,0.5106,21.59
50,0.150368,0.6879,0.4551,21.35
51,0.149823,0.6899,0.4776,21.54
52,0.149493,0.6890,0.4156,21.76
53,0.148567,0.6899,0.4879,21.56
54,0.147047,0.6926,0.5329,21.45
55,0.147450,0.6923,0.5569,21.47
56,0.146423,0.6932,0.4374,21.38
57,0.144948,0.6944,0.5661,21.44
58,0.143537,0.6971,0.4653,21.57
59,0.143914,0.6959,0.5496,21.46
60,0.142802,0.6970,0.5411,21.37
61,0.142135,0.6975,0.4819,21.45
62,0.141520,0.6991,0.5631,21.49
63,0.141378,0.6988,0.4867,21.46
64,0.139924,0.7006,0.4707,21.43
65,0.139067,0.7017,0.5671,21.64
66,0.138754,0.7021,0.4605,21.34
67,0.138527,0.7024,0.5399,21.34
68,0.137911,0.7036,0.5354,21.80
69,0.137074,0.7039,0.5629,21.37
70,0.135771,0.7061,0.5305,21.81
71,0.135054,0.7065,0.5324,21.54
72,0.134698,0.7069,0.5304,21.56
73,0.135857,0.7056,0.4855,21.43
74,0.134328,0.7074,0.5003,24.53
75,0.133829,0.7084,0.4914,21.83
76,0.133539,0.7088,0.4620,21.38
77,0.132264,0.7103,0.5234,21.63
78,0.130989,0.7116,0.5381,21.53
79,0.131221,0.7116,0.4642,21.44
80,0.131466,0.7112,0.5132,21.44
81,0.131231,0.7114,0.5021,21.38
82,0.129658,0.7135,0.5316,21.37
83,0.128607,0.7149,0.5365,21.67
84,0.128891,0.7143,0.4794,21.53
85,0.128191,0.7157,0.4727,21.40
86,0.127480,0.7161,0.4630,21.39
87,0.126904,0.7169,0.4916,21.47
88,0.126328,0.7182,0.4905,21.71
89,0.124652,0.7201,0.5065,22.18
90,0.124944,0.7196,0.5414,21.36
91,0.125032,0.7198,0.4941,21.45
92,0.123415,0.7220,0.5400,21.44
93,0.123074,0.7224,0.4250,21.54
94,0.122730,0.7230,0.4763,21.43
95,0.122275,0.7233,0.5166,21.58
96,0.122438,0.7237,0.4597,21.48
97,0.120884,0.7255,0.4666,21.36
98,0.120631,0.7264,0.4411,22.05
99,0.120014,0.7269,0.4346,21.32
100,0.119608,0.7279,0.5479,22.64
101,0.119214,0.7279,0.5090,21.39
102,0.118351,0.7294,0.5190,21.49
103,0.117857,0.7302,0.4936,21.64
104,0.116981,0.7316,0.4415,21.41
105,0.116464,0.7326,0.5363,21.61
106,0.115979,0.7331,0.5095,21.40
107,0.115814,0.7335,0.4426,21.39
108,0.114559,0.7353,0.4903,24.70
109,0.114005,0.7365,0.3920,25.06
110,0.114061,0.7363,0.5023,21.59
111,0.114189,0.7368,0.4393,21.46
112,0.112406,0.7388,0.5493,21.45
113,0.112260,0.7394,0.4166,21.64
114,0.111964,0.7396,0.4294,21.57
115,0.111312,0.7409,0.4736,21.42
116,0.111141,0.7414,0.4711,21.41
117,0.109800,0.7429,0.5151,21.49
118,0.109776,0.7434,0.5049,21.63
119,0.109500,0.7440,0.4882,21.50
120,0.108657,0.7450,0.4593,21.37
121,0.108190,0.7462,0.4930,21.36
122,0.107859,0.7465,0.4646,21.46
123,0.107306,0.7475,0.4792,21.39
124,0.107499,0.7473,0.3884,21.43
125,0.106114,0.7494,0.4621,21.47
126,0.106130,0.7496,0.5276,21.74
127,0.105498,0.7506,0.3733,21.44
128,0.105356,0.7508,0.4738,21.46
129,0.104369,0.7526,0.5015,21.73
130,0.104446,0.7524,0.4679,21.46
131,0.104085,0.7530,0.4758,21.37
132,0.103193,0.7544,0.4758,21.48
133,0.103384,0.7542,0.5043,21.36
134,0.102226,0.7561,0.3973,21.55
135,0.102607,0.7561,0.5087,21.53
136,0.101427,0.7577,0.4677,21.54
137,0.101651,0.7577,0.3899,21.77
138,0.100838,0.7588,0.3762,21.38
139,0.100265,0.7598,0.4855,21.83
140,0.100260,0.7598,0.4341,21.32
141,0.099639,0.7608,0.4624,21.40
142,0.099382,0.7614,0.5295,21.40
143,0.099189,0.7614,0.4320,21.38
144,0.098602,0.7624,0.4834,21.51
145,0.098436,0.7629,0.4986,22.08
146,0.097843,0.7639,0.3738,22.66
147,0.097927,0.7637,0.4603,21.41
148,0.097232,0.7650,0.4367,21.41
149,0.097244,0.7650,0.4115,21.74
150,0.096700,0.7658,0.4730,21.79
151,0.096205,0.7669,0.4339,22.19
152,0.095917,0.7672,0.4454,21.37
153,0.096046,0.7670,0.5095,21.39
154,0.095474,0.7681,0.3701,21.48
155,0.094989,0.7689,0.3707,21.50
156,0.094715,0.7696,0.4641,21.51
157,0.094486,0.7700,0.4793,21.39
158,0.093818,0.7711,0.4194,21.66
159,0.093758,0.7715,0.4557,22.05
160,0.093905,0.7709,0.4194,21.38
161,0.093411,0.7720,0.4077,21.68
162,0.092997,0.7727,0.4959,21.52
163,0.092839,0.7729,0.4807,21.37
164,0.092625,0.7737,0.4764,22.07
165,0.091982,0.7747,0.4931,21.41
166,0.091931,0.7745,0.5013,21.37
167,0.091553,0.7752,0.4623,22.02
168,0.091068,0.7762,0.4394,21.65
169,0.091154,0.7759,0.5179,21.48
170,0.091283,0.7761,0.5067,21.38
171,0.090495,0.7773,0.4946,24.14
172,0.090136,0.7779,0.5180,21.44
