Epoch,IOU_Train,IOU_Val
0,0.5262,0.4766
1,0.5666,0.5299
2,0.5818,0.5137
3,0.5924,0.5123
4,0.5989,0.5048
5,0.6067,0.5407
6,0.6139,0.4287
7,0.6191,0.4679
8,0.6243,0.5034
9,0.6284,0.5105
10,0.6331,0.4689
11,0.6385,0.4861
12,0.6414,0.5491
13,0.6461,0.3817
14,0.6486,0.4413
15,0.6527,0.3986
16,0.6542,0.4909
17,0.6590,0.3935
18,0.6610,0.4045
19,0.6638,0.5378
20,0.6669,0.3874
21,0.6693,0.3740
22,0.6713,0.4735
23,0.6744,0.5225
24,0.6755,0.5187
25,0.6783,0.4679
26,0.6818,0.4668
27,0.6813,0.5165
28,0.6839,0.3424
29,0.6861,0.3905
30,0.6874,0.4208
31,0.6896,0.5362
32,0.6910,0.4866
33,0.6929,0.3456
34,0.6931,0.4806
35,0.6955,0.5013
36,0.6957,0.5093
37,0.6985,0.4949
38,0.6991,0.3339
39,0.7002,0.3506
40,0.7011,0.2955
41,0.7042,0.3376
42,0.7034,0.4349
43,0.7049,0.4587
44,0.7067,0.4629
45,0.7062,0.4836
46,0.7075,0.2394
47,0.7083,0.4106
48,0.7097,0.5136
49,0.7104,0.3970
50,0.7108,0.4041
51,0.7128,0.3078
52,0.7131,0.3903
53,0.7141,0.3862
54,0.7153,0.2965
55,0.7169,0.4620
56,0.7173,0.4300
57,0.7185,0.4177
58,0.7194,0.4250
59,0.7199,0.3768
60,0.7209,0.4177
61,0.7221,0.3833
62,0.7233,0.3211
63,0.7228,0.2838
64,0.7240,0.4565
65,0.7249,0.4423
66,0.7261,0.2946
67,0.7275,0.4706
68,0.7275,0.4461
69,0.7291,0.4698
70,0.7287,0.2337
71,0.7296,0.5002
72,0.7301,0.4846
73,0.7313,0.3463
74,0.7321,0.3893
75,0.7328,0.4487
76,0.7330,0.4550
77,0.7347,0.5035
78,0.7353,0.4611
79,0.7364,0.4393
80,0.7373,0.3610
81,0.7378,0.4079
82,0.7373,0.3218
83,0.7388,0.5073
84,0.7390,0.3771
85,0.7412,0.3695
86,0.7410,0.3444
87,0.7413,0.2501
88,0.7411,0.3137
89,0.7428,0.4858
90,0.7427,0.3053
91,0.7437,0.4108
92,0.7444,0.4903
93,0.7442,0.4284
94,0.7447,0.4857
95,0.7470,0.3042
96,0.7459,0.4391
97,0.7476,0.3249
98,0.7482,0.3716
99,0.7487,0.4540
100,0.7495,0.2918
101,0.7495,0.3182
102,0.7504,0.2251
103,0.7511,0.3681
104,0.7514,0.4513
105,0.7521,0.3510
106,0.7518,0.3890
107,0.7533,0.2471
108,0.7532,0.3704
109,0.7539,0.2736
110,0.7548,0.4978
111,0.7551,0.4189
112,0.7565,0.2674
113,0.7575,0.5032
114,0.7567,0.4511
115,0.7579,0.3411
116,0.7581,0.4792
117,0.7577,0.4752
118,0.7585,0.4346
119,0.7598,0.2752
120,0.7602,0.3637
121,0.7606,0.4046
122,0.7609,0.3365
123,0.7621,0.4114
124,0.7628,0.2996
125,0.7621,0.2904
126,0.7633,0.4053
127,0.7634,0.2699
128,0.7646,0.4052
129,0.7646,0.2644
130,0.7639,0.4626
131,0.7660,0.2261
132,0.7659,0.4436
133,0.7667,0.3001
134,0.7670,0.2014
135,0.7670,0.1789
136,0.7672,0.3507
137,0.7682,0.5059
138,0.7690,0.5121
139,0.7698,0.2898
140,0.7694,0.3963
141,0.7708,0.2336
142,0.7707,0.3587
143,0.7718,0.2113
144,0.7723,0.4824
145,0.7720,0.4613
146,0.7728,0.3976
147,0.7735,0.3524
148,0.7736,0.4183
149,0.7745,0.1927
150,0.7749,0.4430
151,0.7749,0.3256
152,0.7756,0.2391
153,0.7766,0.2972
154,0.7768,0.3482
155,0.7765,0.3407
156,0.7778,0.3314
157,0.7778,0.3972
158,0.7787,0.3610
159,0.7785,0.2701
160,0.7794,0.4589
161,0.7800,0.2951
162,0.7802,0.3516
163,0.7810,0.2188
164,0.7813,0.4552
165,0.7814,0.4145
166,0.7820,0.3253
167,0.7820,0.3967
168,0.7824,0.2981
169,0.7842,0.3344
170,0.7834,0.4678
171,0.7835,0.2683
172,0.7852,0.3541
173,0.7857,0.2471
174,0.7857,0.3805
175,0.7857,0.2992
176,0.7867,0.4201
177,0.7872,0.4067
178,0.7870,0.3957
179,0.7882,0.2710
180,0.7874,0.2450
181,0.7891,0.4500
182,0.7895,0.3748
183,0.7898,0.4085
184,0.7908,0.3724
185,0.7905,0.3406
186,0.7917,0.2711
187,0.7915,0.2789
188,0.7922,0.2354
189,0.7922,0.3692
190,0.7935,0.3582
191,0.7934,0.3300
192,0.7938,0.3360
193,0.7942,0.2494
194,0.7946,0.3060
195,0.7953,0.2873
196,0.7958,0.4565
197,0.7959,0.2077
198,0.7973,0.3693
199,0.7968,0.3012
200,0.7970,0.3419
201,0.7982,0.2141
202,0.7986,0.2632
203,0.7988,0.2592
204,0.7988,0.2975
205,0.7995,0.1982
206,0.8000,0.2947
207,0.8002,0.2346
208,0.8016,0.3175
209,0.8009,0.4581
210,0.8014,0.3613
211,0.8024,0.3689
212,0.8020,0.3214
213,0.8032,0.2765
214,0.8032,0.1611
215,0.8038,0.3720
216,0.8042,0.1689
217,0.8038,0.2989
218,0.8052,0.3167
219,0.8057,0.2762
220,0.8056,0.3779
221,0.8061,0.3487
222,0.8063,0.3470
223,0.8071,0.3086
224,0.8074,0.3242
225,0.8074,0.2418
226,0.8085,0.2433
227,0.8088,0.2652
228,0.8092,0.2434
229,0.8095,0.3025
230,0.8101,0.3918
231,0.8091,0.3961
232,0.8103,0.3919
233,0.8108,0.3449
234,0.8120,0.2294
235,0.8115,0.1980
236,0.8117,0.2263
237,0.8118,0.2951
238,0.8128,0.3998
239,0.8133,0.1534
240,0.8140,0.1889
241,0.8137,0.3830
242,0.8142,0.3058
243,0.8143,0.4136
244,0.8150,0.3208
245,0.8154,0.3721
246,0.8155,0.2587
247,0.8157,0.2911
248,0.8165,0.3472
249,0.8171,0.3246
250,0.8170,0.3897
251,0.8170,0.4026
252,0.8178,0.3987
253,0.8185,0.2276
254,0.8183,0.3286
255,0.8198,0.3099
256,0.8192,0.2957
257,0.8192,0.3831
258,0.8201,0.4461
259,0.8205,0.4270
260,0.8209,0.2631
261,0.8211,0.1718
262,0.8209,0.2088
263,0.8225,0.2968
264,0.8221,0.3836
265,0.8228,0.3599
266,0.8231,0.1918
267,0.8234,0.2361
268,0.8240,0.2711
269,0.8245,0.2442
270,0.8243,0.4765
271,0.8248,0.2088
272,0.8254,0.3235
273,0.8253,0.4659
274,0.8258,0.2885
275,0.8257,0.4317
276,0.8270,0.1265
277,0.8268,0.2493
278,0.8275,0.1810
279,0.8279,0.4245
280,0.8276,0.3188
281,0.8282,0.4236
282,0.8289,0.2755
283,0.8282,0.3154
284,0.8299,0.3359
285,0.8299,0.3646
286,0.8300,0.3151
287,0.8306,0.1992
288,0.8305,0.3829
289,0.8313,0.2025
290,0.8314,0.4041
291,0.8313,0.3706
292,0.8324,0.3574
293,0.8324,0.4055
294,0.8324,0.3243
295,0.8321,0.3114
296,0.8339,0.2389
297,0.8335,0.2797
298,0.8344,0.1777
299,0.8345,0.3701
300,0.8353,0.2901
301,0.8346,0.3421
302,0.8354,0.1943
303,0.8360,0.2725
304,0.8362,0.3585
305,0.8369,0.4055
306,0.8368,0.1946
307,0.8375,0.1817
308,0.8377,0.2824
309,0.8370,0.2575
310,0.8384,0.1405
311,0.8384,0.3952
312,0.8389,0.3511
313,0.8389,0.3064
314,0.8400,0.3210
315,0.8393,0.3222
316,0.8401,0.2362
317,0.8400,0.1907
318,0.8401,0.3277
319,0.8414,0.3838
320,0.8416,0.3443
321,0.8414,0.2948
322,0.8416,0.3284
323,0.8424,0.3707
324,0.8418,0.2887
325,0.8428,0.3575
326,0.8425,0.2804
327,0.8433,0.2692
328,0.8436,0.3263
329,0.8443,0.2827
330,0.8442,0.3425
331,0.8443,0.2516
332,0.8453,0.3334
333,0.8451,0.2553
334,0.8455,0.3064
335,0.8454,0.2511
336,0.8465,0.4872
337,0.8465,0.2496
338,0.8464,0.2898
339,0.8470,0.3023
340,0.8472,0.3011
341,0.8477,0.3917
342,0.8480,0.3975
343,0.8486,0.1581
344,0.8488,0.1866
345,0.8493,0.1947
346,0.8491,0.3036
347,0.8493,0.3187
348,0.8494,0.2825
349,0.8501,0.3646
350,0.8504,0.2190
351,0.8503,0.2451
352,0.8509,0.1745
353,0.8517,0.4224
354,0.8518,0.3423
355,0.8513,0.2599
356,0.8520,0.2010
357,0.8523,0.3152
358,0.8525,0.2943
359,0.8532,0.2903
360,0.8536,0.3459
