Epoch,IOU_Train,IOU_Val
0,0.5197,0.5641
1,0.5609,0.5426
2,0.5738,0.5561
3,0.5817,0.5081
4,0.5883,0.5562
5,0.5935,0.4955
6,0.5974,0.5386
7,0.6037,0.4786
8,0.6076,0.4749
9,0.6108,0.4648
10,0.6151,0.5509
11,0.6190,0.4953
12,0.6231,0.5506
13,0.6286,0.5349
14,0.6314,0.4712
15,0.6349,0.5105
16,0.6374,0.4423
17,0.6426,0.4636
18,0.6449,0.4973
19,0.6510,0.4943
20,0.6523,0.5003
21,0.6549,0.4728
22,0.6585,0.3236
23,0.6612,0.4503
24,0.6618,0.4933
25,0.6654,0.3869
26,0.6691,0.4824
27,0.6710,0.5272
28,0.6714,0.4582
29,0.6748,0.5355
30,0.6771,0.4884
31,0.6790,0.4572
32,0.6806,0.4893
33,0.6814,0.3279
34,0.6836,0.3869
35,0.6856,0.5025
36,0.6883,0.4415
37,0.6894,0.4170
38,0.6893,0.3361
39,0.6918,0.3271
40,0.6938,0.5169
41,0.6955,0.3367
42,0.6947,0.5321
43,0.6985,0.3670
44,0.6991,0.3600
45,0.7000,0.5017
46,0.7013,0.4814
47,0.7024,0.4648
48,0.7035,0.4844
49,0.7050,0.3762
50,0.7055,0.3110
51,0.7080,0.5244
52,0.7092,0.4096
53,0.7093,0.5317
54,0.7108,0.5069
55,0.7128,0.4562
56,0.7128,0.4247
57,0.7141,0.4639
58,0.7151,0.4518
59,0.7165,0.4326
60,0.7176,0.4453
61,0.7179,0.3955
62,0.7203,0.4558
63,0.7202,0.3835
64,0.7215,0.4615
65,0.7224,0.3895
66,0.7246,0.3389
67,0.7247,0.3799
68,0.7253,0.4668
69,0.7265,0.3775
70,0.7277,0.5260
71,0.7295,0.4594
72,0.7306,0.4968
73,0.7316,0.2877
74,0.7317,0.4852
75,0.7336,0.4289
76,0.7343,0.3504
77,0.7365,0.4118
78,0.7373,0.5174
79,0.7376,0.3786
80,0.7391,0.4711
81,0.7406,0.4924
82,0.7406,0.4957
83,0.7423,0.2228
84,0.7436,0.5171
85,0.7452,0.3885
86,0.7459,0.4927
87,0.7475,0.3327
88,0.7479,0.4640
89,0.7505,0.4326
90,0.7491,0.4101
91,0.7522,0.4208
92,0.7529,0.4137
93,0.7535,0.3360
94,0.7551,0.4985
95,0.7561,0.4643
96,0.7580,0.4949
97,0.7587,0.4423
98,0.7599,0.4979
99,0.7614,0.4808
100,0.7624,0.4472
101,0.7632,0.4440
102,0.7652,0.4270
103,0.7647,0.4820
104,0.7669,0.4211
105,0.7678,0.5342
106,0.7688,0.3374
107,0.7701,0.2605
108,0.7707,0.5017
109,0.7725,0.5400
110,0.7730,0.4903
111,0.7739,0.4761
112,0.7762,0.5045
113,0.7762,0.4314
114,0.7769,0.3548
115,0.7788,0.3940
116,0.7784,0.4007
117,0.7801,0.4741
118,0.7812,0.5140
119,0.7821,0.4556
120,0.7834,0.4420
121,0.7841,0.3595
122,0.7842,0.4445
123,0.7848,0.5228
124,0.7868,0.1673
125,0.7860,0.4386
126,0.7879,0.4877
127,0.7888,0.4882
128,0.7894,0.5083
129,0.7906,0.4786
130,0.7911,0.4897
131,0.7920,0.3459
