Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.381120,0.5197,0.5641,24.69
1,0.332071,0.5609,0.5426,24.20
2,0.311895,0.5738,0.5561,24.21
3,0.297713,0.5817,0.5081,24.21
4,0.287190,0.5883,0.5562,24.25
5,0.278608,0.5935,0.4955,24.19
6,0.268720,0.5974,0.5386,24.21
7,0.260743,0.6037,0.4786,24.29
8,0.252489,0.6076,0.4749,24.47
9,0.246741,0.6108,0.4648,24.35
10,0.241114,0.6151,0.5509,24.59
11,0.234006,0.6190,0.4953,26.84
12,0.229115,0.6231,0.5506,24.45
13,0.221751,0.6286,0.5349,24.49
14,0.217085,0.6314,0.4712,24.46
15,0.211657,0.6349,0.5105,24.37
16,0.207555,0.6374,0.4423,24.38
17,0.202702,0.6426,0.4636,24.80
18,0.198684,0.6449,0.4973,24.45
19,0.192726,0.6510,0.4943,24.47
20,0.190337,0.6523,0.5003,24.43
21,0.186718,0.6549,0.4728,24.45
22,0.183599,0.6585,0.3236,24.49
23,0.181397,0.6612,0.4503,24.61
24,0.178691,0.6618,0.4933,24.60
25,0.174934,0.6654,0.3869,24.48
26,0.172258,0.6691,0.4824,24.52
27,0.170443,0.6710,0.5272,24.49
28,0.169237,0.6714,0.4582,24.46
29,0.166625,0.6748,0.5355,24.50
30,0.164063,0.6771,0.4884,24.47
31,0.162406,0.6790,0.4572,24.42
32,0.161198,0.6806,0.4893,24.48
33,0.159876,0.6814,0.3279,24.52
34,0.158037,0.6836,0.3869,24.58
35,0.155543,0.6856,0.5025,24.50
36,0.153893,0.6883,0.4415,24.62
37,0.152470,0.6894,0.4170,24.49
38,0.152611,0.6893,0.3361,24.50
39,0.149842,0.6918,0.3271,24.46
40,0.148494,0.6938,0.5169,24.46
41,0.147549,0.6955,0.3367,24.51
42,0.147097,0.6947,0.5321,24.49
43,0.144336,0.6985,0.3670,24.49
44,0.144125,0.6991,0.3600,24.49
45,0.142925,0.7000,0.5017,24.55
46,0.142098,0.7013,0.4814,24.51
47,0.140516,0.7024,0.4648,24.51
48,0.139758,0.7035,0.4844,24.54
49,0.138298,0.7050,0.3762,24.44
50,0.138241,0.7055,0.3110,24.59
51,0.136097,0.7080,0.5244,24.58
52,0.135597,0.7092,0.4096,24.43
53,0.135457,0.7093,0.5317,25.00
54,0.133893,0.7108,0.5069,24.45
55,0.132318,0.7128,0.4562,24.53
56,0.132308,0.7128,0.4247,24.55
57,0.131251,0.7141,0.4639,24.47
58,0.130431,0.7151,0.4518,24.49
59,0.129489,0.7165,0.4326,24.48
60,0.128531,0.7176,0.4453,24.50
61,0.128420,0.7179,0.3955,24.44
62,0.126609,0.7203,0.4558,24.63
63,0.127080,0.7202,0.3835,24.45
64,0.125661,0.7215,0.4615,24.43
65,0.125343,0.7224,0.3895,24.53
66,0.123644,0.7246,0.3389,24.45
67,0.123467,0.7247,0.3799,24.51
68,0.122979,0.7253,0.4668,24.48
69,0.122433,0.7265,0.3775,24.50
70,0.120770,0.7277,0.5260,24.51
71,0.120352,0.7295,0.4594,24.44
72,0.119328,0.7306,0.4968,24.93
73,0.118715,0.7316,0.2877,24.52
74,0.118526,0.7317,0.4852,24.44
75,0.117117,0.7336,0.4289,24.47
76,0.117077,0.7343,0.3504,24.45
77,0.115206,0.7365,0.4118,24.42
78,0.114795,0.7373,0.5174,24.46
79,0.114793,0.7376,0.3786,24.50
80,0.113875,0.7391,0.4711,24.53
81,0.112956,0.7406,0.4924,24.43
82,0.112817,0.7406,0.4957,24.41
83,0.111707,0.7423,0.2228,24.43
84,0.111122,0.7436,0.5171,24.53
85,0.109732,0.7452,0.3885,24.46
86,0.109665,0.7459,0.4927,24.45
87,0.108492,0.7475,0.3327,24.57
88,0.108361,0.7479,0.4640,24.49
89,0.106893,0.7505,0.4326,24.42
90,0.108009,0.7491,0.4101,24.54
91,0.105767,0.7522,0.4208,24.54
92,0.105249,0.7529,0.4137,24.47
93,0.104957,0.7535,0.3360,24.46
94,0.104162,0.7551,0.4985,24.44
95,0.103410,0.7561,0.4643,24.46
96,0.102639,0.7580,0.4949,24.51
