Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.379719,0.5239,0.5458,24.49
1,0.333017,0.5591,0.5509,24.17
2,0.313346,0.5728,0.5215,24.09
3,0.298040,0.5830,0.5622,23.95
4,0.285508,0.5885,0.5271,24.20
5,0.272164,0.5966,0.5406,23.91
6,0.265425,0.6009,0.5561,24.16
7,0.257707,0.6064,0.5510,24.00
8,0.249791,0.6109,0.5431,23.96
9,0.242092,0.6150,0.5326,23.99
10,0.237483,0.6183,0.5084,24.01
11,0.230628,0.6223,0.5653,24.08
12,0.226982,0.6251,0.4874,24.04
13,0.220347,0.6303,0.5462,24.70
14,0.214242,0.6334,0.5584,24.39
15,0.210019,0.6361,0.5485,23.99
16,0.204471,0.6410,0.5479,23.95
17,0.201960,0.6427,0.5651,24.07
18,0.196850,0.6462,0.5465,23.92
19,0.195215,0.6485,0.5118,24.05
20,0.188827,0.6538,0.4526,23.99
21,0.187554,0.6558,0.5601,24.13
22,0.183415,0.6584,0.4652,23.99
23,0.181901,0.6600,0.5389,23.99
24,0.178635,0.6637,0.5251,24.11
25,0.176119,0.6650,0.5518,23.99
26,0.172914,0.6688,0.5322,24.01
27,0.170504,0.6703,0.5503,24.03
28,0.169284,0.6728,0.5564,24.00
29,0.166948,0.6739,0.5053,24.02
30,0.164733,0.6764,0.5268,24.02
31,0.162949,0.6786,0.5490,24.03
32,0.162294,0.6788,0.5179,24.00
33,0.159408,0.6820,0.5323,24.06
34,0.156412,0.6843,0.5517,24.04
35,0.155840,0.6855,0.5080,23.96
36,0.155972,0.6860,0.5309,24.00
37,0.152818,0.6892,0.5387,23.95
38,0.151535,0.6904,0.5133,23.97
39,0.150260,0.6917,0.4986,23.97
40,0.149100,0.6930,0.5495,24.01
41,0.149279,0.6926,0.4760,24.06
42,0.147732,0.6944,0.5195,24.04
43,0.145166,0.6967,0.4856,24.18
44,0.145557,0.6967,0.4379,24.03
45,0.143191,0.6990,0.5071,24.02
46,0.143515,0.6990,0.5206,24.19
47,0.142573,0.7001,0.5290,24.00
48,0.140661,0.7018,0.4948,24.04
49,0.140252,0.7026,0.4934,24.04
50,0.139218,0.7038,0.5030,24.09
51,0.139720,0.7039,0.5174,24.13
52,0.137560,0.7061,0.4337,24.06
53,0.137201,0.7064,0.5070,24.29
54,0.137022,0.7068,0.5581,24.00
55,0.134977,0.7088,0.5140,24.09
56,0.134559,0.7095,0.5460,24.01
57,0.134065,0.7103,0.4998,23.97
58,0.132270,0.7126,0.4988,24.00
59,0.132693,0.7124,0.5280,23.99
60,0.131747,0.7135,0.5129,23.98
61,0.129801,0.7152,0.5160,23.99
62,0.131426,0.7136,0.4560,24.38
63,0.129048,0.7165,0.4998,23.95
64,0.129625,0.7166,0.4581,23.97
65,0.127794,0.7181,0.4957,23.97
66,0.127585,0.7187,0.5385,24.02
67,0.126831,0.7200,0.5246,24.02
68,0.126397,0.7201,0.4270,24.07
69,0.124833,0.7221,0.5548,24.01
70,0.124987,0.7217,0.5100,24.08
71,0.124538,0.7225,0.5145,24.09
72,0.123017,0.7247,0.5251,24.07
73,0.122551,0.7251,0.4523,24.44
74,0.122483,0.7251,0.5489,24.00
75,0.122171,0.7257,0.5247,24.00
76,0.122124,0.7260,0.4740,24.03
77,0.121088,0.7275,0.5481,24.10
78,0.120251,0.7287,0.5324,24.02
79,0.120319,0.7283,0.5465,24.10
80,0.119208,0.7295,0.3937,24.17
81,0.119155,0.7302,0.4648,24.13
