Epoch,IOU_Train,IOU_Val
0,0.5263,0.5539
1,0.5610,0.5456
2,0.5738,0.5162
3,0.5833,0.5323
4,0.5902,0.5288
5,0.5985,0.5200
6,0.6043,0.5102
7,0.6096,0.5178
8,0.6138,0.5232
9,0.6189,0.5411
10,0.6217,0.4955
11,0.6260,0.5217
12,0.6294,0.5107
13,0.6340,0.4402
14,0.6382,0.4127
15,0.6399,0.4945
16,0.6460,0.5315
17,0.6474,0.5045
18,0.6503,0.4494
19,0.6549,0.5281
20,0.6571,0.4500
21,0.6603,0.4528
22,0.6645,0.5119
23,0.6664,0.4463
24,0.6690,0.4588
25,0.6704,0.4539
26,0.6749,0.4692
27,0.6738,0.4836
28,0.6769,0.5550
29,0.6803,0.5235
30,0.6811,0.4355
31,0.6844,0.5142
32,0.6853,0.4780
33,0.6875,0.5092
34,0.6888,0.4657
35,0.6913,0.5013
36,0.6910,0.3995
37,0.6930,0.4852
38,0.6944,0.4821
39,0.6956,0.5190
40,0.6980,0.4261
41,0.6993,0.5018
42,0.7012,0.4623
43,0.7013,0.4806
44,0.7042,0.4421
45,0.7037,0.5159
46,0.7052,0.5021
47,0.7064,0.4425
48,0.7090,0.5240
49,0.7089,0.5319
50,0.7098,0.5140
51,0.7110,0.5215
52,0.7112,0.3962
53,0.7130,0.4817
54,0.7146,0.5135
55,0.7153,0.4215
56,0.7153,0.3946
57,0.7176,0.3938
58,0.7185,0.5031
59,0.7191,0.5186
60,0.7207,0.4789
61,0.7213,0.4709
62,0.7224,0.4615
63,0.7230,0.5351
64,0.7242,0.4597
65,0.7247,0.4008
66,0.7257,0.4857
67,0.7265,0.5111
68,0.7279,0.5217
69,0.7286,0.5087
70,0.7292,0.5321
71,0.7301,0.4486
72,0.7315,0.4471
73,0.7325,0.5340
74,0.7327,0.5043
75,0.7344,0.4579
76,0.7350,0.4470
77,0.7360,0.3818
78,0.7374,0.3780
79,0.7376,0.5095
80,0.7388,0.5439
81,0.7394,0.5037
82,0.7412,0.4677
83,0.7410,0.5152
84,0.7425,0.4907
85,0.7430,0.5092
86,0.7443,0.4937
87,0.7459,0.4853
88,0.7461,0.4190
89,0.7476,0.5124
90,0.7482,0.4771
91,0.7489,0.4698
92,0.7502,0.5043
93,0.7508,0.4467
94,0.7508,0.5232
95,0.7537,0.5243
96,0.7533,0.5213
97,0.7547,0.4843
98,0.7556,0.4570
99,0.7562,0.4833
100,0.7570,0.5222
101,0.7581,0.4064
102,0.7588,0.5155
103,0.7594,0.4817
104,0.7610,0.5045
105,0.7609,0.4295
106,0.7632,0.4252
107,0.7632,0.5114
108,0.7644,0.5181
109,0.7662,0.4576
110,0.7661,0.5429
111,0.7665,0.4103
112,0.7677,0.5225
113,0.7687,0.4840
114,0.7695,0.5149
115,0.7702,0.4802
116,0.7707,0.5186
117,0.7725,0.4536
118,0.7726,0.4913
119,0.7739,0.4806
120,0.7744,0.4832
121,0.7755,0.3864
122,0.7764,0.5470
123,0.7770,0.4425
124,0.7774,0.5023
125,0.7782,0.4941
126,0.7801,0.4536
127,0.7799,0.4135
128,0.7813,0.5029
129,0.7814,0.5142
130,0.7826,0.4409
131,0.7832,0.5216
132,0.7844,0.4695
133,0.7850,0.4054
134,0.7856,0.4873
135,0.7862,0.4460
136,0.7880,0.4617
137,0.7876,0.4988
138,0.7891,0.4517
139,0.7897,0.4060
140,0.7899,0.5025
141,0.7905,0.4123
142,0.7911,0.4736
143,0.7922,0.3914
144,0.7928,0.5171
145,0.7944,0.4845
146,0.7942,0.3118
147,0.7948,0.5009
148,0.7959,0.4819
149,0.7964,0.5262
150,0.7960,0.4342
151,0.7975,0.4750
152,0.7983,0.4690
153,0.7979,0.4179
154,0.7989,0.4418
155,0.8000,0.4694
156,0.7998,0.4247
157,0.8014,0.4863
158,0.8016,0.5062
159,0.8020,0.4506
160,0.8024,0.4399
161,0.8031,0.5100
162,0.8034,0.4839
163,0.8051,0.4919
164,0.8046,0.4372
165,0.8051,0.5114
166,0.8065,0.5389
167,0.8067,0.4853
168,0.8069,0.4930
169,0.8077,0.4632
170,0.8082,0.4385
171,0.8089,0.3532
172,0.8094,0.4113
173,0.8100,0.4262
174,0.8114,0.5118
175,0.8111,0.4934
176,0.8113,0.5432
177,0.8123,0.4733
178,0.8117,0.5115
179,0.8131,0.5081
180,0.8137,0.5052
181,0.8137,0.4475
182,0.8144,0.4531
183,0.8151,0.4966
184,0.8154,0.4889
185,0.8156,0.4958
186,0.8167,0.4691
187,0.8170,0.4035
188,0.8172,0.4876
189,0.8180,0.3957
190,0.8179,0.5182
191,0.8190,0.4707
192,0.8199,0.5435
193,0.8194,0.5399
194,0.8205,0.5391
195,0.8211,0.4730
196,0.8211,0.4748
197,0.8207,0.5066
198,0.8223,0.4985
199,0.8228,0.5380
200,0.8232,0.4732
201,0.8231,0.5303
202,0.8240,0.4455
203,0.8240,0.3111
204,0.8247,0.4554
205,0.8256,0.4885
206,0.8250,0.4388
207,0.8257,0.5056
208,0.8264,0.4701
209,0.8274,0.4734
210,0.8268,0.4555
211,0.8276,0.4620
212,0.8287,0.4510
213,0.8294,0.4295
214,0.8295,0.5283
215,0.8299,0.4964
216,0.8301,0.4958
217,0.8307,0.5202
218,0.8302,0.4344
219,0.8318,0.5121
220,0.8319,0.4231
221,0.8319,0.4721
222,0.8323,0.5297
223,0.8323,0.4633
224,0.8333,0.3462
225,0.8336,0.5271
226,0.8346,0.4687
227,0.8339,0.3368
228,0.8353,0.4081
229,0.8353,0.4678
230,0.8353,0.5011
231,0.8361,0.4458
232,0.8361,0.4390
233,0.8367,0.4719
234,0.8379,0.4961
235,0.8371,0.4976
236,0.8385,0.4507
237,0.8386,0.5517
238,0.8383,0.5017
239,0.8388,0.4696
240,0.8395,0.4189
241,0.8404,0.3973
242,0.8401,0.4866
243,0.8405,0.5304
244,0.8411,0.5191
245,0.8415,0.4952
246,0.8420,0.4399
247,0.8420,0.3702
248,0.8422,0.5340
249,0.8428,0.5034
250,0.8435,0.4473
251,0.8441,0.5224
252,0.8439,0.3822
253,0.8442,0.4701
254,0.8447,0.4657
255,0.8448,0.4194
256,0.8463,0.4991
257,0.8458,0.4678
258,0.8466,0.4741
259,0.8461,0.4205
260,0.8468,0.4122
261,0.8471,0.5050
262,0.8478,0.4367
263,0.8487,0.4858
264,0.8478,0.5105
265,0.8492,0.4914
266,0.8490,0.4953
267,0.8491,0.4684
268,0.8489,0.5001
269,0.8510,0.4905
270,0.8496,0.4861
271,0.8501,0.3854
272,0.8526,0.5178
273,0.8522,0.4696
274,0.8516,0.5024
275,0.8516,0.4682
276,0.8517,0.4789
277,0.8531,0.4841
278,0.8536,0.5338
279,0.8527,0.4365
280,0.8539,0.4387
281,0.8543,0.4155
282,0.8541,0.4599
283,0.8544,0.3679
284,0.8559,0.4955
285,0.8555,0.4494
286,0.8558,0.4513
