Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.375012,0.5263,0.5539,24.63
1,0.329535,0.5610,0.5456,24.04
2,0.309797,0.5738,0.5162,24.40
3,0.293912,0.5833,0.5323,24.15
4,0.283637,0.5902,0.5288,24.53
5,0.269097,0.5985,0.5200,24.02
6,0.260587,0.6043,0.5102,23.92
7,0.252466,0.6096,0.5178,24.25
8,0.244833,0.6138,0.5232,26.79
9,0.237263,0.6189,0.5411,24.13
10,0.231257,0.6217,0.4955,24.20
11,0.225478,0.6260,0.5217,24.07
12,0.220504,0.6294,0.5107,24.04
13,0.214390,0.6340,0.4402,24.29
14,0.208046,0.6382,0.4127,24.10
15,0.205090,0.6399,0.4945,24.07
16,0.198510,0.6460,0.5315,24.12
17,0.196920,0.6474,0.5045,26.41
18,0.191199,0.6503,0.4494,24.40
19,0.187480,0.6549,0.5281,24.14
20,0.185160,0.6571,0.4500,24.12
21,0.180788,0.6603,0.4528,24.19
22,0.176429,0.6645,0.5119,24.33
23,0.175145,0.6664,0.4463,24.22
24,0.172155,0.6690,0.4588,26.73
25,0.169984,0.6704,0.4539,24.28
26,0.166484,0.6749,0.4692,24.22
27,0.167006,0.6738,0.4836,24.22
28,0.164666,0.6769,0.5550,24.29
29,0.160807,0.6803,0.5235,24.33
30,0.159356,0.6811,0.4355,24.31
31,0.157026,0.6844,0.5142,26.67
32,0.155345,0.6853,0.4780,24.23
33,0.154118,0.6875,0.5092,24.70
34,0.153300,0.6888,0.4657,24.25
35,0.150354,0.6913,0.5013,24.36
36,0.150279,0.6910,0.3995,24.18
37,0.149190,0.6930,0.4852,24.18
38,0.147854,0.6944,0.4821,24.61
39,0.146644,0.6956,0.5190,24.23
40,0.144641,0.6980,0.4261,24.28
41,0.144214,0.6993,0.5018,24.33
42,0.141749,0.7012,0.4623,24.33
43,0.141669,0.7013,0.4806,24.22
44,0.139286,0.7042,0.4421,24.30
45,0.139319,0.7037,0.5159,24.31
46,0.138434,0.7052,0.5021,24.41
47,0.137512,0.7064,0.4425,24.45
48,0.135550,0.7090,0.5240,24.34
49,0.135353,0.7089,0.5319,24.34
50,0.134750,0.7098,0.5140,24.37
51,0.134047,0.7110,0.5215,24.36
52,0.133555,0.7112,0.3962,24.60
53,0.132726,0.7130,0.4817,27.13
54,0.130967,0.7146,0.5135,24.45
55,0.130824,0.7153,0.4215,24.93
56,0.130704,0.7153,0.3946,24.42
57,0.128515,0.7176,0.3938,24.66
58,0.128022,0.7185,0.5031,24.51
59,0.127800,0.7191,0.5186,24.41
60,0.126222,0.7207,0.4789,24.55
61,0.126181,0.7213,0.4709,24.43
62,0.125186,0.7224,0.4615,24.41
63,0.124666,0.7230,0.5351,24.40
64,0.124291,0.7242,0.4597,24.39
65,0.123267,0.7247,0.4008,24.32
66,0.122585,0.7257,0.4857,24.37
67,0.122274,0.7265,0.5111,24.58
68,0.121619,0.7279,0.5217,24.48
69,0.120585,0.7286,0.5087,24.56
70,0.120166,0.7292,0.5321,24.54
71,0.119691,0.7301,0.4486,24.37
72,0.118599,0.7315,0.4471,24.35
73,0.118191,0.7325,0.5340,24.34
74,0.118001,0.7327,0.5043,24.44
75,0.116882,0.7344,0.4579,24.65
76,0.116401,0.7350,0.4470,24.36
77,0.115711,0.7360,0.3818,24.44
78,0.114956,0.7374,0.3780,24.45
79,0.114588,0.7376,0.5095,24.34
80,0.113897,0.7388,0.5439,24.42
81,0.113633,0.7394,0.5037,24.46
82,0.112146,0.7412,0.4677,24.60
83,0.112654,0.7410,0.5152,24.40
84,0.111472,0.7425,0.4907,24.81
85,0.111267,0.7430,0.5092,24.45
86,0.110154,0.7443,0.4937,24.41
87,0.109336,0.7459,0.4853,24.57
88,0.109385,0.7461,0.4190,24.40
89,0.108502,0.7476,0.5124,24.46
90,0.108114,0.7482,0.4771,24.55
91,0.107730,0.7489,0.4698,24.47
92,0.106684,0.7502,0.5043,24.47
93,0.106660,0.7508,0.4467,24.47
94,0.106507,0.7508,0.5232,24.47
95,0.104583,0.7537,0.5243,27.08
96,0.105033,0.7533,0.5213,24.58
97,0.104354,0.7547,0.4843,24.40
98,0.103731,0.7556,0.4570,24.42
99,0.103149,0.7562,0.4833,24.47
100,0.102825,0.7570,0.5222,24.43
101,0.102320,0.7581,0.4064,24.41
102,0.101990,0.7588,0.5155,24.38
103,0.101512,0.7594,0.4817,24.42
104,0.100368,0.7610,0.5045,24.48
105,0.100776,0.7609,0.4295,24.50
106,0.099361,0.7632,0.4252,24.50
107,0.099468,0.7632,0.5114,24.50
108,0.098609,0.7644,0.5181,24.46
109,0.097522,0.7662,0.4576,24.45
110,0.097856,0.7661,0.5429,24.50
111,0.097385,0.7665,0.4103,24.95
112,0.096772,0.7677,0.5225,24.39
113,0.096544,0.7687,0.4840,24.47
114,0.095979,0.7695,0.5149,24.56
115,0.095521,0.7702,0.4802,24.37
116,0.095532,0.7707,0.5186,24.94
117,0.094151,0.7725,0.4536,24.46
118,0.094268,0.7726,0.4913,24.56
119,0.093525,0.7739,0.4806,24.48
120,0.093347,0.7744,0.4832,24.42
121,0.092718,0.7755,0.3864,24.40
122,0.092152,0.7764,0.5470,24.66
123,0.091994,0.7770,0.4425,24.55
124,0.091715,0.7774,0.5023,24.52
125,0.091235,0.7782,0.4941,24.45
126,0.090138,0.7801,0.4536,24.48
127,0.090412,0.7799,0.4135,24.53
128,0.089569,0.7813,0.5029,24.36
129,0.089548,0.7814,0.5142,24.51
130,0.088882,0.7826,0.4409,24.47
131,0.088622,0.7832,0.5216,24.67
132,0.088078,0.7844,0.4695,24.59
133,0.087586,0.7850,0.4054,24.42
134,0.087394,0.7856,0.4873,24.46
135,0.087054,0.7862,0.4460,24.48
136,0.086104,0.7880,0.4617,24.45
137,0.086093,0.7876,0.4988,24.48
138,0.085449,0.7891,0.4517,24.48
139,0.085194,0.7897,0.4060,26.87
140,0.084990,0.7899,0.5025,24.38
141,0.085041,0.7905,0.4123,24.57
142,0.084336,0.7911,0.4736,24.40
143,0.084005,0.7922,0.3914,24.52
144,0.083542,0.7928,0.5171,24.59
145,0.082721,0.7944,0.4845,24.44
146,0.082862,0.7942,0.3118,24.45
147,0.082594,0.7948,0.5009,24.53
148,0.081986,0.7959,0.4819,24.45
149,0.081802,0.7964,0.5262,24.55
150,0.082057,0.7960,0.4342,24.42
151,0.081175,0.7975,0.4750,24.50
152,0.080752,0.7983,0.4690,24.48
153,0.081040,0.7979,0.4179,24.38
154,0.080603,0.7989,0.4418,24.44
155,0.079929,0.8000,0.4694,24.38
156,0.080171,0.7998,0.4247,24.39
157,0.079203,0.8014,0.4863,24.58
158,0.079170,0.8016,0.5062,24.42
159,0.078961,0.8020,0.4506,24.53
160,0.078976,0.8024,0.4399,24.63
161,0.078296,0.8031,0.5100,24.49
162,0.078228,0.8034,0.4839,24.49
163,0.077305,0.8051,0.4919,24.54
164,0.077595,0.8046,0.4372,24.44
165,0.077511,0.8051,0.5114,24.41
166,0.076795,0.8065,0.5389,24.39
167,0.076676,0.8067,0.4853,24.47
168,0.076516,0.8069,0.4930,24.50
169,0.076058,0.8077,0.4632,24.43
170,0.075888,0.8082,0.4385,24.43
171,0.075564,0.8089,0.3532,24.37
172,0.075344,0.8094,0.4113,24.40
173,0.075142,0.8100,0.4262,24.42
174,0.074228,0.8114,0.5118,24.37
175,0.074541,0.8111,0.4934,24.35
176,0.074446,0.8113,0.5432,24.35
177,0.073900,0.8123,0.4733,24.48
178,0.074449,0.8117,0.5115,24.41
179,0.073546,0.8131,0.5081,24.34
180,0.073214,0.8137,0.5052,24.42
181,0.073323,0.8137,0.4475,24.44
182,0.073043,0.8144,0.4531,24.48
183,0.072639,0.8151,0.4966,24.43
184,0.072422,0.8154,0.4889,24.65
185,0.072370,0.8156,0.4958,24.43
186,0.071817,0.8167,0.4691,24.39
187,0.071761,0.8170,0.4035,24.56
188,0.071669,0.8172,0.4876,24.41
189,0.071218,0.8180,0.3957,24.49
190,0.071335,0.8179,0.5182,24.52
191,0.070833,0.8190,0.4707,24.52
192,0.070257,0.8199,0.5435,24.44
193,0.070701,0.8194,0.5399,24.39
194,0.070030,0.8205,0.5391,24.50
195,0.069784,0.8211,0.4730,24.53
196,0.069913,0.8211,0.4748,24.64
197,0.070108,0.8207,0.5066,24.48
198,0.069276,0.8223,0.4985,24.49
199,0.069173,0.8228,0.5380,24.41
200,0.068888,0.8232,0.4732,24.40
201,0.068886,0.8231,0.5303,24.41
202,0.068543,0.8240,0.4455,24.45
203,0.068491,0.8240,0.3111,24.39
204,0.068333,0.8247,0.4554,24.69
205,0.067825,0.8256,0.4885,24.40
206,0.068209,0.8250,0.4388,24.44
207,0.067890,0.8257,0.5056,24.43
208,0.067395,0.8264,0.4701,24.44
209,0.067057,0.8274,0.4734,24.63
210,0.067313,0.8268,0.4555,24.40
211,0.067013,0.8276,0.4620,24.43
212,0.066569,0.8287,0.4510,24.45
213,0.065987,0.8294,0.4295,24.40
214,0.066114,0.8295,0.5283,24.45
215,0.066012,0.8299,0.4964,24.43
216,0.065862,0.8301,0.4958,24.41
217,0.065709,0.8307,0.5202,24.42
218,0.066036,0.8302,0.4344,24.40
219,0.065187,0.8318,0.5121,24.38
220,0.065014,0.8319,0.4231,25.41
221,0.065158,0.8319,0.4721,25.33
222,0.065046,0.8323,0.5297,23.67
223,0.064986,0.8323,0.4633,24.40
224,0.064515,0.8333,0.3462,24.75
225,0.064396,0.8336,0.5271,23.69
226,0.064048,0.8346,0.4687,24.97
227,0.064228,0.8339,0.3368,60.00
228,0.063623,0.8353,0.4081,28.57
229,0.063674,0.8353,0.4678,30.15
230,0.063674,0.8353,0.5011,31.30
231,0.063280,0.8361,0.4458,30.56
232,0.063301,0.8361,0.4390,27.36
233,0.063082,0.8367,0.4719,29.37
234,0.062476,0.8379,0.4961,29.07
235,0.062931,0.8371,0.4976,30.97
236,0.062343,0.8385,0.4507,29.28
237,0.062229,0.8386,0.5517,31.60
238,0.062451,0.8383,0.5017,28.75
239,0.062158,0.8388,0.4696,31.07
240,0.061992,0.8395,0.4189,31.83
241,0.061451,0.8404,0.3973,31.77
242,0.061740,0.8401,0.4866,31.09
243,0.061512,0.8405,0.5304,31.65
244,0.061198,0.8411,0.5191,29.31
245,0.061038,0.8415,0.4952,31.60
246,0.060889,0.8420,0.4399,31.34
247,0.060945,0.8420,0.3702,28.72
248,0.060728,0.8422,0.5340,31.42
249,0.060627,0.8428,0.5034,28.93
250,0.060150,0.8435,0.4473,28.96
251,0.060089,0.8441,0.5224,28.96
252,0.060160,0.8439,0.3822,31.39
253,0.059934,0.8442,0.4701,24.60
254,0.059740,0.8447,0.4657,24.46
255,0.059687,0.8448,0.4194,24.99
256,0.059113,0.8463,0.4991,24.81
257,0.059376,0.8458,0.4678,24.46
258,0.059136,0.8466,0.4741,24.55
259,0.059348,0.8461,0.4205,25.03
260,0.058931,0.8468,0.4122,24.56
261,0.058808,0.8471,0.5050,25.07
262,0.058543,0.8478,0.4367,24.45
263,0.058152,0.8487,0.4858,24.83
264,0.058469,0.8478,0.5105,24.43
265,0.057910,0.8492,0.4914,24.51
266,0.058039,0.8490,0.4953,24.37
267,0.058060,0.8491,0.4684,24.40
